Analysis by Brandon Lampe, performed on: 2016/07/15 11:35:01
Experimental results below begin at: 2015/07/04 15:41:43
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.790471e-01,7.796142e-01,7.276125e-04,1.959043e-06,1.176772e-01,0.000000e+00,1.176772e-01,1.510528e-01,8.540000e+01
1.008000e+01,1.166667e-04,1.008000e+01,1.166667e-04,7.792108e-01,7.796296e-01,7.473597e-04,5.509452e-06,2.279789e-01,0.000000e+00,2.279789e-01,2.925766e-01,8.530278e+01
2.016000e+01,2.333333e-04,2.016000e+01,2.333333e-04,7.795261e-01,7.797008e-01,8.386831e-04,1.991767e-05,7.027183e-01,0.000000e+00,7.027183e-01,9.014687e-01,8.540278e+01
3.024000e+01,3.500000e-04,3.024000e+01,3.500000e-04,7.797881e-01,7.799427e-01,1.148900e-03,3.564448e-05,1.999276e+00,0.000000e+00,1.999276e+00,2.563871e+00,8.550000e+01
4.032000e+01,4.666667e-04,4.032000e+01,4.666667e-04,7.802060e-01,7.802613e-01,1.557276e-03,3.082804e-05,3.256086e+00,0.000000e+00,3.256086e+00,4.173367e+00,8.570000e+01
5.040000e+01,5.833333e-04,5.040000e+01,5.833333e-04,7.805356e-01,7.804276e-01,1.770393e-03,2.714045e-05,3.788048e+00,0.000000e+00,3.788048e+00,4.853139e+00,8.570606e+01
6.048000e+01,7.000000e-04,6.048000e+01,7.000000e-04,7.807624e-01,7.806883e-01,2.104427e-03,3.519199e-05,4.507176e+00,0.000000e+00,4.507176e+00,5.772789e+00,8.591667e+01
7.056000e+01,8.166667e-04,7.056000e+01,8.166667e-04,7.811235e-01,7.809815e-01,2.479864e-03,3.883108e-05,5.192948e+00,0.000000e+00,5.192948e+00,6.648049e+00,8.610556e+01
8.064000e+01,9.333333e-04,8.064000e+01,9.333333e-04,7.814930e-01,7.812997e-01,2.887262e-03,4.757360e-05,5.831036e+00,0.000000e+00,5.831036e+00,7.461406e+00,8.620606e+01
9.072000e+01,1.050000e-03,9.072000e+01,1.050000e-03,7.821305e-01,7.817309e-01,3.438948e-03,5.297753e-05,6.568049e+00,0.000000e+00,6.568049e+00,8.397638e+00,8.640833e+01
1.008000e+02,1.166667e-03,1.008000e+02,1.166667e-03,7.825034e-01,7.821346e-01,3.955289e-03,6.154667e-05,7.160547e+00,0.000000e+00,7.160547e+00,9.150820e+00,8.650667e+01
1.108800e+02,1.283333e-03,1.108800e+02,1.283333e-03,7.830702e-01,7.827014e-01,4.679728e-03,6.923327e-05,7.876513e+00,0.000000e+00,7.876513e+00,1.005850e+01,8.661795e+01
