218,42578.15763,2.08276,192.5,190.7,170.8,24.1,22.1,170.2,35.7681,0,0,3.87811,4.22272,-10.1777,-0.000889,0,9.861604193,9.860715193,9.861159693,0,55,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
219,42578.1692,3.01221,194,191.7,170.9,24.1,22.1,170.5,35.7681,0,0,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,0,55,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
220,42578.18076,2.08276,204.2,190.5,170.9,24.1,22.1,170.5,35.7681,0,0,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,0,55,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
221,42578.19234,2.08276,190.9,189.3,171.1,24.1,22.1,170.7,35.784,0,0,3.87782,4.22272,-10.1777,-0.0001524,0,9.860867593,9.860715193,9.860791393,0,55,0.03955362,0,0.019776666,0.019776666,0.787390952,0.787390952,0.787373709,0.787408195,0.787390952,0.787390952,-2.18989E-05
222,42578.20391,3.01221,189.3,189.1,171.2,24.1,22.1,170.8,35.7681,0,0,3.87771,4.22272,-10.1777,0.000127,0,9.860588193,9.860715193,9.860651693,0,55,-0.032960471,0,-0.016480335,-0.016480335,0.787422565,0.787422565,0.787436935,0.787408195,0.787422565,0.787422565,1.82492E-05
223,42578.2155,3.01221,204.1,190.7,171.1,24.1,22.1,170.5,35.7681,0,0,3.87793,4.22272,-10.1777,-0.0004318,0,9.861146993,9.860715193,9.860931093,0,55,0.11207158,0,0.056034635,0.056034635,0.78735934,0.78735934,0.78731049,0.787408195,0.78735934,0.78735934,-6.20464E-05
224,42578.22707,3.01221,201.4,191.2,171.3,24.1,22.2,170.6,35.784,0,0,3.87782,4.22272,-10.1777,-0.0001524,0,9.860867593,9.860715193,9.860791393,0,55,0.03955362,0,0.019776666,0.019776666,0.787390952,0.787390952,0.787373709,0.787408195,0.787390952,0.787390952,-2.18989E-05
225,42578.23863,2.08276,191,190.4,171.6,24.1,22.2,170.9,35.784,0,0,3.87752,4.22272,-10.1777,0.0006096,0,9.860105593,9.860715193,9.860410393,0,55,-0.158202972,0,-0.079103788,-0.079103788,0.787477173,0.787477173,0.787546158,0.787408195,0.787477173,0.787477173,8.75972E-05
226,42578.25021,2.08276,202.4,189.2,171.9,24.1,22.1,170.9,35.784,0,0,3.87758,4.22272,-10.1777,0.0004572,0,9.860257993,9.860715193,9.860486593,0,55,-0.118653955,0,-0.059328272,-0.059328272,0.787459927,0.787459927,0.787511664,0.787408195,0.787459927,0.787459927,6.56976E-05
227,42578.26178,3.01221,189.5,188.7,171.8,24.1,21.9,170.9,35.7681,0,0,3.87776,4.22272,-10.1777,0,0,9.860715193,9.860715193,9.860715193,0,55,0,0,0,0,0.787408195,0.787408195,0.787408195,0.787408195,0.787408195,0.787408195,0
228,42578.27337,3.01221,190.4,188.3,171.4,24,21.9,170.7,35.7681,0,0,3.87793,4.22272,-9.25488,-0.0004318,0,9.861146993,9.860715193,9.860931093,0,55,0.11207158,0,0.056034635,0.056034635,0.78735934,0.78735934,0.78731049,0.787408195,0.78735934,0.78735934,-6.20464E-05
229,42578.28494,2.08276,190.7,190.6,171.1,24,21.9,170.7,35.7681,0,0,3.87787,4.22272,-10.1777,-0.0002794,0,9.860994593,9.860715193,9.860854893,0,55,0.072515849,0,0.036257441,0.036257441,0.787376583,0.787376583,0.787344972,0.787408195,0.787376583,0.787376583,-4.01478E-05
230,42578.2965,2.08276,191.8,191.7,171,24,22.1,170.7,35.7681,0,0,3.87765,4.22272,-10.1777,0.0002794,0,9.860435793,9.860715193,9.860575493,0,55,-0.072511981,0,-0.036256474,-0.036256474,0.787439809,0.787439809,0.787471424,0.787408195,0.787439809,0.787439809,4.01484E-05
231,42578.30808,3.01221,190.1,191.5,170.8,24,22.3,170.5,35.7681,0,0,3.87782,4.22272,-10.1777,-0.0001524,0,9.860867593,9.860715193,9.860791393,0,55,0.03955362,0,0.019776666,0.019776666,0.787390952,0.787390952,0.787373709,0.787408195,0.787390952,0.787390952,-2.18989E-05
232,42578.31965,2.08276,189.1,189.5,170.8,24.1,22.3,170.3,35.784,0,0,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,0,55,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
233,42578.33124,2.08276,194.4,188.8,170.8,24.1,22.2,170.6,35.784,0,0,3.87782,4.22272,-10.1777,-0.0001524,0,9.860867593,9.860715193,9.860791393,0,55,0.03955362,0,0.019776666,0.019776666,0.787390952,0.787390952,0.787373709,0.787408195,0.787390952,0.787390952,-2.18989E-05
234,42578.34281,2.08276,195.8,189,170.8,24.1,22.1,170.7,35.784,0,0,3.87782,4.22272,-10.1777,-0.0001524,0,9.860867593,9.860715193,9.860791393,0,55,0.03955362,0,0.019776666,0.019776666,0.787390952,0.787390952,0.787373709,0.787408195,0.787390952,0.787390952,-2.18989E-05
235,42578.35439,3.01221,194.9,190.2,170.7,24.1,22.1,170.4,35.784,0,0,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,0,55,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
