Analysis by Brandon Lampe, performed on: 2016/07/06 13:21:06
Experimental results below begin at: 2016/04/13 09:33:14
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
4.324320e+05,5.005000e+00,0.000000e+00,0.000000e+00,9.227029e-01,9.225957e-01,-1.161831e-04,1.639680e-07,2.996303e+01,4.007110e+00,2.595592e+01,3.213742e+01,1.694000e+02
4.324420e+05,5.005116e+00,1.000047e+01,1.157462e-04,9.226990e-01,9.225972e-01,-1.145433e-04,1.639165e-07,2.996955e+01,4.007110e+00,2.596244e+01,3.214460e+01,1.694000e+02
4.324520e+05,5.005231e+00,2.000094e+01,2.314924e-04,9.226805e-01,9.225987e-01,-1.129046e-04,1.638134e-07,2.997616e+01,4.007110e+00,2.596905e+01,3.215234e+01,1.694000e+02
4.324620e+05,5.005347e+00,3.000141e+01,3.472385e-04,9.226549e-01,9.226002e-01,-1.112669e-04,1.637105e-07,2.998752e+01,4.007110e+00,2.598041e+01,3.216543e+01,1.694000e+02
4.324720e+05,5.005463e+00,4.000188e+01,4.629847e-04,9.226531e-01,9.226017e-01,-1.096303e-04,1.636077e-07,2.998886e+01,4.007110e+00,2.598175e+01,3.216693e+01,1.694000e+02
4.324820e+05,5.005579e+00,5.000235e+01,5.787309e-04,9.226895e-01,9.226032e-01,-1.079946e-04,1.635051e-07,2.999393e+01,4.007110e+00,2.598682e+01,3.217132e+01,1.694239e+02
4.324920e+05,5.005694e+00,6.000282e+01,6.944771e-04,9.226513e-01,9.226048e-01,-1.063600e-04,1.634027e-07,2.998739e+01,4.007110e+00,2.598028e+01,3.216540e+01,1.695000e+02
4.325020e+05,5.005810e+00,7.000329e+01,8.102233e-04,9.224178e-01,9.226063e-01,-1.047264e-04,1.633004e-07,2.995793e+01,4.007110e+00,2.595082e+01,3.214059e+01,1.695000e+02
4.325120e+05,5.005926e+00,8.000376e+01,9.259694e-04,9.223076e-01,9.226078e-01,-1.030938e-04,1.631983e-07,2.994347e+01,4.007110e+00,2.593636e+01,3.212827e+01,1.695000e+02
4.325220e+05,5.006042e+00,9.000423e+01,1.041716e-03,9.224252e-01,9.226093e-01,-1.014623e-04,1.630963e-07,2.995620e+01,4.007110e+00,2.594909e+01,3.213848e+01,1.695117e+02
4.325320e+05,5.006157e+00,1.000047e+02,1.157462e-03,9.225283e-01,9.226108e-01,-9.983176e-05,1.629944e-07,2.996186e+01,4.007110e+00,2.595475e+01,3.214148e+01,1.696000e+02
4.325420e+05,5.006273e+00,1.100052e+02,1.273208e-03,9.225283e-01,9.226123e-01,-9.820225e-05,1.628927e-07,2.995735e+01,4.007110e+00,2.595024e+01,3.213659e+01,1.696000e+02
4.325520e+05,5.006389e+00,1.200056e+02,1.388954e-03,9.225266e-01,9.226138e-01,-9.657375e-05,1.627912e-07,2.994048e+01,4.007110e+00,2.593337e+01,3.211836e+01,1.696000e+02
4.325620e+05,5.006505e+00,1.300061e+02,1.504700e-03,9.225240e-01,9.226153e-01,-9.494627e-05,1.626898e-07,2.994224e+01,4.007110e+00,2.593513e+01,3.212034e+01,1.695794e+02
4.325720e+05,5.006620e+00,1.400066e+02,1.620447e-03,9.226140e-01,9.226168e-01,-9.331980e-05,1.625886e-07,2.995142e+01,4.007110e+00,2.594431e+01,3.212755e+01,1.695186e+02
4.325820e+05,5.006736e+00,1.500071e+02,1.736193e-03,9.227290e-01,9.226183e-01,-9.169435e-05,1.624875e-07,2.996186e+01,4.005829e+00,2.595603e+01,3.213547e+01,1.696000e+02
4.325920e+05,5.006852e+00,1.600075e+02,1.851939e-03,9.227290e-01,9.226198e-01,-9.006990e-05,1.623865e-07,2.996256e+01,4.001442e+00,2.596112e+01,3.213659e+01,1.696000e+02
4.326020e+05,5.006968e+00,1.700080e+02,1.967685e-03,9.227250e-01,9.226213e-01,-8.844646e-05,1.622857e-07,2.996931e+01,4.007110e+00,2.596220e+01,3.214355e+01,1.696000e+02
4.326120e+05,5.007083e+00,1.800085e+02,2.083431e-03,9.227009e-01,9.226228e-01,-8.682403e-05,1.621851e-07,2.997606e+01,4.007110e+00,2.596895e+01,3.215160e+01,1.696000e+02
4.326220e+05,5.007199e+00,1.900089e+02,2.199177e-03,9.226826e-01,9.226243e-01,-8.520261e-05,1.620846e-07,2.997642e+01,4.007110e+00,2.596931e+01,3.215256e+01,1.696000e+02
4.326320e+05,5.007315e+00,2.000094e+02,2.314924e-03,9.226642e-01,9.226258e-01,-8.358219e-05,1.619842e-07,2.996719e+01,4.007110e+00,2.596008e+01,3.214311e+01,1.696000e+02
4.326420e+05,5.007431e+00,2.100099e+02,2.430670e-03,9.226461e-01,9.226273e-01,-8.196277e-05,1.618840e-07,2.998752e+01,4.007110e+00,2.598041e+01,3.216569e+01,1.696000e+02
4.326520e+05,5.007546e+00,2.200103e+02,2.546416e-03,9.226187e-01,9.226288e-01,-8.034436e-05,1.617840e-07,2.998621e+01,4.007110e+00,2.597910e+01,3.216512e+01,1.696000e+02
4.326620e+05,5.007662e+00,2.300108e+02,2.662162e-03,9.225873e-01,9.226302e-01,-7.872694e-05,1.616841e-07,2.998110e+01,4.007110e+00,2.597399e+01,3.216054e+01,1.696000e+02
4.326720e+05,5.007778e+00,2.400113e+02,2.777908e-03,9.225666e-01,9.226317e-01,-7.711052e-05,1.615843e-07,2.997919e+01,4.007110e+00,2.597208e+01,3.215909e+01,1.696000e+02
4.326820e+05,5.007894e+00,2.500118e+02,2.893655e-03,9.225452e-01,9.226332e-01,-7.549510e-05,1.614847e-07,2.996565e+01,4.007110e+00,2.595854e+01,3.214507e+01,1.696000e+02
4.326920e+05,5.008009e+00,2.600122e+02,3.009401e-03,9.225283e-01,9.226347e-01,-7.388068e-05,1.613852e-07,2.994694e+01,4.007110e+00,2.593983e+01,3.212530e+01,1.696000e+02
4.327020e+05,5.008125e+00,2.700127e+02,3.125147e-03,9.225370e-01,9.226362e-01,-7.226725e-05,1.612859e-07,2.993914e+01,4.007110e+00,2.593203e+01,3.211658e+01,1.696000e+02
4.327120e+05,5.008241e+00,2.800132e+02,3.240893e-03,9.225955e-01,9.226377e-01,-7.065481e-05,1.611867e-07,2.993691e+01,4.007110e+00,2.592980e+01,3.211239e+01,1.696000e+02
4.327220e+05,5.008357e+00,2.900136e+02,3.356639e-03,9.227181e-01,9.226392e-01,-6.904336e-05,1.610876e-07,2.995331e+01,4.007110e+00,2.594620e+01,3.212642e+01,1.696000e+02
4.327320e+05,5.008472e+00,3.000141e+02,3.472385e-03,9.227657e-01,9.226407e-01,-6.743291e-05,1.609887e-07,2.996938e+01,4.008206e+00,2.596117e+01,3.214230e+01,1.696000e+02
4.327420e+05,5.008588e+00,3.100146e+02,3.588132e-03,9.227639e-01,9.226422e-01,-6.582344e-05,1.608900e-07,2.997469e+01,4.013005e+00,2.596168e+01,3.214770e+01,1.696000e+02
4.327520e+05,5.008704e+00,3.200150e+02,3.703878e-03,9.227366e-01,9.226436e-01,-6.421495e-05,1.607914e-07,2.997550e+01,4.007110e+00,2.596839e+01,3.214991e+01,1.696000e+02
4.327620e+05,5.008820e+00,3.300155e+02,3.819624e-03,9.227184e-01,9.226451e-01,-6.260746e-05,1.606929e-07,2.998225e+01,4.007110e+00,2.597514e+01,3.215778e+01,1.696000e+02
4.327720e+05,5.008935e+00,3.400160e+02,3.935370e-03,9.227611e-01,9.226466e-01,-6.100095e-05,1.605946e-07,2.998887e+01,4.007110e+00,2.598176e+01,3.216365e+01,1.696211e+02
4.327820e+05,5.009051e+00,3.500165e+02,4.051116e-03,9.227285e-01,9.226481e-01,-5.939542e-05,1.604964e-07,2.999393e+01,4.007110e+00,2.598682e+01,3.217013e+01,1.696808e+02
4.327920e+05,5.009167e+00,3.600169e+02,4.166863e-03,9.227159e-01,9.226496e-01,-5.779087e-05,1.603984e-07,2.999393e+01,3.998088e+00,2.599584e+01,3.217127e+01,1.696224e+02
4.328020e+05,5.009283e+00,3.700174e+02,4.282609e-03,9.227461e-01,9.226510e-01,-5.618730e-05,1.603005e-07,2.999393e+01,3.973816e+00,2.602011e+01,3.217238e+01,1.697000e+02
4.328120e+05,5.009398e+00,3.800179e+02,4.398355e-03,9.227268e-01,9.226525e-01,-5.458471e-05,1.602027e-07,2.999344e+01,4.007110e+00,2.598633e+01,3.216965e+01,1.697000e+02
4.328220e+05,5.009514e+00,3.900183e+02,4.514101e-03,9.226784e-01,9.226540e-01,-5.298309e-05,1.601051e-07,2.998676e+01,4.006363e+00,2.598040e+01,3.216395e+01,1.697000e+02
4.328320e+05,5.009630e+00,4.000188e+02,4.629847e-03,9.225984e-01,9.226555e-01,-5.138245e-05,1.600076e-07,2.998047e+01,4.001378e+00,2.597909e+01,3.215999e+01,1.696902e+02
4.328420e+05,5.009746e+00,4.100193e+02,4.745593e-03,9.225886e-01,9.226570e-01,-4.978279e-05,1.599103e-07,2.997059e+01,4.005754e+00,2.596483e+01,3.214921e+01,1.696213e+02
4.328520e+05,5.009861e+00,4.200197e+02,4.861340e-03,9.226587e-01,9.226584e-01,-4.818410e-05,1.598131e-07,2.995255e+01,4.001985e+00,2.595056e+01,3.212784e+01,1.697000e+02
4.328620e+05,5.009977e+00,4.300202e+02,4.977086e-03,9.227198e-01,9.226599e-01,-4.658638e-05,1.597161e-07,2.994241e+01,4.005675e+00,2.593674e+01,3.211468e+01,1.697000e+02
4.328720e+05,5.010093e+00,4.400207e+02,5.092832e-03,9.228420e-01,9.226614e-01,-4.498963e-05,1.596191e-07,2.995129e+01,4.001868e+00,2.594942e+01,3.212090e+01,1.697000e+02
4.328820e+05,5.010209e+00,4.500212e+02,5.208578e-03,9.229086e-01,9.226628e-01,-4.339384e-05,1.595224e-07,2.996186e+01,4.006614e+00,2.595525e+01,3.212993e+01,1.697000e+02
4.328920e+05,5.010324e+00,4.600216e+02,5.324324e-03,9.229063e-01,9.226643e-01,-4.179903e-05,1.594257e-07,2.996339e+01,4.001511e+00,2.596188e+01,3.213208e+01,1.697000e+02
4.329020e+05,5.010440e+00,4.700221e+02,5.440071e-03,9.228867e-01,9.226658e-01,-4.020518e-05,1.593292e-07,2.997528e+01,4.006528e+00,2.596875e+01,3.214514e+01,1.697000e+02
4.329120e+05,5.010556e+00,4.800226e+02,5.555817e-03,9.228593e-01,9.226673e-01,-3.861229e-05,1.592329e-07,2.998203e+01,4.001666e+00,2.598036e+01,3.215369e+01,1.697000e+02
4.329220e+05,5.010672e+00,4.900230e+02,5.671563e-03,9.228244e-01,9.226687e-01,-3.702037e-05,1.591367e-07,2.998877e+01,4.007110e+00,2.598166e+01,3.216161e+01,1.697000e+02
4.329320e+05,5.010787e+00,5.000235e+02,5.787309e-03,9.228006e-01,9.226702e-01,-3.542941e-05,1.590406e-07,2.999537e+01,4.007110e+00,2.598826e+01,3.216949e+01,1.697000e+02
4.329420e+05,5.010903e+00,5.100240e+02,5.903055e-03,9.227601e-01,9.226717e-01,-3.383941e-05,1.589447e-07,3.000028e+01,4.007110e+00,2.599317e+01,3.217604e+01,1.697000e+02
4.329520e+05,5.011019e+00,5.200244e+02,6.018801e-03,9.227363e-01,9.226731e-01,-3.225037e-05,1.588489e-07,3.000028e+01,4.007110e+00,2.599317e+01,3.217677e+01,1.697000e+02
4.329620e+05,5.011135e+00,5.300249e+02,6.134548e-03,9.227736e-01,9.226746e-01,-3.066228e-05,1.587532e-07,3.000028e+01,4.007110e+00,2.599317e+01,3.217563e+01,1.697121e+02
4.329720e+05,5.011250e+00,5.400254e+02,6.250294e-03,9.227970e-01,9.226761e-01,-2.907515e-05,1.586577e-07,2.999968e+01,4.007110e+00,2.599257e+01,3.217427e+01,1.698000e+02
4.329820e+05,5.011366e+00,5.500259e+02,6.366040e-03,9.226861e-01,9.226775e-01,-2.748898e-05,1.585623e-07,2.999307e+01,4.007110e+00,2.598596e+01,3.217050e+01,1.697866e+02
