Analysis by Brandon Lampe, performed on: 2016/07/15 11:23:37
Experimental results below begin at: 2015/07/04 15:46:02
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
2.592000e+02,3.000000e-03,0.000000e+00,0.000000e+00,8.065421e-01,8.148469e-01,1.024414e-02,1.669510e-04,1.717211e+01,0.000000e+00,1.717211e+01,2.129102e+01,8.746923e+01
3.592099e+02,4.157523e-03,1.000099e+02,1.157523e-03,8.317579e-01,8.285664e-01,2.694090e-02,1.241578e-04,1.985471e+01,0.000000e+00,1.985471e+01,2.387078e+01,8.690000e+01
4.592199e+02,5.315045e-03,2.000199e+02,2.315045e-03,8.435447e-01,8.353362e-01,3.507817e-02,6.781904e-05,1.991621e+01,0.000000e+00,1.991621e+01,2.361014e+01,8.620000e+01
5.592298e+02,6.472568e-03,3.000298e+02,3.472568e-03,8.422741e-01,8.398826e-01,4.050606e-02,4.752447e-05,1.992160e+01,0.000000e+00,1.992160e+01,2.365216e+01,8.561585e+01
6.592398e+02,7.630090e-03,4.000398e+02,4.630090e-03,8.432664e-01,8.433146e-01,4.458401e-02,3.672062e-05,1.994128e+01,0.000000e+00,1.994128e+01,2.364767e+01,8.568198e+01
7.592497e+02,8.787613e-03,5.000497e+02,5.787613e-03,8.486338e-01,8.460741e-01,4.785091e-02,2.995737e-05,1.992970e+01,0.000000e+00,1.992970e+01,2.348445e+01,8.561032e+01
8.592597e+02,9.945135e-03,6.000597e+02,6.945135e-03,8.540042e-01,8.483830e-01,5.057608e-02,2.531078e-05,1.993545e+01,0.000000e+00,1.993545e+01,2.334350e+01,8.570000e+01
9.592696e+02,1.110266e-02,7.000696e+02,8.102658e-03,8.554269e-01,8.503684e-01,5.291357e-02,2.191674e-05,1.996331e+01,0.000000e+00,1.996331e+01,2.333725e+01,8.560000e+01
1.059280e+03,1.226018e-02,8.000796e+02,9.260180e-03,8.568043e-01,8.521103e-01,5.495986e-02,1.932694e-05,1.996004e+01,0.000000e+00,1.996004e+01,2.329591e+01,8.548475e+01
1.159290e+03,1.341770e-02,9.000895e+02,1.041770e-02,8.534365e-01,8.536621e-01,5.677934e-02,1.728488e-05,1.997495e+01,0.000000e+00,1.997495e+01,2.340531e+01,8.521858e+01
1.259299e+03,1.457523e-02,1.000099e+03,1.157523e-02,8.568926e-01,8.550614e-01,5.841718e-02,1.563295e-05,1.997464e+01,0.000000e+00,1.997464e+01,2.331055e+01,8.531487e+01
1.359309e+03,1.573275e-02,1.100109e+03,1.273275e-02,8.601700e-01,8.563356e-01,5.990625e-02,1.426884e-05,1.997891e+01,0.000000e+00,1.997891e+01,2.322671e+01,8.551890e+01
1.459319e+03,1.689027e-02,1.200119e+03,1.389027e-02,8.612747e-01,8.575052e-01,6.127123e-02,1.312322e-05,1.996359e+01,0.000000e+00,1.996359e+01,2.317912e+01,8.560000e+01
1.559329e+03,1.804779e-02,1.300129e+03,1.504779e-02,8.619931e-01,8.585863e-01,6.253115e-02,1.214739e-05,1.997419e+01,0.000000e+00,1.997419e+01,2.317210e+01,8.560000e+01
1.659339e+03,1.920532e-02,1.400139e+03,1.620532e-02,8.627204e-01,8.595913e-01,6.370095e-02,1.130616e-05,1.997614e+01,0.000000e+00,1.997614e+01,2.315482e+01,8.546300e+01
1.759349e+03,2.036284e-02,1.500149e+03,1.736284e-02,8.635971e-01,8.605302e-01,6.479261e-02,1.057344e-05,1.997614e+01,0.000000e+00,1.997614e+01,2.313132e+01,8.540000e+01
1.859359e+03,2.152036e-02,1.600159e+03,1.852036e-02,8.644635e-01,8.614112e-01,6.581585e-02,9.929486e-06,1.997392e+01,0.000000e+00,1.997392e+01,2.310557e+01,8.546912e+01
1.959369e+03,2.267788e-02,1.700169e+03,1.967788e-02,8.651774e-01,8.622410e-01,6.677870e-02,9.359070e-06,1.996857e+01,0.000000e+00,1.996857e+01,2.308032e+01,8.561796e+01
2.059379e+03,2.383541e-02,1.800179e+03,2.083541e-02,8.657493e-01,8.630252e-01,6.768785e-02,8.850266e-06,1.996366e+01,0.000000e+00,1.996366e+01,2.305940e+01,8.570000e+01
2.159389e+03,2.499293e-02,1.900189e+03,2.199293e-02,8.621317e-01,8.637687e-01,6.854893e-02,8.393594e-06,1.997957e+01,0.000000e+00,1.997957e+01,2.317461e+01,8.570000e+01
2.259399e+03,2.615045e-02,2.000199e+03,2.315045e-02,8.617871e-01,8.644754e-01,6.936674e-02,7.981426e-06,1.997821e+01,0.000000e+00,1.997821e+01,2.318231e+01,8.563234e+01
2.359409e+03,2.730797e-02,2.100209e+03,2.430797e-02,8.626413e-01,8.651487e-01,7.014538e-02,7.607556e-06,1.997945e+01,0.000000e+00,1.997945e+01,2.316079e+01,8.560000e+01
2.459419e+03,2.846550e-02,2.200219e+03,2.546550e-02,8.635782e-01,8.657918e-01,7.088840e-02,7.266879e-06,1.997801e+01,0.000000e+00,1.997801e+01,2.313399e+01,8.567079e+01
