Analysis by Brandon Lampe, performed on: 2016/09/01 08:57:08
Experimental results below begin at: 2016/07/29 10:17:33
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
4.043520e+04,4.680000e-01,0.000000e+00,0.000000e+00,7.872138e-01,7.891886e-01,2.505526e-03,0.000000e+00,2.611547e-02,-6.382676e-02,8.994223e-02,5.042713e-02,1.701167e+02
4.044521e+04,4.681158e-01,1.000772e+01,1.158301e-04,7.870832e-01,7.891886e-01,2.505526e-03,0.000000e+00,4.424811e-02,-6.890917e-02,1.131573e-01,7.485871e-02,1.700201e+02
4.045522e+04,4.682317e-01,2.001544e+01,2.316602e-04,7.872011e-01,7.891886e-01,2.505526e-03,0.000000e+00,1.040457e-01,-7.019103e-02,1.742368e-01,1.511460e-01,1.699236e+02
4.046522e+04,4.683475e-01,3.002317e+01,3.474903e-04,7.873395e-01,7.891886e-01,2.505526e-03,0.000000e+00,7.615096e-01,-6.555093e-02,8.270605e-01,9.848988e-01,1.698271e+02
4.047523e+04,4.684633e-01,4.003089e+01,4.633205e-04,7.875940e-01,7.891886e-01,2.505526e-03,0.000000e+00,3.780430e+00,-6.382676e-02,3.844257e+00,4.817186e+00,1.698833e+02
4.048524e+04,4.685792e-01,5.003861e+01,5.791506e-04,7.876667e-01,7.891886e-01,2.505526e-03,1.445860e-16,4.469562e+00,-6.382676e-02,4.533389e+00,5.691640e+00,1.697347e+02
4.049525e+04,4.686950e-01,6.004633e+01,6.949807e-04,7.876975e-01,7.891886e-01,2.505526e-03,5.639543e-13,4.842428e+00,-6.382676e-02,4.906255e+00,6.164776e+00,1.697000e+02
4.050525e+04,4.688108e-01,7.005405e+01,8.108108e-04,7.878174e-01,7.891886e-01,2.505526e-03,9.668005e-11,5.647349e+00,-6.917332e-02,5.716522e+00,7.186978e+00,1.697000e+02
4.051526e+04,4.689266e-01,8.006178e+01,9.266409e-04,7.878950e-01,7.891886e-01,2.505528e-03,3.471105e-09,6.310192e+00,-7.019103e-02,6.380383e+00,8.027821e+00,1.697000e+02
4.052527e+04,4.690425e-01,9.006950e+01,1.042471e-03,7.879254e-01,7.891887e-01,2.505595e-03,7.038712e-08,6.895785e+00,-6.517447e-02,6.960959e+00,8.769367e+00,1.697000e+02
4.053528e+04,4.691583e-01,1.000772e+02,1.158301e-03,7.882745e-01,7.891897e-01,2.506936e-03,1.017452e-06,7.514933e+00,-6.850987e-02,7.583443e+00,9.551797e+00,1.697000e+02
4.054528e+04,4.692741e-01,1.100849e+02,1.274131e-03,7.890983e-01,7.892047e-01,2.525960e-03,7.536005e-06,8.222087e+00,-7.019103e-02,8.292278e+00,1.043836e+01,1.696235e+02
4.055529e+04,4.693900e-01,1.200927e+02,1.389961e-03,7.902579e-01,7.893088e-01,2.657773e-03,3.245415e-05,8.915917e+00,-7.019103e-02,8.986108e+00,1.130092e+01,1.696000e+02
4.056530e+04,4.695058e-01,1.301004e+02,1.505792e-03,7.922322e-01,7.897176e-01,3.175544e-03,9.002842e-05,9.579063e+00,-7.019103e-02,9.649254e+00,1.210964e+01,1.694258e+02
4.057531e+04,4.696216e-01,1.401081e+02,1.621622e-03,7.950434e-01,7.907324e-01,4.459732e-03,1.921443e-04,1.019017e+01,-6.480147e-02,1.025498e+01,1.283383e+01,1.693153e+02
4.058532e+04,4.697375e-01,1.501158e+02,1.737452e-03,7.985902e-01,7.927606e-01,7.021398e-03,3.344861e-04,1.079337e+01,-6.382676e-02,1.085719e+01,1.353163e+01,1.693000e+02
4.059532e+04,4.698533e-01,1.601236e+02,1.853282e-03,8.025396e-01,7.960440e-01,1.115462e-02,5.472133e-04,1.138156e+01,-6.888302e-02,1.145045e+01,1.419888e+01,1.690617e+02
4.060533e+04,4.699691e-01,1.701313e+02,1.969112e-03,8.069979e-01,8.014912e-01,1.797411e-02,7.915334e-04,1.205160e+01,-6.546492e-02,1.211707e+01,1.494953e+01,1.689257e+02
4.061534e+04,4.700849e-01,1.801390e+02,2.084942e-03,8.119438e-01,8.087561e-01,2.699751e-02,9.704158e-04,1.274023e+01,-6.382676e-02,1.280405e+01,1.570580e+01,1.687456e+02
4.062535e+04,4.702008e-01,1.901467e+02,2.200772e-03,8.171017e-01,8.172109e-01,3.739742e-02,1.062226e-03,1.343355e+01,-6.907857e-02,1.350263e+01,1.645595e+01,1.685350e+02
4.063535e+04,4.703166e-01,2.001544e+02,2.316602e-03,8.216391e-01,8.261350e-01,4.825843e-02,1.025116e-03,1.412882e+01,-7.019103e-02,1.419901e+01,1.721114e+01,1.684122e+02
4.064536e+04,4.704324e-01,2.101622e+02,2.432432e-03,8.257895e-01,8.341518e-01,5.791557e-02,9.612800e-04,1.476556e+01,-6.475847e-02,1.483031e+01,1.789419e+01,1.682293e+02
4.065537e+04,4.705483e-01,2.201699e+02,2.548263e-03,8.299579e-01,8.421842e-01,6.749888e-02,8.754662e-04,1.545079e+01,-6.951194e-02,1.552030e+01,1.863059e+01,1.681107e+02
4.066538e+04,4.706641e-01,2.301776e+02,2.664093e-03,8.334142e-01,8.488973e-01,7.543842e-02,7.156581e-04,1.609102e+01,-7.019103e-02,1.616121e+01,1.932138e+01,1.680199e+02
4.067539e+04,4.707799e-01,2.401853e+02,2.779923e-03,8.368611e-01,8.543346e-01,8.182309e-02,6.229733e-04,1.668275e+01,-6.542192e-02,1.674817e+01,1.994766e+01,1.679251e+02
4.068539e+04,4.708958e-01,2.501931e+02,2.895753e-03,8.409162e-01,8.595486e-01,8.790750e-02,5.486968e-04,1.734631e+01,-6.878817e-02,1.741510e+01,2.064088e+01,1.677441e+02
4.069540e+04,4.710116e-01,2.602008e+02,3.011583e-03,8.443906e-01,8.637690e-01,9.280550e-02,4.677786e-04,1.799040e+01,-7.019103e-02,1.806059e+01,2.131872e+01,1.675474e+02
4.070541e+04,4.711274e-01,2.702085e+02,3.127413e-03,8.480712e-01,8.676341e-01,9.727030e-02,3.931799e-04,1.871493e+01,-7.019103e-02,1.878512e+01,2.208022e+01,1.675000e+02
4.071542e+04,4.712432e-01,2.802162e+02,3.243243e-03,8.511752e-01,8.705934e-01,1.006752e-01,2.232231e-04,1.941103e+01,-6.471546e-02,1.947574e+01,2.281628e+01,1.674140e+02
