Analysis by Brandon Lampe, performed on: 2017/07/20 11:53:53
Experimental results below begin at: 2016/10/02 12:57:36
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.823475e-01,7.817438e-01,-7.719323e-04,0.000000e+00,7.838069e-02,-8.555034e-03,8.693572e-02,1.025666e-01,1.706000e+02
1.016471e+01,1.176471e-04,1.016471e+01,1.176471e-04,7.823138e-01,7.817438e-01,-7.719323e-04,0.000000e+00,1.547296e-01,-8.555034e-03,1.632846e-01,2.001651e-01,1.707961e+02
2.032941e+01,2.352941e-04,2.032941e+01,2.352941e-04,7.822740e-01,7.817438e-01,-7.719323e-04,0.000000e+00,5.186167e-01,-8.555034e-03,5.271717e-01,6.653415e-01,1.706956e+02
3.049412e+01,3.529412e-04,3.049412e+01,3.529412e-04,7.819166e-01,7.817438e-01,-7.719323e-04,0.000000e+00,1.745329e+00,-8.555034e-03,1.753884e+00,2.234503e+00,1.705973e+02
4.065882e+01,4.705882e-04,4.065882e+01,4.705882e-04,7.817462e-01,7.817438e-01,-7.719323e-04,0.000000e+00,2.980160e+00,-8.555034e-03,2.988715e+00,3.814572e+00,1.704824e+02
5.082353e+01,5.882353e-04,5.082353e+01,5.882353e-04,7.817994e-01,7.817438e-01,-7.719323e-04,0.000000e+00,3.134972e+00,-8.555034e-03,3.143527e+00,4.012332e+00,1.703000e+02
6.098824e+01,7.058824e-04,6.098824e+01,7.058824e-04,7.814751e-01,7.817438e-01,-7.719323e-04,0.000000e+00,3.881430e+00,-8.555034e-03,3.889985e+00,4.969191e+00,1.702868e+02
7.115294e+01,8.235294e-04,7.115294e+01,8.235294e-04,7.813747e-01,7.817438e-01,-7.719323e-04,8.471373e-14,4.544070e+00,-8.555034e-03,4.552625e+00,5.817876e+00,1.702000e+02
8.131765e+01,9.411765e-04,8.131765e+01,9.411765e-04,7.813531e-01,7.817438e-01,-7.719323e-04,3.232774e-10,5.167131e+00,-8.555034e-03,5.175686e+00,6.615449e+00,1.701814e+02
9.148235e+01,1.058824e-03,9.148235e+01,1.058824e-03,7.812473e-01,7.817438e-01,-7.719257e-04,6.288995e-08,5.848669e+00,-8.555034e-03,5.857224e+00,7.488718e+00,1.700080e+02
1.016471e+02,1.176471e-03,1.016471e+02,1.176471e-03,7.813557e-01,7.817448e-01,-7.706538e-04,1.825516e-06,6.536236e+00,-7.606851e-03,6.543843e+00,8.367380e+00,1.700850e+02
1.118118e+02,1.294118e-03,1.118118e+02,1.294118e-03,7.816813e-01,7.817728e-01,-7.348141e-04,1.565243e-05,7.203169e+00,-3.495235e-03,7.206664e+00,9.215945e+00,1.700000e+02
1.219765e+02,1.411765e-03,1.219765e+02,1.411765e-03,7.820621e-01,7.819936e-01,-4.524490e-04,6.034983e-05,7.819286e+00,-8.555034e-03,7.827841e+00,1.000068e+01,1.699604e+02
1.321412e+02,1.529412e-03,1.321412e+02,1.529412e-03,7.827904e-01,7.827325e-01,4.920625e-04,1.339406e-04,8.444137e+00,-8.555034e-03,8.452692e+00,1.078960e+01,1.697755e+02
1.423059e+02,1.647059e-03,1.423059e+02,1.647059e-03,7.840604e-01,7.841258e-01,2.270484e-03,2.000290e-04,9.093195e+00,-8.555034e-03,9.101750e+00,1.159993e+01,1.697000e+02
1.524706e+02,1.764706e-03,1.524706e+02,1.764706e-03,7.858557e-01,7.859220e-01,4.558535e-03,2.254107e-04,9.618067e+00,-8.555034e-03,9.626622e+00,1.224130e+01,1.696794e+02
1.626353e+02,1.882353e-03,1.626353e+02,1.882353e-03,7.878627e-01,7.877273e-01,6.852952e-03,2.091632e-04,9.796358e+00,-7.375449e-03,9.803733e+00,1.243608e+01,1.695627e+02
1.728000e+02,2.000000e-03,1.728000e+02,2.000000e-03,7.892113e-01,7.892709e-01,8.810699e-03,1.926025e-04,9.785972e+00,-3.489026e-03,9.789461e+00,1.240062e+01,1.693800e+02
