Analysis by Brandon Lampe, performed on: 2016/07/13 08:41:26
Experimental results below begin at: 2016/06/05 15:26:02
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
5.032800e+06,5.825000e+01,0.000000e+00,0.000000e+00,9.522330e-01,9.521229e-01,-1.155924e-04,1.311525e-09,3.786035e+01,-9.564759e-02,3.795599e+01,3.976434e+01,1.702000e+02
5.032900e+06,5.825116e+01,1.000000e+02,1.157407e-03,9.522066e-01,9.521231e-01,-1.154613e-04,1.311524e-09,3.785778e+01,-9.564759e-02,3.795342e+01,3.976275e+01,1.702000e+02
5.033000e+06,5.825231e+01,2.000000e+02,2.314815e-03,9.521797e-01,9.521232e-01,-1.153301e-04,1.311524e-09,3.785516e+01,-9.564759e-02,3.795081e+01,3.976113e+01,1.702005e+02
5.033100e+06,5.825347e+01,3.000000e+02,3.472222e-03,9.521181e-01,9.521233e-01,-1.151990e-04,1.311524e-09,3.784915e+01,-9.564759e-02,3.794480e+01,3.975739e+01,1.702407e+02
5.033200e+06,5.825463e+01,4.000000e+02,4.629630e-03,9.520564e-01,9.521234e-01,-1.150678e-04,1.311524e-09,3.784314e+01,-9.564759e-02,3.793878e+01,3.975365e+01,1.702809e+02
5.033300e+06,5.825579e+01,5.000000e+02,5.787037e-03,9.519860e-01,9.521236e-01,-1.149367e-04,1.311524e-09,3.784161e+01,-9.564759e-02,3.793726e+01,3.975500e+01,1.702791e+02
5.033400e+06,5.825694e+01,6.000000e+02,6.944444e-03,9.519076e-01,9.521237e-01,-1.148055e-04,1.311524e-09,3.784416e+01,-9.564759e-02,3.793981e+01,3.976096e+01,1.702394e+02
5.033500e+06,5.825810e+01,7.000000e+02,8.101852e-03,9.518321e-01,9.521238e-01,-1.146744e-04,1.311523e-09,3.784678e+01,-9.564759e-02,3.794243e+01,3.976687e+01,1.702000e+02
5.033600e+06,5.825926e+01,8.000000e+02,9.259259e-03,9.520259e-01,9.521239e-01,-1.145432e-04,1.311523e-09,3.785537e+01,-9.564759e-02,3.795102e+01,3.976778e+01,1.702000e+02
5.033700e+06,5.826042e+01,9.000000e+02,1.041667e-02,9.522197e-01,9.521241e-01,-1.144120e-04,1.311523e-09,3.786396e+01,-9.564759e-02,3.795961e+01,3.976869e+01,1.702000e+02
