334,42611.4390,9.229,177.8,193.3,171.3,23.1,22.4,171,3.22246,507.076,0.00518799,4.03074,3.91181,3.65649,0,0,9.764,9.764,9.764,,-14,0,0,0,0,0.7931,0.7931,0.7931,0.7931,0.7931,0.7931
335,42611.4391,13.1965,176.9,194,171.4,23.3,22.4,171,3.22246,506.642,0.00518799,4.03068,3.91192,3.65649,0,0,9.764,9.764,9.764,,-14,-0.04,0.073,0.017,0.017,0.7931,0.7931,0.7931,0.793,0.7931,0.7931
336,42611.4392,26.3196,176.1,194.2,171.4,23.2,22.4,171,3.22246,496.86,0.00457764,4.03087,3.91164,3.65649,0,0,9.764,9.763,9.764,,-14,0.086,-0.112,-0.013,-0.013,0.7931,0.7931,0.793,0.7932,0.7931,0.7931
337,42611.4394,73.0137,175.2,194.4,171.4,23,22.5,170.8,3.222,476.909,0.005,4.031,3.911,2.432,0,0.002,9.764,9.761,9.763,,-14,-0.04,-0.647,-0.343,-0.343,0.793,0.793,0.793,0.794,0.793,0.793
338,42611.4395,171.895,174.6,194.3,171.4,23,22.5,170.7,3.234,453.94,0.005,4.031,3.912,2.432,-0.002,0,9.765,9.764,9.765,,-14,0.396,0,0.198,0.198,0.793,0.793,0.793,0.793,0.793,0.793
339,42611.4396,262.231,174,194.1,171.4,23.1,22.5,170.5,3.24586,443.648,0.00518799,4.0321,3.9282,3.65649,-0.003,-0.042,9.767,9.806,9.786,,-14,0.898,10.861,5.87,5.87,0.788,0.788,0.7923,0.7837,0.788,0.788
340,42611.4397,272.913,173.3,193.8,171.4,23.2,22.5,170.3,3.24586,443.307,0.00518799,4.03216,3.92807,3.65649,-0.004,-0.041,9.767,9.805,9.786,,-14,0.938,10.775,5.847,5.847,0.788,0.788,0.7923,0.7837,0.788,0.788
341,42611.4398,320.218,173,193.4,171.4,23.1,22.5,170.2,3.24586,439.685,0.00457764,4.0327,3.9278,3.65649,-0.005,-0.041,9.769,9.805,9.787,,-14,1.294,10.595,5.937,5.937,0.7879,0.7879,0.792,0.7839,0.7879,0.7879
342,42611.4399,377.593,172.4,193,171.4,23.1,22.5,170.1,3.25757,435.444,0.00457764,4.03302,3.92733,3.65649,-0.006,-0.039,9.77,9.803,9.786,,-14,1.506,10.282,5.887,5.887,0.7879,0.7879,0.7918,0.7842,0.7879,0.7879
343,42611.4401,423.066,172,192.3,171.4,23.2,22.5,170,3.25757,432.364,0.00457764,4.03323,3.92698,3.65649,-0.006,-0.039,9.77,9.802,9.786,,-14,1.644,10.05,5.841,5.841,0.788,0.788,0.7916,0.7844,0.788,0.788
344,42611.4402,474.338,171.5,191.7,171.4,23.2,22.5,169.9,3.25757,428.789,0.00518799,4.03356,3.92682,3.65649,-0.007,-0.038,9.771,9.802,9.787,,-14,1.863,9.943,5.897,5.897,0.7879,0.7879,0.7915,0.7844,0.7879,0.7879
345,42611.4403,517.37,171,191.1,171.4,23.2,22.5,169.8,3.25757,425.43,0.00518799,4.03377,3.92693,3.65649,-0.008,-0.038,9.772,9.802,9.787,,-14,2.001,10.016,6.003,6.003,0.7878,0.7878,0.7913,0.7844,0.7878,0.7878
346,42611.4404,564.98,170.7,190.5,171.4,23.1,22.5,169.6,3.25757,422.459,0.00518799,4.03396,3.92635,3.65649,-0.008,-0.037,9.772,9.801,9.786,,-14,2.127,9.631,5.874,5.874,0.788,0.788,0.7912,0.7847,0.788,0.788
