Analysis by Brandon Lampe, performed on: 2016/06/30 11:23:56
Time (sec),Time (day),Confining Pressure (MPa),Pore Pressure (MPa),Fractional Density,Volume Strain,Volume Strain Rate (1/sec),Mean Particle Size (mm),Added Water (percent by weight),Temperature (C)
2.000000e+02,2.314815e-03,2.000000e+01,0.000000e+00,9.122615e-01,9.042530e-02,2.172118e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.100000e+02,2.430556e-03,2.000000e+01,0.000000e+00,9.124553e-01,9.063775e-02,2.080797e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.200000e+02,2.546296e-03,2.000000e+01,0.000000e+00,9.126412e-01,9.084146e-02,1.996850e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.300000e+02,2.662037e-03,2.000000e+01,0.000000e+00,9.128198e-01,9.103712e-02,1.919417e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.400000e+02,2.777778e-03,2.000000e+01,0.000000e+00,9.129916e-01,9.122535e-02,1.847769e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.500000e+02,2.893519e-03,2.000000e+01,0.000000e+00,9.131572e-01,9.140668e-02,1.781280e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.600000e+02,3.009259e-03,2.000000e+01,0.000000e+00,9.133169e-01,9.158160e-02,1.719412e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.700000e+02,3.125000e-03,2.000000e+01,0.000000e+00,9.134713e-01,9.175056e-02,1.661699e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.800000e+02,3.240741e-03,2.000000e+01,0.000000e+00,9.136205e-01,9.191394e-02,1.607737e-05,2.030000e+00,0.000000e+00,1.751308e+02
2.900000e+02,3.356481e-03,2.000000e+01,0.000000e+00,9.137650e-01,9.207211e-02,1.557171e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.000000e+02,3.472222e-03,2.000000e+01,0.000000e+00,9.139051e-01,9.222538e-02,1.509690e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.100000e+02,3.587963e-03,2.000000e+01,0.000000e+00,9.140410e-01,9.237404e-02,1.465020e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.200000e+02,3.703704e-03,2.000000e+01,0.000000e+00,9.141729e-01,9.251838e-02,1.422918e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.300000e+02,3.819444e-03,2.000000e+01,0.000000e+00,9.143011e-01,9.265863e-02,1.383170e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.400000e+02,3.935185e-03,2.000000e+01,0.000000e+00,9.144259e-01,9.279501e-02,1.345583e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.500000e+02,4.050926e-03,2.000000e+01,0.000000e+00,9.145472e-01,9.292774e-02,1.309985e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.600000e+02,4.166667e-03,2.000000e+01,0.000000e+00,9.146655e-01,9.305701e-02,1.276223e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.700000e+02,4.282407e-03,2.000000e+01,0.000000e+00,9.147807e-01,9.318299e-02,1.244159e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.800000e+02,4.398148e-03,2.000000e+01,0.000000e+00,9.148931e-01,9.330584e-02,1.213666e-05,2.030000e+00,0.000000e+00,1.751308e+02
3.900000e+02,4.513889e-03,2.000000e+01,0.000000e+00,9.150028e-01,9.342572e-02,1.184633e-05,2.030000e+00,0.000000e+00,1.751308e+02
4.000000e+02,4.629630e-03,2.000000e+01,0.000000e+00,9.151099e-01,9.354277e-02,1.156957e-05,2.030000e+00,0.000000e+00,1.751308e+02
4.100000e+02,4.745370e-03,2.000000e+01,0.000000e+00,9.152145e-01,9.365711e-02,1.130545e-05,2.030000e+00,0.000000e+00,1.751308e+02
4.200000e+02,4.861111e-03,2.000000e+01,0.000000e+00,9.153168e-01,9.376888e-02,1.105313e-05,2.030000e+00,0.000000e+00,1.751308e+02
4.300000e+02,4.976852e-03,2.000000e+01,0.000000e+00,9.154169e-01,9.387818e-02,1.081182e-05,2.030000e+00,0.000000e+00,1.751308e+02
4.400000e+02,5.092593e-03,2.000000e+01,0.000000e+00,9.155148e-01,9.398512e-02,1.058083e-05,2.030000e+00,0.000000e+00,1.751308e+02
4.500000e+02,5.208333e-03,2.000000e+01,0.000000e+00,9.156106e-01,9.408979e-02,1.035951e-05,2.030000e+00,0.000000e+00,1.751308e+02
4.600000e+02,5.324074e-03,2.000000e+01,0.000000e+00,9.157045e-01,9.419231e-02,1.014726e-05,2.030000e+00,0.000000e+00,1.751308e+02
4.700000e+02,5.439815e-03,2.000000e+01,0.000000e+00,9.157964e-01,9.429274e-02,9.943531e-06,2.030000e+00,0.000000e+00,1.751308e+02
4.800000e+02,5.555556e-03,2.000000e+01,0.000000e+00,9.158866e-01,9.439118e-02,9.747828e-06,2.030000e+00,0.000000e+00,1.751308e+02
4.900000e+02,5.671296e-03,2.000000e+01,0.000000e+00,9.159750e-01,9.448770e-02,9.559682e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.000000e+02,5.787037e-03,2.000000e+01,0.000000e+00,9.160617e-01,9.458237e-02,9.378663e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.100000e+02,5.902778e-03,2.000000e+01,0.000000e+00,9.161468e-01,9.467527e-02,9.204375e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.200000e+02,6.018519e-03,2.000000e+01,0.000000e+00,9.162304e-01,9.476646e-02,9.036448e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.300000e+02,6.134259e-03,2.000000e+01,0.000000e+00,9.163124e-01,9.485600e-02,8.874541e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.400000e+02,6.250000e-03,2.000000e+01,0.000000e+00,9.163930e-01,9.494395e-02,8.718336e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.500000e+02,6.365741e-03,2.000000e+01,0.000000e+00,9.164722e-01,9.503036e-02,8.567536e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.600000e+02,6.481481e-03,2.000000e+01,0.000000e+00,9.165500e-01,9.511530e-02,8.421866e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.700000e+02,6.597222e-03,2.000000e+01,0.000000e+00,9.166266e-01,9.519880e-02,8.281068e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.800000e+02,6.712963e-03,2.000000e+01,0.000000e+00,9.167019e-01,9.528092e-02,8.144902e-06,2.030000e+00,0.000000e+00,1.751308e+02
5.900000e+02,6.828704e-03,2.000000e+01,0.000000e+00,9.167759e-01,9.536170e-02,8.013143e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.000000e+02,6.944444e-03,2.000000e+01,0.000000e+00,9.168488e-01,9.544118e-02,7.885580e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.100000e+02,7.060185e-03,2.000000e+01,0.000000e+00,9.169205e-01,9.551941e-02,7.762016e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.200000e+02,7.175926e-03,2.000000e+01,0.000000e+00,9.169911e-01,9.559642e-02,7.642267e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.300000e+02,7.291667e-03,2.000000e+01,0.000000e+00,9.170607e-01,9.567226e-02,7.526157e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.400000e+02,7.407407e-03,2.000000e+01,0.000000e+00,9.171292e-01,9.574695e-02,7.413524e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.500000e+02,7.523148e-03,2.000000e+01,0.000000e+00,9.171966e-01,9.582053e-02,7.304214e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.600000e+02,7.638889e-03,2.000000e+01,0.000000e+00,9.172632e-01,9.589303e-02,7.198081e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.700000e+02,7.754630e-03,2.000000e+01,0.000000e+00,9.173287e-01,9.596449e-02,7.094989e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.800000e+02,7.870370e-03,2.000000e+01,0.000000e+00,9.173933e-01,9.603493e-02,6.994810e-06,2.030000e+00,0.000000e+00,1.751308e+02
6.900000e+02,7.986111e-03,2.000000e+01,0.000000e+00,9.174570e-01,9.610438e-02,6.897421e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.000000e+02,8.101852e-03,2.000000e+01,0.000000e+00,9.175199e-01,9.617288e-02,6.802708e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.100000e+02,8.217593e-03,2.000000e+01,0.000000e+00,9.175819e-01,9.624044e-02,6.710562e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.200000e+02,8.333333e-03,2.000000e+01,0.000000e+00,9.176430e-01,9.630709e-02,6.620880e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.300000e+02,8.449074e-03,2.000000e+01,0.000000e+00,9.177034e-01,9.637286e-02,6.533564e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.400000e+02,8.564815e-03,2.000000e+01,0.000000e+00,9.177629e-01,9.643776e-02,6.448522e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.500000e+02,8.680556e-03,2.000000e+01,0.000000e+00,9.178217e-01,9.650183e-02,6.365666e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.600000e+02,8.796296e-03,2.000000e+01,0.000000e+00,9.178798e-01,9.656507e-02,6.284913e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.700000e+02,8.912037e-03,2.000000e+01,0.000000e+00,9.179371e-01,9.662752e-02,6.206183e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.800000e+02,9.027778e-03,2.000000e+01,0.000000e+00,9.179937e-01,9.668920e-02,6.129403e-06,2.030000e+00,0.000000e+00,1.751308e+02
7.900000e+02,9.143519e-03,2.000000e+01,0.000000e+00,9.180497e-01,9.675011e-02,6.054500e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.000000e+02,9.259259e-03,2.000000e+01,0.000000e+00,9.181049e-01,9.681029e-02,5.981406e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.100000e+02,9.375000e-03,2.000000e+01,0.000000e+00,9.181595e-01,9.686974e-02,5.910057e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.200000e+02,9.490741e-03,2.000000e+01,0.000000e+00,9.182134e-01,9.692849e-02,5.840390e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.300000e+02,9.606481e-03,2.000000e+01,0.000000e+00,9.182667e-01,9.698655e-02,5.772348e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.400000e+02,9.722222e-03,2.000000e+01,0.000000e+00,9.183194e-01,9.704394e-02,5.705873e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.500000e+02,9.837963e-03,2.000000e+01,0.000000e+00,9.183715e-01,9.710067e-02,5.640912e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.600000e+02,9.953704e-03,2.000000e+01,0.000000e+00,9.184231e-01,9.715675e-02,5.577415e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.700000e+02,1.006944e-02,2.000000e+01,0.000000e+00,9.184740e-01,9.721221e-02,5.515331e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.800000e+02,1.018519e-02,2.000000e+01,0.000000e+00,9.185244e-01,9.726706e-02,5.454616e-06,2.030000e+00,0.000000e+00,1.751308e+02
8.900000e+02,1.030093e-02,2.000000e+01,0.000000e+00,9.185742e-01,9.732131e-02,5.395222e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.000000e+02,1.041667e-02,2.000000e+01,0.000000e+00,9.186235e-01,9.737497e-02,5.337109e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.100000e+02,1.053241e-02,2.000000e+01,0.000000e+00,9.186722e-01,9.742805e-02,5.280235e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.200000e+02,1.064815e-02,2.000000e+01,0.000000e+00,9.187205e-01,9.748057e-02,5.224561e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.300000e+02,1.076389e-02,2.000000e+01,0.000000e+00,9.187682e-01,9.753254e-02,5.170049e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.400000e+02,1.087963e-02,2.000000e+01,0.000000e+00,9.188155e-01,9.758397e-02,5.116664e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.500000e+02,1.099537e-02,2.000000e+01,0.000000e+00,9.188623e-01,9.763487e-02,5.064370e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.600000e+02,1.111111e-02,2.000000e+01,0.000000e+00,9.189086e-01,9.768526e-02,5.013134e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.700000e+02,1.122685e-02,2.000000e+01,0.000000e+00,9.189544e-01,9.773514e-02,4.962926e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.800000e+02,1.134259e-02,2.000000e+01,0.000000e+00,9.189998e-01,9.778452e-02,4.913713e-06,2.030000e+00,0.000000e+00,1.751308e+02
9.900000e+02,1.145833e-02,2.000000e+01,0.000000e+00,9.190447e-01,9.783341e-02,4.865468e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.000000e+03,1.157407e-02,2.000000e+01,0.000000e+00,9.190892e-01,9.788183e-02,4.818161e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.010000e+03,1.168981e-02,2.000000e+01,0.000000e+00,9.191333e-01,9.792977e-02,4.771765e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.020000e+03,1.180556e-02,2.000000e+01,0.000000e+00,9.191769e-01,9.797726e-02,4.726255e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.030000e+03,1.192130e-02,2.000000e+01,0.000000e+00,9.192202e-01,9.802430e-02,4.681605e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.040000e+03,1.203704e-02,2.000000e+01,0.000000e+00,9.192630e-01,9.807089e-02,4.637792e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.050000e+03,1.215278e-02,2.000000e+01,0.000000e+00,9.193054e-01,9.811705e-02,4.594791e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.060000e+03,1.226852e-02,2.000000e+01,0.000000e+00,9.193475e-01,9.816279e-02,4.552580e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.070000e+03,1.238426e-02,2.000000e+01,0.000000e+00,9.193891e-01,9.820811e-02,4.511139e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.080000e+03,1.250000e-02,2.000000e+01,0.000000e+00,9.194304e-01,9.825301e-02,4.470445e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.090000e+03,1.261574e-02,2.000000e+01,0.000000e+00,9.194714e-01,9.829752e-02,4.430480e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.100000e+03,1.273148e-02,2.000000e+01,0.000000e+00,9.195119e-01,9.834162e-02,4.391223e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.110000e+03,1.284722e-02,2.000000e+01,0.000000e+00,9.195521e-01,9.838534e-02,4.352655e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.120000e+03,1.296296e-02,2.000000e+01,0.000000e+00,9.195920e-01,9.842868e-02,4.314760e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.130000e+03,1.307870e-02,2.000000e+01,0.000000e+00,9.196315e-01,9.847163e-02,4.277520e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.140000e+03,1.319444e-02,2.000000e+01,0.000000e+00,9.196706e-01,9.851423e-02,4.240916e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.150000e+03,1.331019e-02,2.000000e+01,0.000000e+00,9.197095e-01,9.855645e-02,4.204935e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.160000e+03,1.342593e-02,2.000000e+01,0.000000e+00,9.197480e-01,9.859832e-02,4.169559e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.170000e+03,1.354167e-02,2.000000e+01,0.000000e+00,9.197862e-01,9.863984e-02,4.134774e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.180000e+03,1.365741e-02,2.000000e+01,0.000000e+00,9.198240e-01,9.868102e-02,4.100564e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.190000e+03,1.377315e-02,2.000000e+01,0.000000e+00,9.198616e-01,9.872186e-02,4.066916e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.200000e+03,1.388889e-02,2.000000e+01,0.000000e+00,9.198989e-01,9.876236e-02,4.033817e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.210000e+03,1.400463e-02,2.000000e+01,0.000000e+00,9.199358e-01,9.880253e-02,4.001252e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.220000e+03,1.412037e-02,2.000000e+01,0.000000e+00,9.199725e-01,9.884238e-02,3.969208e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.230000e+03,1.423611e-02,2.000000e+01,0.000000e+00,9.200088e-01,9.888192e-02,3.937675e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.240000e+03,1.435185e-02,2.000000e+01,0.000000e+00,9.200449e-01,9.892114e-02,3.906638e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.250000e+03,1.446759e-02,2.000000e+01,0.000000e+00,9.200807e-01,9.896005e-02,3.876088e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.260000e+03,1.458333e-02,2.000000e+01,0.000000e+00,9.201163e-01,9.899866e-02,3.846011e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.270000e+03,1.469907e-02,2.000000e+01,0.000000e+00,9.201515e-01,9.903697e-02,3.816398e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.280000e+03,1.481481e-02,2.000000e+01,0.000000e+00,9.201865e-01,9.907499e-02,3.787238e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.290000e+03,1.493056e-02,2.000000e+01,0.000000e+00,9.202212e-01,9.911271e-02,3.758520e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.300000e+03,1.504630e-02,2.000000e+01,0.000000e+00,9.202557e-01,9.915016e-02,3.730235e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.310000e+03,1.516204e-02,2.000000e+01,0.000000e+00,9.202899e-01,9.918732e-02,3.702373e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.320000e+03,1.527778e-02,2.000000e+01,0.000000e+00,9.203238e-01,9.922420e-02,3.674924e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.330000e+03,1.539352e-02,2.000000e+01,0.000000e+00,9.203575e-01,9.926082e-02,3.647879e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.340000e+03,1.550926e-02,2.000000e+01,0.000000e+00,9.203910e-01,9.929716e-02,3.621230e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.350000e+03,1.562500e-02,2.000000e+01,0.000000e+00,9.204242e-01,9.933324e-02,3.594967e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.360000e+03,1.574074e-02,2.000000e+01,0.000000e+00,9.204571e-01,9.936906e-02,3.569083e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.370000e+03,1.585648e-02,2.000000e+01,0.000000e+00,9.204899e-01,9.940462e-02,3.543569e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.380000e+03,1.597222e-02,2.000000e+01,0.000000e+00,9.205224e-01,9.943993e-02,3.518417e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.390000e+03,1.608796e-02,2.000000e+01,0.000000e+00,9.205546e-01,9.947499e-02,3.493621e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.400000e+03,1.620370e-02,2.000000e+01,0.000000e+00,9.205867e-01,9.950980e-02,3.469171e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.410000e+03,1.631944e-02,2.000000e+01,0.000000e+00,9.206185e-01,9.954438e-02,3.445062e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.420000e+03,1.643519e-02,2.000000e+01,0.000000e+00,9.206501e-01,9.957871e-02,3.421285e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.430000e+03,1.655093e-02,2.000000e+01,0.000000e+00,9.206815e-01,9.961280e-02,3.397835e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.440000e+03,1.666667e-02,2.000000e+01,0.000000e+00,9.207127e-01,9.964666e-02,3.374704e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.450000e+03,1.678241e-02,2.000000e+01,0.000000e+00,9.207437e-01,9.968030e-02,3.351886e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.460000e+03,1.689815e-02,2.000000e+01,0.000000e+00,9.207744e-01,9.971370e-02,3.329375e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.470000e+03,1.701389e-02,2.000000e+01,0.000000e+00,9.208050e-01,9.974688e-02,3.307164e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.480000e+03,1.712963e-02,2.000000e+01,0.000000e+00,9.208353e-01,9.977984e-02,3.285248e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.490000e+03,1.724537e-02,2.000000e+01,0.000000e+00,9.208655e-01,9.981259e-02,3.263621e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.500000e+03,1.736111e-02,2.000000e+01,0.000000e+00,9.208954e-01,9.984512e-02,3.242276e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.510000e+03,1.747685e-02,2.000000e+01,0.000000e+00,9.209252e-01,9.987743e-02,3.221210e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.520000e+03,1.759259e-02,2.000000e+01,0.000000e+00,9.209548e-01,9.990954e-02,3.200415e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.530000e+03,1.770833e-02,2.000000e+01,0.000000e+00,9.209841e-01,9.994144e-02,3.179888e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.540000e+03,1.782407e-02,2.000000e+01,0.000000e+00,9.210133e-01,9.997314e-02,3.159622e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.550000e+03,1.793981e-02,2.000000e+01,0.000000e+00,9.210423e-01,1.000046e-01,3.139613e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.560000e+03,1.805556e-02,2.000000e+01,0.000000e+00,9.210712e-01,1.000359e-01,3.119856e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.570000e+03,1.817130e-02,2.000000e+01,0.000000e+00,9.210998e-01,1.000670e-01,3.100346e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.580000e+03,1.828704e-02,2.000000e+01,0.000000e+00,9.211283e-01,1.000979e-01,3.081079e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.590000e+03,1.840278e-02,2.000000e+01,0.000000e+00,9.211566e-01,1.001287e-01,3.062050e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.600000e+03,1.851852e-02,2.000000e+01,0.000000e+00,9.211847e-01,1.001592e-01,3.043255e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.610000e+03,1.863426e-02,2.000000e+01,0.000000e+00,9.212126e-01,1.001895e-01,3.024689e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.620000e+03,1.875000e-02,2.000000e+01,0.000000e+00,9.212404e-01,1.002197e-01,3.006349e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.630000e+03,1.886574e-02,2.000000e+01,0.000000e+00,9.212680e-01,1.002496e-01,2.988230e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.640000e+03,1.898148e-02,2.000000e+01,0.000000e+00,9.212955e-01,1.002794e-01,2.970328e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.650000e+03,1.909722e-02,2.000000e+01,0.000000e+00,9.213228e-01,1.003091e-01,2.952639e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.660000e+03,1.921296e-02,2.000000e+01,0.000000e+00,9.213499e-01,1.003385e-01,2.935160e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.670000e+03,1.932870e-02,2.000000e+01,0.000000e+00,9.213768e-01,1.003678e-01,2.917887e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.680000e+03,1.944444e-02,2.000000e+01,0.000000e+00,9.214037e-01,1.003968e-01,2.900817e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.690000e+03,1.956019e-02,2.000000e+01,0.000000e+00,9.214303e-01,1.004258e-01,2.883944e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.700000e+03,1.967593e-02,2.000000e+01,0.000000e+00,9.214568e-01,1.004545e-01,2.867268e-06,2.030000e+00,0.000000e+00,1.751308e+02
1.710000e+03,1.979167e-02,2.000000e+01,0.000000e+00,9.214831e-01,1.004831e-01,2.850783e-06,2.030000e+00,0.000000e+00,1.751308e+02
