Analysis by Brandon Lampe, performed on: 2016/07/04 12:28:18
Time (sec),Time (day),Confining Pressure (MPa),Pore Pressure (MPa),Fractional Density,Volume Strain,Volume Strain Rate (1/sec),Mean Particle Size (mm),Added Water (percent by weight),Temperature (C)
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.990397e-01,-0.000000e+00,4.373151e-10,3.150000e+00,0.000000e+00,1.795300e+02
1.000000e+01,1.157407e-04,6.397333e-01,0.000000e+00,7.990397e-01,4.373151e-09,2.212887e-09,3.150000e+00,0.000000e+00,1.795300e+02
2.000000e+01,2.314815e-04,1.279467e+00,0.000000e+00,7.990397e-01,4.425775e-08,1.541400e-08,3.150000e+00,0.000000e+00,1.795300e+02
3.000000e+01,3.472222e-04,1.919200e+00,0.000000e+00,7.990399e-01,3.126532e-07,8.268946e-08,3.150000e+00,0.000000e+00,1.795300e+02
4.000000e+01,4.629630e-04,2.558933e+00,0.000000e+00,7.990410e-01,1.698047e-06,3.529982e-07,3.150000e+00,0.000000e+00,1.795300e+02
5.000000e+01,5.787037e-04,3.198667e+00,0.000000e+00,7.990456e-01,7.372617e-06,1.233671e-06,3.150000e+00,0.000000e+00,1.795300e+02
6.000000e+01,6.944444e-04,3.838400e+00,0.000000e+00,7.990608e-01,2.637146e-05,3.617851e-06,3.150000e+00,0.000000e+00,1.795300e+02
7.000000e+01,8.101852e-04,4.478133e+00,0.000000e+00,7.991034e-01,7.972963e-05,9.096874e-06,3.150000e+00,0.000000e+00,1.795300e+02
8.000000e+01,9.259259e-04,5.117867e+00,0.000000e+00,7.992062e-01,2.083089e-04,1.998615e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.000000e+01,1.041667e-03,5.757600e+00,0.000000e+00,7.994229e-01,4.794527e-04,3.900882e-05,3.150000e+00,0.000000e+00,1.795300e+02
1.000000e+02,1.157407e-03,6.397333e+00,0.000000e+00,7.998299e-01,9.884853e-04,6.863057e-05,3.150000e+00,0.000000e+00,1.795300e+02
1.100000e+02,1.273148e-03,7.037067e+00,0.000000e+00,8.005209e-01,1.852064e-03,1.102428e-04,3.150000e+00,0.000000e+00,1.795300e+02
1.200000e+02,1.388889e-03,7.676800e+00,0.000000e+00,8.015954e-01,3.193340e-03,1.635097e-04,3.150000e+00,0.000000e+00,1.795300e+02
1.300000e+02,1.504630e-03,8.316533e+00,0.000000e+00,8.031431e-01,5.122258e-03,2.261480e-04,3.150000e+00,0.000000e+00,1.795300e+02
1.400000e+02,1.620370e-03,8.956267e+00,0.000000e+00,8.052292e-01,7.716300e-03,2.942243e-04,3.150000e+00,0.000000e+00,1.795300e+02
1.500000e+02,1.736111e-03,9.596000e+00,0.000000e+00,8.078831e-01,1.100674e-02,3.628555e-04,3.150000e+00,0.000000e+00,1.795300e+02
1.600000e+02,1.851852e-03,1.023573e+01,0.000000e+00,8.110941e-01,1.497341e-02,4.270695e-04,3.150000e+00,0.000000e+00,1.795300e+02
1.700000e+02,1.967593e-03,1.087547e+01,0.000000e+00,8.148131e-01,1.954813e-02,4.825788e-04,3.150000e+00,0.000000e+00,1.795300e+02
1.800000e+02,2.083333e-03,1.151520e+01,0.000000e+00,8.189603e-01,2.462499e-02,5.262980e-04,3.150000e+00,0.000000e+00,1.795300e+02
1.900000e+02,2.199074e-03,1.215493e+01,0.000000e+00,8.234351e-01,3.007409e-02,5.565514e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.000000e+02,2.314815e-03,1.279467e+01,0.000000e+00,8.281271e-01,3.575601e-02,5.730079e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.100000e+02,2.430556e-03,1.343440e+01,0.000000e+00,8.329261e-01,4.153425e-02,5.764352e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.200000e+02,2.546296e-03,1.407413e+01,0.000000e+00,8.377296e-01,4.728472e-02,5.683703e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.300000e+02,2.662037e-03,1.471387e+01,0.000000e+00,8.424483e-01,5.290166e-02,5.507885e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.400000e+02,2.777778e-03,1.535360e+01,0.000000e+00,8.470088e-01,5.830049e-02,5.258205e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.500000e+02,2.893519e-03,1.599333e+01,0.000000e+00,8.513546e-01,6.341807e-02,4.955398e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.600000e+02,3.009259e-03,1.663307e+01,0.000000e+00,8.554451e-01,6.821128e-02,4.618248e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.700000e+02,3.125000e-03,1.727280e+01,0.000000e+00,8.592545e-01,7.265456e-02,4.262827e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.800000e+02,3.240741e-03,1.791253e+01,0.000000e+00,8.627695e-01,7.673694e-02,3.902229e-04,3.150000e+00,0.000000e+00,1.795300e+02
2.900000e+02,3.356481e-03,1.855227e+01,0.000000e+00,8.659868e-01,8.045902e-02,3.546633e-04,3.150000e+00,0.000000e+00,1.795300e+02
3.100000e+02,3.587963e-03,1.919200e+01,0.000000e+00,8.767372e-01,9.279663e-02,3.075333e-04,3.150000e+00,0.000000e+00,1.795300e+02
3.200000e+02,3.703704e-03,1.919200e+01,0.000000e+00,8.788738e-01,9.523065e-02,2.123555e-04,3.150000e+00,0.000000e+00,1.795300e+02
3.300000e+02,3.819444e-03,1.919200e+01,0.000000e+00,8.804687e-01,9.704374e-02,1.629286e-04,3.150000e+00,0.000000e+00,1.795300e+02
3.400000e+02,3.935185e-03,1.919200e+01,0.000000e+00,8.817423e-01,9.848922e-02,1.323803e-04,3.150000e+00,0.000000e+00,1.795300e+02
3.500000e+02,4.050926e-03,1.919200e+01,0.000000e+00,8.828029e-01,9.969134e-02,1.115590e-04,3.150000e+00,0.000000e+00,1.795300e+02
3.600000e+02,4.166667e-03,1.919200e+01,0.000000e+00,8.837118e-01,1.007204e-01,9.643333e-05,3.150000e+00,0.000000e+00,1.795300e+02
3.700000e+02,4.282407e-03,1.919200e+01,0.000000e+00,8.845072e-01,1.016200e-01,8.493806e-05,3.150000e+00,0.000000e+00,1.795300e+02
3.800000e+02,4.398148e-03,1.919200e+01,0.000000e+00,8.852143e-01,1.024192e-01,7.590188e-05,3.150000e+00,0.000000e+00,1.795300e+02
3.900000e+02,4.513889e-03,1.919200e+01,0.000000e+00,8.858509e-01,1.031380e-01,6.860981e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.000000e+02,4.629630e-03,1.919200e+01,0.000000e+00,8.864298e-01,1.037914e-01,6.260016e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.100000e+02,4.745370e-03,1.919200e+01,0.000000e+00,8.869607e-01,1.043901e-01,5.756132e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.200000e+02,4.861111e-03,1.919200e+01,0.000000e+00,8.874509e-01,1.049426e-01,5.327523e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.300000e+02,4.976852e-03,1.919200e+01,0.000000e+00,8.879063e-01,1.054556e-01,4.958468e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.400000e+02,5.092593e-03,1.919200e+01,0.000000e+00,8.883314e-01,1.059343e-01,4.637345e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.500000e+02,5.208333e-03,1.919200e+01,0.000000e+00,8.887301e-01,1.063830e-01,4.355375e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.600000e+02,5.324074e-03,1.919200e+01,0.000000e+00,8.891056e-01,1.068053e-01,4.105801e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.700000e+02,5.439815e-03,1.919200e+01,0.000000e+00,8.894602e-01,1.072042e-01,3.883338e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.800000e+02,5.555556e-03,1.919200e+01,0.000000e+00,8.897964e-01,1.075820e-01,3.683793e-05,3.150000e+00,0.000000e+00,1.795300e+02
4.900000e+02,5.671296e-03,1.919200e+01,0.000000e+00,8.901158e-01,1.079409e-01,3.503796e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.000000e+02,5.787037e-03,1.919200e+01,0.000000e+00,8.904201e-01,1.082828e-01,3.340605e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.100000e+02,5.902778e-03,1.919200e+01,0.000000e+00,8.907107e-01,1.086091e-01,3.191970e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.200000e+02,6.018519e-03,1.919200e+01,0.000000e+00,8.909887e-01,1.089212e-01,3.056027e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.300000e+02,6.134259e-03,1.919200e+01,0.000000e+00,8.912553e-01,1.092203e-01,2.931214e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.400000e+02,6.250000e-03,1.919200e+01,0.000000e+00,8.915112e-01,1.095074e-01,2.816219e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.500000e+02,6.365741e-03,1.919200e+01,0.000000e+00,8.917574e-01,1.097835e-01,2.709926e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.600000e+02,6.481481e-03,1.919200e+01,0.000000e+00,8.919945e-01,1.100494e-01,2.611383e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.700000e+02,6.597222e-03,1.919200e+01,0.000000e+00,8.922233e-01,1.103058e-01,2.519771e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.800000e+02,6.712963e-03,1.919200e+01,0.000000e+00,8.924442e-01,1.105534e-01,2.434385e-05,3.150000e+00,0.000000e+00,1.795300e+02
5.900000e+02,6.828704e-03,1.919200e+01,0.000000e+00,8.926578e-01,1.107927e-01,2.354610e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.000000e+02,6.944444e-03,1.919200e+01,0.000000e+00,8.928646e-01,1.110243e-01,2.279911e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.100000e+02,7.060185e-03,1.919200e+01,0.000000e+00,8.930649e-01,1.112487e-01,2.209817e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.200000e+02,7.175926e-03,1.919200e+01,0.000000e+00,8.932593e-01,1.114662e-01,2.143916e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.300000e+02,7.291667e-03,1.919200e+01,0.000000e+00,8.934479e-01,1.116774e-01,2.081842e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.400000e+02,7.407407e-03,1.919200e+01,0.000000e+00,8.936313e-01,1.118826e-01,2.023271e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.500000e+02,7.523148e-03,1.919200e+01,0.000000e+00,8.938095e-01,1.120821e-01,1.967915e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.600000e+02,7.638889e-03,1.919200e+01,0.000000e+00,8.939830e-01,1.122762e-01,1.915515e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.700000e+02,7.754630e-03,1.919200e+01,0.000000e+00,8.941520e-01,1.124652e-01,1.865842e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.800000e+02,7.870370e-03,1.919200e+01,0.000000e+00,8.943167e-01,1.126494e-01,1.818688e-05,3.150000e+00,0.000000e+00,1.795300e+02
6.900000e+02,7.986111e-03,1.919200e+01,0.000000e+00,8.944773e-01,1.128289e-01,1.773866e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.000000e+02,8.101852e-03,1.919200e+01,0.000000e+00,8.946340e-01,1.130041e-01,1.731206e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.100000e+02,8.217593e-03,1.919200e+01,0.000000e+00,8.947871e-01,1.131752e-01,1.690557e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.200000e+02,8.333333e-03,1.919200e+01,0.000000e+00,8.949366e-01,1.133422e-01,1.651779e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.300000e+02,8.449074e-03,1.919200e+01,0.000000e+00,8.950827e-01,1.135055e-01,1.614746e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.400000e+02,8.564815e-03,1.919200e+01,0.000000e+00,8.952256e-01,1.136652e-01,1.579343e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.500000e+02,8.680556e-03,1.919200e+01,0.000000e+00,8.953655e-01,1.138214e-01,1.545464e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.600000e+02,8.796296e-03,1.919200e+01,0.000000e+00,8.955024e-01,1.139743e-01,1.513014e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.700000e+02,8.912037e-03,1.919200e+01,0.000000e+00,8.956365e-01,1.141240e-01,1.481903e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.800000e+02,9.027778e-03,1.919200e+01,0.000000e+00,8.957678e-01,1.142707e-01,1.452050e-05,3.150000e+00,0.000000e+00,1.795300e+02
7.900000e+02,9.143519e-03,1.919200e+01,0.000000e+00,8.958966e-01,1.144144e-01,1.423381e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.000000e+02,9.259259e-03,1.919200e+01,0.000000e+00,8.960229e-01,1.145553e-01,1.395826e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.100000e+02,9.375000e-03,1.919200e+01,0.000000e+00,8.961468e-01,1.146936e-01,1.369322e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.200000e+02,9.490741e-03,1.919200e+01,0.000000e+00,8.962683e-01,1.148292e-01,1.343810e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.300000e+02,9.606481e-03,1.919200e+01,0.000000e+00,8.963876e-01,1.149623e-01,1.319235e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.400000e+02,9.722222e-03,1.919200e+01,0.000000e+00,8.965048e-01,1.150931e-01,1.295546e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.500000e+02,9.837963e-03,1.919200e+01,0.000000e+00,8.966199e-01,1.152214e-01,1.272697e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.600000e+02,9.953704e-03,1.919200e+01,0.000000e+00,8.967330e-01,1.153476e-01,1.250643e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.700000e+02,1.006944e-02,1.919200e+01,0.000000e+00,8.968442e-01,1.154716e-01,1.229344e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.800000e+02,1.018519e-02,1.919200e+01,0.000000e+00,8.969535e-01,1.155935e-01,1.208761e-05,3.150000e+00,0.000000e+00,1.795300e+02
8.900000e+02,1.030093e-02,1.919200e+01,0.000000e+00,8.970611e-01,1.157133e-01,1.188859e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.000000e+02,1.041667e-02,1.919200e+01,0.000000e+00,8.971668e-01,1.158312e-01,1.169605e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.100000e+02,1.053241e-02,1.919200e+01,0.000000e+00,8.972709e-01,1.159472e-01,1.150967e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.200000e+02,1.064815e-02,1.919200e+01,0.000000e+00,8.973734e-01,1.160614e-01,1.132917e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.300000e+02,1.076389e-02,1.919200e+01,0.000000e+00,8.974743e-01,1.161738e-01,1.115427e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.400000e+02,1.087963e-02,1.919200e+01,0.000000e+00,8.975736e-01,1.162845e-01,1.098472e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.500000e+02,1.099537e-02,1.919200e+01,0.000000e+00,8.976715e-01,1.163935e-01,1.082027e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.600000e+02,1.111111e-02,1.919200e+01,0.000000e+00,8.977679e-01,1.165009e-01,1.066069e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.700000e+02,1.122685e-02,1.919200e+01,0.000000e+00,8.978629e-01,1.166067e-01,1.050578e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.800000e+02,1.134259e-02,1.919200e+01,0.000000e+00,8.979565e-01,1.167110e-01,1.035533e-05,3.150000e+00,0.000000e+00,1.795300e+02
9.900000e+02,1.145833e-02,1.919200e+01,0.000000e+00,8.980488e-01,1.168138e-01,1.020914e-05,3.150000e+00,0.000000e+00,1.795300e+02
1.000000e+03,1.157407e-02,1.919200e+01,0.000000e+00,8.981399e-01,1.169152e-01,1.006705e-05,3.150000e+00,0.000000e+00,1.795300e+02
1.010000e+03,1.168981e-02,1.919200e+01,0.000000e+00,8.982297e-01,1.170152e-01,9.928886e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.020000e+03,1.180556e-02,1.919200e+01,0.000000e+00,8.983183e-01,1.171138e-01,9.794480e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.030000e+03,1.192130e-02,1.919200e+01,0.000000e+00,8.984056e-01,1.172111e-01,9.663685e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.040000e+03,1.203704e-02,1.919200e+01,0.000000e+00,8.984919e-01,1.173071e-01,9.536356e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.050000e+03,1.215278e-02,1.919200e+01,0.000000e+00,8.985770e-01,1.174018e-01,9.412359e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.060000e+03,1.226852e-02,1.919200e+01,0.000000e+00,8.986610e-01,1.174953e-01,9.291563e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.070000e+03,1.238426e-02,1.919200e+01,0.000000e+00,8.987440e-01,1.175876e-01,9.173846e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.080000e+03,1.250000e-02,1.919200e+01,0.000000e+00,8.988259e-01,1.176788e-01,9.059093e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.090000e+03,1.261574e-02,1.919200e+01,0.000000e+00,8.989069e-01,1.177688e-01,8.947192e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.100000e+03,1.273148e-02,1.919200e+01,0.000000e+00,8.989868e-01,1.178577e-01,8.838039e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.110000e+03,1.284722e-02,1.919200e+01,0.000000e+00,8.990658e-01,1.179456e-01,8.731534e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.120000e+03,1.296296e-02,1.919200e+01,0.000000e+00,8.991438e-01,1.180324e-01,8.627581e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.130000e+03,1.307870e-02,1.919200e+01,0.000000e+00,8.992209e-01,1.181181e-01,8.526089e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.140000e+03,1.319444e-02,1.919200e+01,0.000000e+00,8.992971e-01,1.182029e-01,8.426973e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.150000e+03,1.331019e-02,1.919200e+01,0.000000e+00,8.993725e-01,1.182867e-01,8.330150e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.160000e+03,1.342593e-02,1.919200e+01,0.000000e+00,8.994470e-01,1.183695e-01,8.235541e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.170000e+03,1.354167e-02,1.919200e+01,0.000000e+00,8.995206e-01,1.184514e-01,8.143071e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.180000e+03,1.365741e-02,1.919200e+01,0.000000e+00,8.995935e-01,1.185324e-01,8.052668e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.190000e+03,1.377315e-02,1.919200e+01,0.000000e+00,8.996655e-01,1.186124e-01,7.964265e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.200000e+03,1.388889e-02,1.919200e+01,0.000000e+00,8.997368e-01,1.186916e-01,7.877794e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.210000e+03,1.400463e-02,1.919200e+01,0.000000e+00,8.998073e-01,1.187700e-01,7.793195e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.220000e+03,1.412037e-02,1.919200e+01,0.000000e+00,8.998770e-01,1.188475e-01,7.710405e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.230000e+03,1.423611e-02,1.919200e+01,0.000000e+00,8.999460e-01,1.189242e-01,7.629369e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.240000e+03,1.435185e-02,1.919200e+01,0.000000e+00,9.000143e-01,1.190001e-01,7.550030e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.250000e+03,1.446759e-02,1.919200e+01,0.000000e+00,9.000819e-01,1.190752e-01,7.472337e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.260000e+03,1.458333e-02,1.919200e+01,0.000000e+00,9.001489e-01,1.191495e-01,7.396238e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.270000e+03,1.469907e-02,1.919200e+01,0.000000e+00,9.002151e-01,1.192231e-01,7.321684e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.280000e+03,1.481481e-02,1.919200e+01,0.000000e+00,9.002807e-01,1.192960e-01,7.248630e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.290000e+03,1.493056e-02,1.919200e+01,0.000000e+00,9.003456e-01,1.193681e-01,7.177031e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.300000e+03,1.504630e-02,1.919200e+01,0.000000e+00,9.004099e-01,1.194395e-01,7.106843e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.310000e+03,1.516204e-02,1.919200e+01,0.000000e+00,9.004736e-01,1.195102e-01,7.038025e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.320000e+03,1.527778e-02,1.919200e+01,0.000000e+00,9.005367e-01,1.195803e-01,6.970537e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.330000e+03,1.539352e-02,1.919200e+01,0.000000e+00,9.005991e-01,1.196496e-01,6.904341e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.340000e+03,1.550926e-02,1.919200e+01,0.000000e+00,9.006610e-01,1.197184e-01,6.839401e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.350000e+03,1.562500e-02,1.919200e+01,0.000000e+00,9.007223e-01,1.197864e-01,6.775681e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.360000e+03,1.574074e-02,1.919200e+01,0.000000e+00,9.007831e-01,1.198539e-01,6.713147e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.370000e+03,1.585648e-02,1.919200e+01,0.000000e+00,9.008433e-01,1.199207e-01,6.651766e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.380000e+03,1.597222e-02,1.919200e+01,0.000000e+00,9.009029e-01,1.199869e-01,6.591507e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.390000e+03,1.608796e-02,1.919200e+01,0.000000e+00,9.009621e-01,1.200525e-01,6.532339e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.400000e+03,1.620370e-02,1.919200e+01,0.000000e+00,9.010206e-01,1.201176e-01,6.474232e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.410000e+03,1.631944e-02,1.919200e+01,0.000000e+00,9.010787e-01,1.201820e-01,6.417159e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.420000e+03,1.643519e-02,1.919200e+01,0.000000e+00,9.011363e-01,1.202459e-01,6.361092e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.430000e+03,1.655093e-02,1.919200e+01,0.000000e+00,9.011934e-01,1.203092e-01,6.306005e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.440000e+03,1.666667e-02,1.919200e+01,0.000000e+00,9.012499e-01,1.203720e-01,6.251871e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.450000e+03,1.678241e-02,1.919200e+01,0.000000e+00,9.013061e-01,1.204343e-01,6.198668e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.460000e+03,1.689815e-02,1.919200e+01,0.000000e+00,9.013617e-01,1.204960e-01,6.146371e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.470000e+03,1.701389e-02,1.919200e+01,0.000000e+00,9.014169e-01,1.205572e-01,6.094956e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.480000e+03,1.712963e-02,1.919200e+01,0.000000e+00,9.014716e-01,1.206179e-01,6.044402e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.490000e+03,1.724537e-02,1.919200e+01,0.000000e+00,9.015258e-01,1.206781e-01,5.994688e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.500000e+03,1.736111e-02,1.919200e+01,0.000000e+00,9.015797e-01,1.207378e-01,5.945792e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.510000e+03,1.747685e-02,1.919200e+01,0.000000e+00,9.016330e-01,1.207970e-01,5.897695e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.520000e+03,1.759259e-02,1.919200e+01,0.000000e+00,9.016860e-01,1.208557e-01,5.850377e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.530000e+03,1.770833e-02,1.919200e+01,0.000000e+00,9.017385e-01,1.209140e-01,5.803820e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.540000e+03,1.782407e-02,1.919200e+01,0.000000e+00,9.017907e-01,1.209718e-01,5.758004e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.550000e+03,1.793981e-02,1.919200e+01,0.000000e+00,9.018424e-01,1.210292e-01,5.712913e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.560000e+03,1.805556e-02,1.919200e+01,0.000000e+00,9.018937e-01,1.210861e-01,5.668530e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.570000e+03,1.817130e-02,1.919200e+01,0.000000e+00,9.019446e-01,1.211425e-01,5.624838e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.580000e+03,1.828704e-02,1.919200e+01,0.000000e+00,9.019952e-01,1.211986e-01,5.581821e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.590000e+03,1.840278e-02,1.919200e+01,0.000000e+00,9.020453e-01,1.212542e-01,5.539463e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.600000e+03,1.851852e-02,1.919200e+01,0.000000e+00,9.020951e-01,1.213094e-01,5.497750e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.610000e+03,1.863426e-02,1.919200e+01,0.000000e+00,9.021445e-01,1.213641e-01,5.456667e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.620000e+03,1.875000e-02,1.919200e+01,0.000000e+00,9.021936e-01,1.214185e-01,5.416199e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.630000e+03,1.886574e-02,1.919200e+01,0.000000e+00,9.022423e-01,1.214724e-01,5.376333e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.640000e+03,1.898148e-02,1.919200e+01,0.000000e+00,9.022906e-01,1.215260e-01,5.337056e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.650000e+03,1.909722e-02,1.919200e+01,0.000000e+00,9.023386e-01,1.215792e-01,5.298354e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.660000e+03,1.921296e-02,1.919200e+01,0.000000e+00,9.023862e-01,1.216320e-01,5.260216e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.670000e+03,1.932870e-02,1.919200e+01,0.000000e+00,9.024335e-01,1.216844e-01,5.222629e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.680000e+03,1.944444e-02,1.919200e+01,0.000000e+00,9.024805e-01,1.217364e-01,5.185580e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.690000e+03,1.956019e-02,1.919200e+01,0.000000e+00,9.025271e-01,1.217881e-01,5.149059e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.700000e+03,1.967593e-02,1.919200e+01,0.000000e+00,9.025734e-01,1.218394e-01,5.113055e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.710000e+03,1.979167e-02,1.919200e+01,0.000000e+00,9.026194e-01,1.218904e-01,5.077556e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.720000e+03,1.990741e-02,1.919200e+01,0.000000e+00,9.026651e-01,1.219410e-01,5.042552e-06,3.150000e+00,0.000000e+00,1.795300e+02
1.730000e+03,2.002315e-02,1.919200e+01,0.000000e+00,9.027104e-01,1.219912e-01,5.008032e-06,3.150000e+00,0.000000e+00,1.795300e+02
