Analysis by Brandon Lampe, performed on: 2016/07/04 16:03:07
Experimental results below begin at: 2015/06/20 13:56:33
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
3.024000e+02,3.500000e-03,0.000000e+00,0.000000e+00,9.081544e-01,9.078507e-01,-3.344946e-04,6.321817e-05,1.977927e+01,0.000000e+00,1.977927e+01,2.177963e+01,1.628818e+02
3.124008e+02,3.615750e-03,1.000077e+01,1.157497e-04,9.087849e-01,9.084249e-01,2.977358e-04,5.970426e-05,1.978671e+01,0.000000e+00,1.978671e+01,2.177271e+01,1.627000e+02
3.224015e+02,3.731499e-03,2.000154e+01,2.314993e-04,9.092385e-01,9.089355e-01,8.596827e-04,5.338049e-05,1.979913e+01,0.000000e+00,1.979913e+01,2.177550e+01,1.627000e+02
3.324023e+02,3.847249e-03,3.000231e+01,3.472490e-04,9.095795e-01,9.093953e-01,1.365428e-03,4.827235e-05,1.981146e+01,0.000000e+00,1.981146e+01,2.178091e+01,1.627000e+02
3.424031e+02,3.962999e-03,4.000308e+01,4.629986e-04,9.099262e-01,9.098135e-01,1.825204e-03,4.405925e-05,1.981765e+01,0.000000e+00,1.981765e+01,2.177940e+01,1.627000e+02
3.524039e+02,4.078748e-03,5.000385e+01,5.787483e-04,9.101909e-01,9.101971e-01,2.246681e-03,4.052444e-05,1.982324e+01,0.000000e+00,1.982324e+01,2.177921e+01,1.627000e+02
3.624046e+02,4.194498e-03,6.000462e+01,6.944979e-04,9.104718e-01,9.105513e-01,2.635755e-03,3.751605e-05,1.982324e+01,0.000000e+00,1.982324e+01,2.177249e+01,1.627000e+02
3.724054e+02,4.310248e-03,7.000539e+01,8.102476e-04,9.107171e-01,9.108803e-01,2.997060e-03,3.492446e-05,1.982324e+01,0.000000e+00,1.982324e+01,2.176663e+01,1.627000e+02
3.824062e+02,4.425997e-03,8.000616e+01,9.259972e-04,9.109440e-01,9.111876e-01,3.334298e-03,3.266854e-05,1.982370e+01,0.000000e+00,1.982370e+01,2.176172e+01,1.627000e+02
3.924069e+02,4.541747e-03,9.000693e+01,1.041747e-03,9.111563e-01,9.114757e-01,3.650481e-03,3.068698e-05,1.983172e+01,0.000000e+00,1.983172e+01,2.176545e+01,1.627000e+02
4.024077e+02,4.657497e-03,1.000077e+02,1.157497e-03,9.113461e-01,9.117470e-01,3.948085e-03,2.893254e-05,1.983172e+01,0.000000e+00,1.983172e+01,2.176091e+01,1.627000e+02
4.124085e+02,4.773246e-03,1.100085e+02,1.273246e-03,9.115651e-01,9.120033e-01,4.229176e-03,2.736825e-05,1.983172e+01,0.000000e+00,1.983172e+01,2.175569e+01,1.627000e+02
4.224092e+02,4.888996e-03,1.200092e+02,1.388996e-03,9.117321e-01,9.122462e-01,4.495492e-03,2.596477e-05,1.983172e+01,0.000000e+00,1.983172e+01,2.175170e+01,1.626842e+02
4.324100e+02,5.004746e-03,1.300100e+02,1.504746e-03,9.119711e-01,9.124771e-01,4.748511e-03,2.469848e-05,1.983172e+01,0.000000e+00,1.983172e+01,2.174600e+01,1.626123e+02
4.424108e+02,5.120495e-03,1.400108e+02,1.620495e-03,9.121530e-01,9.126970e-01,4.989500e-03,2.355021e-05,1.983172e+01,0.000000e+00,1.983172e+01,2.174166e+01,1.627000e+02
4.524116e+02,5.236245e-03,1.500116e+02,1.736245e-03,9.123689e-01,9.129070e-01,5.219552e-03,2.250417e-05,1.983172e+01,0.000000e+00,1.983172e+01,2.173652e+01,1.626948e+02
4.624123e+02,5.351994e-03,1.600123e+02,1.851994e-03,9.125480e-01,9.131079e-01,5.439618e-03,2.154729e-05,1.983185e+01,0.000000e+00,1.983185e+01,2.173239e+01,1.626020e+02
