Analysis by Brandon Lampe, performed on: 2016/09/01 09:29:27
Experimental results below begin at: 2016/08/31 10:32:19
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.930714e-01,7.888753e-01,-5.304882e-03,0.000000e+00,9.101034e-02,2.521717e-02,6.579317e-02,1.081771e-01,1.710000e+02
1.009870e+01,1.168831e-04,1.009870e+01,1.168831e-04,7.930948e-01,7.888753e-01,-5.304882e-03,0.000000e+00,1.723827e-01,2.521717e-02,1.471655e-01,2.107757e-01,1.710000e+02
2.019740e+01,2.337662e-04,2.019740e+01,2.337662e-04,7.933709e-01,7.888753e-01,-5.304882e-03,0.000000e+00,4.852932e-01,1.725183e-02,4.680414e-01,6.071920e-01,1.708113e+02
3.029610e+01,3.506494e-04,3.029610e+01,3.506494e-04,7.929490e-01,7.888753e-01,-5.304882e-03,0.000000e+00,1.132345e+00,1.677331e-02,1.115571e+00,1.423637e+00,1.707078e+02
4.039481e+01,4.675325e-04,4.039481e+01,4.675325e-04,7.880747e-01,7.888753e-01,-5.304882e-03,0.000000e+00,1.794514e+00,2.502776e-02,1.769487e+00,2.270356e+00,1.705045e+02
5.049351e+01,5.844156e-04,5.049351e+01,5.844156e-04,7.879807e-01,7.888753e-01,-5.304882e-03,0.000000e+00,1.895254e+00,2.521717e-02,1.870037e+00,2.398419e+00,1.702960e+02
6.059221e+01,7.012987e-04,6.059221e+01,7.012987e-04,7.879103e-01,7.888753e-01,-5.304882e-03,0.000000e+00,2.245656e+00,2.521717e-02,2.220439e+00,2.843354e+00,1.701906e+02
7.069091e+01,8.181818e-04,7.069091e+01,8.181818e-04,7.879519e-01,7.888753e-01,-5.304882e-03,0.000000e+00,2.623827e+00,2.521717e-02,2.598610e+00,3.323147e+00,1.700937e+02
8.078961e+01,9.350649e-04,8.078961e+01,9.350649e-04,7.879880e-01,7.888753e-01,-5.304882e-03,0.000000e+00,2.905791e+00,2.521717e-02,2.880574e+00,3.680824e+00,1.700038e+02
9.088831e+01,1.051948e-03,9.088831e+01,1.051948e-03,7.879392e-01,7.888753e-01,-5.304882e-03,0.000000e+00,3.276114e+00,2.521717e-02,3.250897e+00,4.151039e+00,1.698984e+02
1.009870e+02,1.168831e-03,1.009870e+02,1.168831e-03,7.878497e-01,7.888753e-01,-5.304882e-03,0.000000e+00,3.565178e+00,2.521717e-02,3.539961e+00,4.518411e+00,1.698010e+02
1.110857e+02,1.285714e-03,1.110857e+02,1.285714e-03,7.879568e-01,7.888753e-01,-5.304882e-03,0.000000e+00,3.884687e+00,2.521717e-02,3.859470e+00,4.923290e+00,1.696071e+02
1.211844e+02,1.402597e-03,1.211844e+02,1.402597e-03,7.877911e-01,7.888753e-01,-5.304882e-03,0.000000e+00,4.250804e+00,2.501779e-02,4.225786e+00,5.389112e+00,1.695953e+02
1.312831e+02,1.519481e-03,1.312831e+02,1.519481e-03,7.877770e-01,7.888753e-01,-5.304882e-03,0.000000e+00,4.572430e+00,1.750106e-02,4.554929e+00,5.799504e+00,1.693828e+02
1.413818e+02,1.636364e-03,1.413818e+02,1.636364e-03,7.877033e-01,7.888753e-01,-5.304882e-03,0.000000e+00,4.911213e+00,2.521717e-02,4.885995e+00,6.228055e+00,1.691874e+02
1.514805e+02,1.753247e-03,1.514805e+02,1.753247e-03,7.876117e-01,7.888753e-01,-5.304882e-03,0.000000e+00,5.229808e+00,2.521717e-02,5.204591e+00,6.633284e+00,1.690941e+02
1.615792e+02,1.870130e-03,1.615792e+02,1.870130e-03,7.876704e-01,7.888753e-01,-5.304882e-03,0.000000e+00,5.570048e+00,2.521717e-02,5.544831e+00,7.064750e+00,1.688916e+02
1.716779e+02,1.987013e-03,1.716779e+02,1.987013e-03,7.878201e-01,7.888753e-01,-5.304882e-03,0.000000e+00,5.889373e+00,2.472370e-02,5.864649e+00,7.468872e+00,1.687883e+02
1.817766e+02,2.103896e-03,1.817766e+02,2.103896e-03,7.877740e-01,7.888753e-01,-5.304882e-03,0.000000e+00,6.202229e+00,1.707238e-02,6.185157e+00,7.868508e+00,1.685965e+02
1.918753e+02,2.220779e-03,1.918753e+02,2.220779e-03,7.877668e-01,7.888753e-01,-5.304882e-03,0.000000e+00,6.547865e+00,2.521717e-02,6.522647e+00,8.305139e+00,1.684910e+02
2.019740e+02,2.337662e-03,2.019740e+02,2.337662e-03,7.877279e-01,7.888753e-01,-5.304882e-03,0.000000e+00,6.866124e+00,2.521717e-02,6.840907e+00,8.709570e+00,1.683923e+02
2.120727e+02,2.454545e-03,2.120727e+02,2.454545e-03,7.878441e-01,7.888753e-01,-5.304882e-03,0.000000e+00,7.235174e+00,2.349002e-02,7.211684e+00,9.177184e+00,1.683000e+02
2.221714e+02,2.571429e-03,2.221714e+02,2.571429e-03,7.880584e-01,7.888753e-01,-5.304882e-03,0.000000e+00,7.548441e+00,1.828114e-02,7.530160e+00,9.573613e+00,1.682821e+02
2.322701e+02,2.688312e-03,2.322701e+02,2.688312e-03,7.882391e-01,7.888753e-01,-5.304882e-03,0.000000e+00,7.865524e+00,2.521717e-02,7.840307e+00,9.971827e+00,1.682000e+02
2.423688e+02,2.805195e-03,2.423688e+02,2.805195e-03,7.888039e-01,7.888753e-01,-5.304882e-03,0.000000e+00,8.203477e+00,2.521717e-02,8.178260e+00,1.039314e+01,1.682000e+02
