Analysis by Brandon Lampe, performed on: 2017/07/20 12:42:12
Experimental results below begin at: 2016/10/05 12:59:02
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
2.592864e+05,3.001000e+00,0.000000e+00,0.000000e+00,9.113430e-01,9.114032e-01,6.604323e-05,8.386849e-09,2.995678e+01,4.702676e+00,2.525411e+01,3.241355e+01,1.716144e+02
2.592964e+05,3.001116e+00,1.000016e+01,1.157426e-04,9.113426e-01,9.114033e-01,6.612710e-05,8.386742e-09,2.995718e+01,4.702676e+00,2.525451e+01,3.241400e+01,1.716124e+02
2.593064e+05,3.001231e+00,2.000032e+01,2.314852e-04,9.113421e-01,9.114034e-01,6.621097e-05,8.386529e-09,2.995758e+01,4.702676e+00,2.525491e+01,3.241445e+01,1.716104e+02
2.593164e+05,3.001347e+00,3.000048e+01,3.472278e-04,9.113416e-01,9.114034e-01,6.629483e-05,8.386315e-09,2.995798e+01,4.702676e+00,2.525531e+01,3.241491e+01,1.716084e+02
2.593264e+05,3.001463e+00,4.000064e+01,4.629704e-04,9.113412e-01,9.114035e-01,6.637869e-05,8.386102e-09,2.995839e+01,4.702676e+00,2.525571e+01,3.241536e+01,1.716063e+02
2.593364e+05,3.001579e+00,5.000080e+01,5.787130e-04,9.113407e-01,9.114036e-01,6.646256e-05,8.385888e-09,2.995879e+01,4.702676e+00,2.525611e+01,3.241581e+01,1.716043e+02
2.593464e+05,3.001694e+00,6.000096e+01,6.944555e-04,9.113403e-01,9.114037e-01,6.654642e-05,8.385675e-09,2.995919e+01,4.702676e+00,2.525651e+01,3.241627e+01,1.716023e+02
2.593564e+05,3.001810e+00,7.000112e+01,8.101981e-04,9.113398e-01,9.114037e-01,6.663027e-05,8.385461e-09,2.995959e+01,4.702676e+00,2.525691e+01,3.241672e+01,1.716003e+02
2.593664e+05,3.001926e+00,8.000128e+01,9.259407e-04,9.113416e-01,9.114038e-01,6.671413e-05,8.385248e-09,2.995925e+01,4.702769e+00,2.525648e+01,3.241629e+01,1.716000e+02
2.593764e+05,3.002042e+00,9.000144e+01,1.041683e-03,9.113439e-01,9.114039e-01,6.679798e-05,8.385034e-09,2.995877e+01,4.702881e+00,2.525589e+01,3.241567e+01,1.716000e+02
2.593864e+05,3.002157e+00,1.000016e+02,1.157426e-03,9.113462e-01,9.114040e-01,6.688183e-05,8.384820e-09,2.995828e+01,4.702993e+00,2.525529e+01,3.241506e+01,1.716000e+02
2.593964e+05,3.002273e+00,1.100018e+02,1.273169e-03,9.113485e-01,9.114040e-01,6.696568e-05,8.384607e-09,2.995780e+01,4.703106e+00,2.525469e+01,3.241445e+01,1.716000e+02
2.594064e+05,3.002389e+00,1.200019e+02,1.388911e-03,9.113508e-01,9.114041e-01,6.704953e-05,8.384393e-09,2.995731e+01,4.703218e+00,2.525409e+01,3.241383e+01,1.716000e+02
2.594164e+05,3.002505e+00,1.300021e+02,1.504654e-03,9.113531e-01,9.114042e-01,6.713337e-05,8.384179e-09,2.995683e+01,4.703330e+00,2.525350e+01,3.241322e+01,1.716000e+02
2.594264e+05,3.002620e+00,1.400022e+02,1.620396e-03,9.113554e-01,9.114043e-01,6.721721e-05,8.383965e-09,2.995634e+01,4.703442e+00,2.525290e+01,3.241261e+01,1.716000e+02
2.594364e+05,3.002736e+00,1.500024e+02,1.736139e-03,9.113577e-01,9.114044e-01,6.730105e-05,8.383752e-09,2.995586e+01,4.703554e+00,2.525230e+01,3.241199e+01,1.716000e+02
2.594464e+05,3.002852e+00,1.600026e+02,1.851881e-03,9.113600e-01,9.114044e-01,6.738489e-05,8.383538e-09,2.995537e+01,4.703667e+00,2.525170e+01,3.241138e+01,1.716000e+02
2.594564e+05,3.002968e+00,1.700027e+02,1.967624e-03,9.113623e-01,9.114045e-01,6.746872e-05,8.383324e-09,2.995489e+01,4.703779e+00,2.525111e+01,3.241077e+01,1.716000e+02
2.594664e+05,3.003083e+00,1.800029e+02,2.083367e-03,9.113646e-01,9.114046e-01,6.755256e-05,8.383110e-09,2.995440e+01,4.703891e+00,2.525051e+01,3.241015e+01,1.716000e+02
2.594764e+05,3.003199e+00,1.900030e+02,2.199109e-03,9.113669e-01,9.114047e-01,6.763639e-05,8.382896e-09,2.995391e+01,4.704003e+00,2.524991e+01,3.240954e+01,1.716000e+02
2.594864e+05,3.003315e+00,2.000032e+02,2.314852e-03,9.113692e-01,9.114047e-01,6.772022e-05,8.382682e-09,2.995343e+01,4.704115e+00,2.524931e+01,3.240893e+01,1.716000e+02
2.594964e+05,3.003431e+00,2.100034e+02,2.430594e-03,9.113715e-01,9.114048e-01,6.780405e-05,8.382469e-09,2.995294e+01,4.704228e+00,2.524872e+01,3.240831e+01,1.716000e+02
2.595064e+05,3.003546e+00,2.200035e+02,2.546337e-03,9.113738e-01,9.114049e-01,6.788787e-05,8.382255e-09,2.995246e+01,4.704340e+00,2.524812e+01,3.240770e+01,1.716000e+02
2.595164e+05,3.003662e+00,2.300037e+02,2.662080e-03,9.113761e-01,9.114050e-01,6.797169e-05,8.382041e-09,2.995197e+01,4.704452e+00,2.524752e+01,3.240709e+01,1.716000e+02
2.595264e+05,3.003778e+00,2.400038e+02,2.777822e-03,9.113784e-01,9.114050e-01,6.805551e-05,8.381827e-09,2.995149e+01,4.704564e+00,2.524692e+01,3.240647e+01,1.716000e+02
2.595364e+05,3.003894e+00,2.500040e+02,2.893565e-03,9.113807e-01,9.114051e-01,6.813933e-05,8.381613e-09,2.995100e+01,4.704677e+00,2.524633e+01,3.240586e+01,1.716000e+02
2.595464e+05,3.004009e+00,2.600042e+02,3.009307e-03,9.113830e-01,9.114052e-01,6.822315e-05,8.381399e-09,2.995052e+01,4.704789e+00,2.524573e+01,3.240525e+01,1.716000e+02
2.595564e+05,3.004125e+00,2.700043e+02,3.125050e-03,9.113853e-01,9.114053e-01,6.830696e-05,8.381184e-09,2.995003e+01,4.704901e+00,2.524513e+01,3.240463e+01,1.716000e+02
2.595664e+05,3.004241e+00,2.800045e+02,3.240793e-03,9.113876e-01,9.114053e-01,6.839078e-05,8.380970e-09,2.994955e+01,4.705013e+00,2.524453e+01,3.240402e+01,1.716000e+02
2.595764e+05,3.004357e+00,2.900046e+02,3.356535e-03,9.113899e-01,9.114054e-01,6.847459e-05,8.380756e-09,2.994906e+01,4.705125e+00,2.524394e+01,3.240341e+01,1.716000e+02
2.595864e+05,3.004472e+00,3.000048e+02,3.472278e-03,9.113922e-01,9.114055e-01,6.855839e-05,8.380542e-09,2.994858e+01,4.705238e+00,2.524334e+01,3.240279e+01,1.716000e+02
2.595964e+05,3.004588e+00,3.100050e+02,3.588020e-03,9.113945e-01,9.114056e-01,6.864220e-05,8.380328e-09,2.994809e+01,4.705350e+00,2.524274e+01,3.240218e+01,1.716000e+02
2.596064e+05,3.004704e+00,3.200051e+02,3.703763e-03,9.113968e-01,9.114056e-01,6.872600e-05,8.380114e-09,2.994761e+01,4.705462e+00,2.524214e+01,3.240157e+01,1.716000e+02
2.596164e+05,3.004820e+00,3.300053e+02,3.819506e-03,9.113991e-01,9.114057e-01,6.880980e-05,8.379900e-09,2.994712e+01,4.705574e+00,2.524155e+01,3.240095e+01,1.716000e+02
2.596264e+05,3.004935e+00,3.400054e+02,3.935248e-03,9.114014e-01,9.114058e-01,6.889360e-05,8.379685e-09,2.994664e+01,4.705686e+00,2.524095e+01,3.240034e+01,1.716000e+02
2.596364e+05,3.005051e+00,3.500056e+02,4.050991e-03,9.114037e-01,9.114059e-01,6.897740e-05,8.379471e-09,2.994615e+01,4.705799e+00,2.524035e+01,3.239973e+01,1.716000e+02
2.596464e+05,3.005167e+00,3.600058e+02,4.166733e-03,9.114060e-01,9.114060e-01,6.906120e-05,8.379257e-09,2.994566e+01,4.705911e+00,2.523975e+01,3.239912e+01,1.716000e+02
2.596564e+05,3.005282e+00,3.700059e+02,4.282476e-03,9.114083e-01,9.114060e-01,6.914499e-05,8.379042e-09,2.994518e+01,4.706023e+00,2.523916e+01,3.239850e+01,1.716000e+02
2.596664e+05,3.005398e+00,3.800061e+02,4.398218e-03,9.114106e-01,9.114061e-01,6.922878e-05,8.378828e-09,2.994469e+01,4.706135e+00,2.523856e+01,3.239789e+01,1.716000e+02
2.596764e+05,3.005514e+00,3.900062e+02,4.513961e-03,9.114129e-01,9.114062e-01,6.931257e-05,8.378614e-09,2.994421e+01,4.706248e+00,2.523796e+01,3.239728e+01,1.716000e+02
2.596864e+05,3.005630e+00,4.000064e+02,4.629704e-03,9.114152e-01,9.114063e-01,6.939635e-05,8.378399e-09,2.994372e+01,4.706360e+00,2.523736e+01,3.239666e+01,1.716000e+02
2.596964e+05,3.005745e+00,4.100066e+02,4.745446e-03,9.114175e-01,9.114063e-01,6.948014e-05,8.378185e-09,2.994324e+01,4.706472e+00,2.523677e+01,3.239605e+01,1.716000e+02
2.597064e+05,3.005861e+00,4.200067e+02,4.861189e-03,9.114198e-01,9.114064e-01,6.956392e-05,8.377970e-09,2.994275e+01,4.706584e+00,2.523617e+01,3.239544e+01,1.716000e+02
2.597164e+05,3.005977e+00,4.300069e+02,4.976931e-03,9.114221e-01,9.114065e-01,6.964770e-05,8.377756e-09,2.994227e+01,4.706696e+00,2.523557e+01,3.239482e+01,1.716000e+02
2.597264e+05,3.006093e+00,4.400070e+02,5.092674e-03,9.114244e-01,9.114066e-01,6.973148e-05,8.377542e-09,2.994178e+01,4.706809e+00,2.523497e+01,3.239421e+01,1.716000e+02
