167,42643.53988,10.1445,188.5,184.8,160.2,23.6,22.5,170.8,3.22246,507.076,0.00457764,4.03497,3.92284,-1.24048,0,0,9.747131453,9.747131453,9.747131453,,-104.72,0,0,0,0,0.782381775,0.782381775,0.782381775,0.782381775,0.782381775,0.782381775
168,42643.54,11.3652,192.4,184.8,160.2,23.6,22.6,170.6,3.22246,507.076,0.00457764,4.03504,3.92289,-1.24048,-0.0001778,-0.000127,9.747309253,9.747258453,9.747283853,,-104.72,0.046214608,0.033010274,0.039612425,0.039612425,0.782347459,0.782347459,0.782341739,0.782353178,0.782347459,0.782347459
169,42643.54012,22.6572,194.6,183.8,160.2,23.6,22.5,170.8,3.22246,503.717,0.00457764,4.03551,3.92254,-1.24048,-0.0013716,0.000762,9.748503053,9.746369453,9.747436253,,-104.72,0.356553326,-0.198044834,0.079226003,0.079226003,0.782313144,0.782313144,0.782072999,0.782553388,0.782313144,0.782313144
170,42643.54023,67.2151,196.8,183.7,160.2,23.8,22.7,170.7,3.22246,483.797,0.00457764,4.03605,3.92208,-1.24048,-0.0027432,0.0019304,9.749874653,9.745201053,9.747537853,,-104.72,0.713200037,-0.501657612,0.105635695,0.105635695,0.782290269,0.782290269,0.781764385,0.782816626,0.782290269,0.782290269
171,42643.54035,248.193,198.5,182.7,160.2,23.6,22.5,170.6,3.24586,451.17,0.00457764,4.03764,3.92178,-1.24048,-0.0067818,0.0026924,9.753913253,9.744439053,9.749176153,,-104.72,1.763868878,-0.699629448,0.531562728,0.531562728,0.781921529,0.781921529,0.780856634,0.782988366,0.781921529,0.781921529
172,42643.54046,430.696,201,182.2,160.2,23.7,22.6,170.5,3.25757,436.946,0.00457764,4.03918,3.92088,-1.24048,-0.0106934,0.0049784,9.757824853,9.742153053,9.749988953,,-104.72,2.782270047,-1.293372095,0.742924812,0.742924812,0.781738675,0.781738675,0.779978771,0.783503889,0.781738675,0.781738675
173,42643.54058,446.871,201.7,182.2,160.2,23.8,22.5,170.3,3.25757,436.946,0.00457764,4.03918,3.92058,-1.24048,-0.0106934,0.0057404,9.757824853,9.741391053,9.749607953,,-104.72,2.782270047,-1.491228698,0.643844752,0.643844752,0.781824381,0.781824381,0.779978771,0.783675831,0.781824381,0.781824381
174,42643.54069,549.72,199.5,181.2,160.2,23.8,22.5,170.3,3.25757,430.399,0.00457764,4.04013,3.9208,-1.24048,-0.0131064,0.0051816,9.760237853,9.741949853,9.751093853,,-104.72,3.410883627,-1.346136672,1.030297744,1.030297744,0.781490199,0.781490199,0.77943789,0.783549736,0.781490199,0.781490199
175,42643.54081,648.602,195.7,180.9,160.2,23.8,22.5,170.2,3.25757,423.202,0.00457764,4.04086,3.92047,-1.24048,-0.0149606,0.0060198,9.762092053,9.741111653,9.751601853,,-104.72,3.89412013,-1.563768902,1.16244357,1.16244357,0.781375992,0.781375992,0.779022607,0.783738889,0.781375992,0.781375992
176,42643.54093,739.854,193.1,180.4,160.2,23.9,22.5,170.2,3.25757,417.877,0.00457764,4.0412,3.92017,-1.24048,-0.0158242,0.0067818,9.762955653,9.740349653,9.751652653,,-104.72,4.119247513,-1.761586141,1.175658857,1.175658857,0.781364573,0.781364573,0.778829288,0.7839109,0.781364573,0.781364573
177,42643.54105,840.566,190.3,179.9,160.2,23.9,22.5,170,3.26927,411.438,0.00366211,4.04174,3.92006,-1.24048,-0.0171958,0.0070612,9.764327253,9.740070253,9.752198753,,-104.72,4.476878965,-1.834111912,1.317731289,1.317731289,0.781241828,0.781241828,0.778522383,0.783973984,0.781241828,0.781241828
178,42643.54116,933.954,188.2,179.8,160.2,23.9,22.4,170.1,3.26927,405.588,0.00457764,4.0418,3.91976,-1.24048,-0.0173482,0.0078232,9.764479653,9.739308253,9.751893953,,-104.72,4.516621566,-2.031889791,1.238433222,1.238433222,0.781310333,0.781310333,0.778488293,0.784146063,0.781310333,0.781310333
