124,42466.39471,662.658,187.2,185.2,168.9,24.3,22.1,171.2,35.7205,290.052,2.2776,-0.0463039,0.614496,-11.1006,0.079746348,0.05624576,10.11252733,10.13602792,10.12427763,-62.915,-7.915,-21.73079152,-15.36043897,-18.54911042,-18.54911042,0.7480165,0.7480165,0.750491749,0.74555214,0.7480165,0.7480165,#N/A,7.480164996,7.480164996
125,42466.39481,687.755,186,185.9,168.9,24.3,22.1,171.3,35.7205,285.835,2.2776,-0.0507673,0.617691,-11.1006,0.091083384,0.06436106,10.1011903,10.12791262,10.11455146,-67.132,-12.132,-24.79395413,-17.56343101,-21.18320766,-21.18320766,0.750064579,0.750064579,0.752890321,0.747252981,0.750064579,0.750064579,#N/A,7.500645789,7.500645789
126,42466.39494,712.852,185.3,186.7,168.9,24.3,22.1,171.2,35.7205,281.741,2.2776,-0.0547721,0.620575,-11.1006,0.101255576,0.07168642,10.0910181,10.12058726,10.10580268,-71.226,-16.226,-27.53685959,-19.54912038,-23.54851383,-23.54851383,0.751913247,0.751913247,0.755051168,0.748792715,0.751913247,0.751913247,#N/A,7.519132469,7.519132469
127,42466.39506,737.949,184.7,187.3,168.8,24.3,22.1,171.1,35.7205,277.54,2.2776,-0.0585017,0.62408,-11.1006,0.11072876,0.08058912,10.08154492,10.11168456,10.09661474,-75.427,-20.427,-30.08658267,-21.95872431,-26.02838762,-26.02838762,0.753861269,0.753861269,0.757070981,0.750669702,0.753861269,0.753861269,#N/A,7.53861269,7.53861269
128,42466.39517,763.975,184.2,187.1,168.8,24.3,22.1,171.1,35.7205,273.757,2.2776,-0.0625065,0.627274,-11.1006,0.120900952,0.08870188,10.07137273,10.1035718,10.08747226,-79.21,-24.21,-32.81940634,-24.15103267,-28.49175845,-28.49175845,0.755806347,0.755806347,0.759247874,0.752385619,0.755806347,0.755806347,#N/A,7.558063465,7.558063465
129,42466.39529,790.312,183.8,186.6,168.8,24.3,22.1,171.1,35.7205,269.586,2.2776,-0.0663278,0.630469,-11.1006,0.130607054,0.09681718,10.06166663,10.0954565,10.07856156,-83.381,-28.381,-35.42215176,-26.34070003,-30.88862092,-30.88862092,0.757708568,0.757708568,0.76133282,0.754107317,0.757708568,0.757708568,#N/A,7.577085676,7.577085676
130,42466.39541,815.408,186.9,186.1,168.8,24.3,22.1,171.1,35.7324,264.997,2.2776,-0.0702103,0.633756,-11.1006,0.140468604,0.10516616,10.05180508,10.08710752,10.0694563,-87.97,-32.97,-38.06172502,-28.58994845,-33.33368365,-33.33368365,0.759658933,0.759658933,0.763458996,0.755884085,0.759658933,0.759658933,#N/A,7.596589331,7.596589331
131,42466.39552,841.435,190.9,185.6,168.7,24.3,22.1,171.1,35.7205,260.904,2.2776,-0.0734508,0.636547,-11.1006,0.148699474,0.1122553,10.04357421,10.08001838,10.06179629,-92.063,-37.063,-40.26108085,-30.49702994,-35.38741209,-35.38741209,0.761304916,0.761304916,0.765239668,0.757397135,0.761304916,0.761304916,#N/A,7.613049165,7.613049165
132,42466.39564,868.391,193.1,185.1,168.7,24.3,22.1,171.1,35.7205,256.687,2.2776,-0.0780364,0.639556,-11.1006,0.160346898,0.11989816,10.03192678,10.07237552,10.05215115,-96.28,-41.28,-43.36755142,-32.55023164,-37.96917633,-37.96917633,0.763384247,0.763384247,0.767768968,0.759032901,0.763384247,0.763384247,#N/A,7.633842471,7.633842471
133,42466.39575,899.375,195.6,184.6,168.6,24.3,22.1,171.1,35.7205,252.485,2.2776,-0.0817661,0.642657,-11.1006,0.169820336,0.1277747,10.02245334,10.06449898,10.04347616,-100.482,-45.482,-45.88917884,-34.66313039,-40.28725849,-40.28725849,0.765260912,0.765260912,0.769834414,0.760723619,0.765260912,0.765260912,#N/A,7.652609119,7.652609119
134,42466.39587,927.26,193.4,184.1,168.6,24.3,22.1,171.1,35.7205,248.392,2.2776,-0.0853735,0.645945,-11.1006,0.178983132,0.13612622,10.01329055,10.05614746,10.034719,-104.575,-49.575,-48.32383819,-36.90003183,-42.62346204,-42.62346204,0.767161606,0.767161606,0.771839198,0.762521791,0.767161606,0.767161606,#N/A,7.671616059,7.671616059
135,42466.39598,954.526,191,183.7,168.6,24.3,22.1,171.1,35.7324,244.144,2.2776,-0.0895922,0.649605,-11.1006,0.18969863,0.14542262,10.00257505,10.04685106,10.02471305,-108.823,-53.823,-51.16573195,-39.38588665,-45.2881008,-45.2881008,0.769341068,0.769341068,0.77419256,0.764530087,0.769341068,0.769341068,#N/A,7.693410678,7.693410678
136,42466.3961,986.129,189,183.7,168.5,24.3,22.1,171.1,35.7205,240.02,2.2776,-0.0931996,0.652799,-11.1006,0.198861426,0.15353538,9.993412253,10.0387383,10.01607528,-112.947,-57.947,-53.59126951,-41.55168675,-47.58434909,-47.58434909,0.771229174,0.771229174,0.776212521,0.766288458,0.771229174,0.771229174,#N/A,7.712291737,7.712291737
137,42466.39622,1016.18,187.4,184.3,168.5,24.3,22.1,171.1,35.7205,235.849,2.2776,-0.0968375,0.655901,-11.1006,0.208101692,0.16141446,9.984171987,10.03085922,10.0075156,-117.118,-62.118,-56.03306233,-43.65193883,-49.85614521,-49.85614521,0.773106316,0.773106316,0.778256693,0.768001353,0.773106316,0.773106316,#N/A,7.731063159,7.731063159
138,42466.39633,1046.24,186.4,184.7,168.5,24.3,22.1,171.1,35.7205,231.244,2.2776,-0.10072,0.659002,-11.1006,0.217963242,0.169291,9.974310437,10.02298268,9.998646558,-121.723,-66.723,-58.63432664,-45.74839963,-52.20618032,-52.20618032,0.775057745,0.775057745,0.780446246,0.76971881,0.775057745,0.775057745,#N/A,7.75057745,7.75057745
139,42466.39645,1076.91,185.7,185.4,168.5,24.3,22.1,171.1,35.7324,227.539,2.2776,-0.104633,0.661607,-11.1006,0.227902262,0.1759077,9.964371417,10.01636598,9.990368698,-125.428,-70.428,-61.25111356,-47.50713005,-54.39601766,-54.39601766,0.776885036,0.776885036,0.782661331,0.771165529,0.776885036,0.776885036,#N/A,7.768850364,7.768850364
140,42466.39655,1107.9,184.9,186.3,168.4,24.3,22.1,171.1,35.7205,223.306,2.2776,-0.109891,0.664709,-11.1006,0.241257582,0.18378678,9.951016097,10.0084869,9.979751498,-129.661,-74.661,-64.75960087,-49.59854118,-57.1996927,-57.1996927,0.779237155,0.779237155,0.785651038,0.772893003,0.779237155,0.779237155,#N/A,7.792371551,7.792371551
141,42466.39668,1138.88,184.4,187,168.4,24.3,22.1,171.1,35.7324,218.779,2.2776,-0.113315,0.668182,-10.1777,0.249954542,0.1926082,9.942319137,9.999665479,9.970992308,-134.188,-79.188,-67.03954396,-51.93639651,-59.50848572,-59.50848572,0.781184817,0.781184817,0.787606133,0.774833221,0.781184817,0.781184817,#N/A,7.811848171,7.811848171
142,42466.39679,1170.79,184,186.9,168.4,24.3,22.1,171.1,35.7205,214.608,2.2776,-0.117045,0.671191,-11.1006,0.259428742,0.20025106,9.932844937,9.992022619,9.962433778,-138.359,-83.359,-69.51895947,-53.95876091,-61.76068926,-61.76068926,0.783094145,0.783094145,0.789743355,0.776519483,0.783094145,0.783094145,#N/A,7.830941452,7.830941452
143,42466.39691,1202.71,183.7,186.4,168.3,24.3,22.1,171,35.7205,210.407,2.2776,-0.120866,0.674168,-11.1006,0.269134082,0.20781264,9.923139597,9.984461039,9.953800318,-142.56,-87.56,-72.05423658,-55.95674336,-64.02891011,-64.02891011,0.785026509,0.785026509,0.791940755,0.778192639,0.785026509,0.785026509,#N/A,7.850265085,7.850265085
144,42466.39703,1237.41,187.4,185.9,168.3,24.3,22.1,171,35.7205,206.314,2.2776,-0.123893,0.67727,-11.1006,0.276822662,0.21569172,9.915451017,9.976581959,9.946016488,-146.653,-91.653,-74.05936335,-58.03557862,-66.07072871,-66.07072871,0.786774168,0.786774168,0.793687338,0.779941173,0.786774168,0.786774168,#N/A,7.867741676,7.867741676
145,42466.39714,1267.15,191.5,185.5,168.3,24.3,22.1,171,35.7205,202.484,2.2776,-0.127255,0.679906,-11.1006,0.285362142,0.22238716,9.906911537,9.969886519,9.938399028,-150.483,-95.483,-76.28295897,-59.79968309,-68.06598528,-68.06598528,0.788489506,0.788489506,0.79563325,0.781431158,0.788489506,0.788489506,#N/A,7.884895064,7.884895064
146,42466.39726,1304.02,193.9,184.9,168.2,24.3,22.1,171,35.7205,197.507,2.2776,-0.130955,0.683752,-11.1006,0.294760142,0.232156,9.897513537,9.960117679,9.928815608,-155.46,-100.46,-78.72592366,-62.36954974,-70.5720892,-70.5720892,0.790654651,0.790654651,0.797782167,0.783611916,0.790654651,0.790654651,#N/A,7.906546513,7.906546513
147,42466.39737,1335.01,196.9,184.5,168.2,24.3,22.1,171,35.7205,193.771,2.2776,-0.134378,0.686574,-11.1006,0.303454562,0.23932388,9.888819117,9.952949799,9.920884458,-159.196,-104.196,-80.98209803,-64.25216122,-72.64266501,-72.64266501,0.792452513,0.792452513,0.799777113,0.785217218,0.792452513,0.792452513,#N/A,7.924525133,7.924525133
148,42466.39749,1370.64,194.6,184,168.2,24.3,22.1,171,35.7205,189.554,2.2776,-0.138291,0.689676,-11.1006,0.313393582,0.24720296,9.878880097,9.945070719,9.911975408,-163.413,-108.413,-83.55665684,-66.31861292,-74.96481406,-74.96481406,0.794478566,0.794478566,0.802065803,0.78698687,0.794478566,0.794478566,#N/A,7.944785657,7.944785657
149,42466.3976,1407.2,191.8,183.6,168.2,24.3,22.1,171,35.7205,185.461,2.2776,-0.142021,0.69256,-11.1006,0.322867782,0.25452832,9.869405897,9.937745359,9.903575628,-167.506,-112.506,-86.00626109,-68.23706758,-77.15061377,-77.15061377,0.796395143,0.796395143,0.804255606,0.788636935,0.796395143,0.796395143,#N/A,7.963951428,7.963951428
150,42466.39772,1447.79,189.9,183.6,168.2,24.3,22.1,171,35.7324,181.228,2.2776,-0.145842,0.695382,-11.1006,0.332573122,0.2616962,9.859700557,9.930577479,9.895139018,-171.739,-116.739,-88.51102745,-70.11169528,-79.34247554,-79.34247554,0.798326343,0.798326343,0.806507121,0.790256004,0.798326343,0.798326343,#N/A,7.983263434,7.983263434
151,42466.39784,1483.73,188.2,184.4,168.1,24.3,22.1,171,35.7205,177.088,2.2776,-0.149358,0.698174,-11.1006,0.341503762,0.26878788,9.850769917,9.923485799,9.887127858,-175.879,-120.879,-90.81174877,-71.96388049,-81.42053936,-81.42053936,0.800165948,0.800165948,0.808586356,0.791862231,0.800165948,0.800165948,#N/A,8.001659483,8.001659483
152,42466.39795,1522.15,187,185.2,168,24.3,22.1,171,35.7205,172.918,2.2776,-0.152996,0.701089,-11.1006,0.350744282,0.27619198,9.841529397,9.916081699,9.878805548,-180.049,-125.049,-93.18815936,-73.89499651,-83.57594921,-83.57594921,0.802083002,0.802083002,0.810745281,0.793543875,0.802083002,0.802083002,#N/A,8.020830024,8.020830024
153,42466.39807,1559.95,186.1,186,168,24.3,22.1,171,35.7205,168.716,2.2776,-0.156512,0.704283,-11.1006,0.359674922,0.28430474,9.832598757,9.907968939,9.870283848,-184.251,-129.251,-95.48087726,-76.0078183,-85.77944882,-85.77944882,0.804052347,0.804052347,0.812839127,0.795391952,0.804052347,0.804052347,#N/A,8.040523473,8.040523473
154,42466.39818,1598.68,185.5,186.8,168,24.3,22.1,171.1,35.7205,164.623,2.2776,-0.160333,0.707261,-11.1006,0.369380262,0.29186886,9.822893417,9.900404819,9.861649118,-188.344,-133.344,-97.96802576,-77.97481525,-88.00851371,-88.00851371,0.806054405,0.806054405,0.815122803,0.797120231,0.806054405,0.806054405,#N/A,8.060544047,8.060544047
155,42466.39831,1637.1,184.9,187.4,168,24.3,22.1,171.1,35.7205,160.034,2.2776,-0.164246,0.710269,-11.1006,0.379319282,0.29950918,9.812954397,9.892764499,9.852859448,-192.933,-137.933,-100.5102546,-79.95874804,-90.27379427,-90.27379427,0.80809923,0.80809923,0.817470353,0.798871015,0.80809923,0.80809923,#N/A,8.080992299,8.080992299
156,42466.39841,1676.76,184.5,187.1,167.9,24.3,22.1,171.1,35.7205,155.817,2.2776,-0.16767,0.713278,-11.1006,0.388016242,0.30715204,9.804257437,9.885121639,9.844689538,-197.15,-142.15,-102.7308019,-81.94044718,-92.37593079,-92.37593079,0.810006091,0.810006091,0.819531947,0.800627523,0.810006091,0.810006091,#N/A,8.10006091,8.10006091
157,42466.39853,1717.35,183.9,186.7,167.9,24.3,22.1,171.1,35.7205,151.724,2.2776,-0.170911,0.716255,-11.1006,0.396248382,0.31471362,9.796025297,9.877560059,9.836792678,-201.243,-146.243,-104.8292463,-83.89822578,-94.40468264,-94.40468264,0.811854937,0.811854937,0.821489758,0.80237043,0.811854937,0.811854937,#N/A,8.118549372,8.118549372
158,42466.39865,1757.01,186.7,186.2,167.9,24.3,22.1,171.1,35.7205,147.863,2.2776,-0.174426,0.719357,-11.1006,0.405176482,0.3225927,9.787097197,9.869680979,9.828389088,-205.104,-150.104,-107.1013373,-85.93519975,-96.56024173,-96.56024173,0.813828616,0.813828616,0.823620152,0.804191913,0.813828616,0.813828616,#N/A,8.13828616,8.13828616
159,42466.39876,1798.53,187.7,185.6,167.9,24.3,22.1,171.1,35.7205,143.351,2.2776,-0.177972,0.721869,-11.1006,0.414183322,0.32897318,9.778090357,9.863300499,9.820695428,-209.616,-154.616,-109.3895056,-87.58249281,-98.53065168,-98.53065168,0.815641182,0.815641182,0.825776817,0.805670999,0.815641182,0.815641182,#N/A,8.156411821,8.156411821
160,42466.39888,1840.04,190.6,185.2,167.9,24.3,22.1,171.1,35.7324,139.181,2.2776,-0.181671,0.724691,-11.1006,0.423578782,0.33614106,9.768694897,9.856132619,9.812413758,-213.786,-158.786,-111.7721663,-89.43067582,-100.6484014,-100.6484014,0.817598309,0.817598309,0.828034581,0.807336952,0.817598309,0.817598309,#N/A,8.175983086,8.175983086
161,42466.39899,1886.52,192,184.7,167.8,24.3,22.1,171.1,35.7205,134.979,2.2776,-0.185126,0.727203,-11.1006,0.432354482,0.34252154,9.759919197,9.849752139,9.804835668,-217.988,-162.988,-113.9937544,-91.0737,-102.5832807,-102.5832807,0.819394663,0.819394663,0.830150866,0.80882377,0.819394663,0.819394663,#N/A,8.193946635,8.193946635
162,42466.39912,1926.8,190.3,184.2,167.8,24.3,22.1,171.1,35.7205,130.886,2.2776,-0.18855,0.729995,-11.1006,0.441051442,0.34961322,9.751222237,9.842660459,9.796941348,-222.081,-167.081,-116.191693,-92.89750712,-104.5959015,-104.5959015,0.821271589,0.821271589,0.832255295,0.81048061,0.821271589,0.821271589,#N/A,8.21271589,8.21271589
163,42466.39924,1971.42,188.3,183.6,167.7,24.3,22.1,171.1,35.7205,126.638,2.2776,-0.191699,0.732817,-11.1006,0.449049902,0.3567811,9.743223777,9.835492579,9.789358178,-226.329,-171.329,-118.2098401,-94.73839141,-106.5263153,-106.5263153,0.823079947,0.823079947,0.834197,0.812159862,0.823079947,0.823079947,#N/A,8.230799469,8.230799469
164,42466.39934,2010.15,186.9,183.8,167.7,24.3,22.1,171.1,35.7205,123.01,2.2776,-0.195123,0.735608,-11.1006,0.457746862,0.36387024,9.734526817,9.828403439,9.781465128,-229.957,-174.957,-120.4006853,-96.5565636,-108.5326181,-108.5326181,0.824967854,0.824967854,0.836315144,0.81382524,0.824967854,0.824967854,#N/A,8.249678542,8.249678542
165,42466.39946,2011.07,186.1,184.4,167.7,24.3,22.1,171.1,35.7205,121.537,2.2776,-0.197691,0.737748,-11.1006,0.464269582,0.36930584,9.728004097,9.822967839,9.775485968,-231.43,-176.43,-122.0413972,-97.94897157,-110.050404,-110.050404,0.826401837,0.826401837,0.837908467,0.815105259,0.826401837,0.826401837,#N/A,8.264018371,8.264018371
166,42466.39957,2010.15,185.3,184.7,167.7,24.3,22.1,171,35.7205,120.452,2.2776,-0.199617,0.739299,-11.1006,0.469161622,0.37324538,9.723112057,9.819028299,9.771070178,-232.515,-177.515,-123.2705695,-98.95723324,-111.1702104,-111.1702104,0.827463014,0.827463014,0.839106121,0.816034655,0.827463014,0.827463014,#N/A,8.274630144,8.274630144
167,42466.39969,2011.07,184.7,185.6,167.6,24.3,22.1,171,35.7205,119.459,2.2776,-0.20142,0.740633,-11.1006,0.473741242,0.37663374,9.718532437,9.815639939,9.767086188,-233.508,-178.508,-124.4201863,-99.82381859,-112.1796967,-112.1796967,0.828421986,0.828421986,0.840229362,0.816835152,0.828421986,0.828421986,#N/A,8.284219861,8.284219861
168,42466.3998,2011.07,184.2,186.3,167.6,24.3,22.1,171,35.7324,118.684,2.2776,-0.202765,0.741904,-11.1006,0.477157542,0.37986208,9.715116137,9.812411599,9.763763868,-234.283,-179.283,-125.2771107,-100.648953,-113.0209312,-113.0209312,0.829222825,0.829222825,0.841068585,0.81759882,0.829222825,0.829222825,#N/A,8.292228248,8.292228248
169,42466.39992,2011.07,183.9,187.1,167.6,24.3,22.1,171,35.7324,117.956,2.2776,-0.203805,0.742586,-11.1006,0.479799142,0.38159436,9.712474537,9.810679319,9.761576928,-235.011,-180.011,-125.9393243,-101.0914969,-113.5743848,-113.5743848,0.829750547,0.829750547,0.841718267,0.818008986,0.829750547,0.829750547,#N/A,8.297505468,8.297505468
170,42466.40005,2011.07,186.7,187,167.5,24.3,22.1,170.9,35.7324,117.103,2.2776,-0.205058,0.743362,-11.1006,0.482981762,0.3835654,9.709291917,9.808708279,9.759000098,-235.864,-180.864,-126.7367131,-101.5948571,-114.2262084,-114.2262084,0.830372927,0.830372927,0.842501901,0.818476019,0.830372927,0.830372927,#N/A,8.303729273,8.303729273
171,42466.40015,2012,190.6,186.5,167.5,24.3,22.1,170.9,35.7205,116.483,2.2776,-0.206098,0.744323,-11.1006,0.485623362,0.38600634,9.706650317,9.806267339,9.756458828,-236.484,-181.484,-127.3981777,-102.2179548,-114.8687189,-114.8687189,0.83098733,0.83098733,0.843153063,0.819054888,0.83098733,0.83098733,#N/A,8.309873297,8.309873297
172,42466.40027,2011.07,193.1,186,167.5,24.3,22,170.8,35.7205,115.832,2.2776,-0.207137,0.745564,-11.1006,0.488262422,0.38915848,9.704011257,9.803115199,9.753563228,-237.135,-182.135,-128.0586673,-103.0221672,-115.6004299,-115.6004299,0.831688139,0.831688139,0.84380427,0.819803228,0.831688139,0.831688139,#N/A,8.316881387,8.316881387
173,42466.40038,2012,194.4,185.5,167.5,24.3,22,170.8,35.7324,115.32,2.2776,-0.207993,0.746463,-11.1006,0.490436662,0.39144194,9.701837017,9.800831739,9.751334378,-237.647,-182.647,-128.6025696,-103.6044465,-116.1633757,-116.1633757,0.832228115,0.832228115,0.844341284,0.820345907,0.832228115,0.832228115,#N/A,8.322281149,8.322281149
174,42466.4005,2012,192.3,185,167.4,24.3,22,170.8,35.7205,114.855,2.2776,-0.208849,0.746742,-11.1006,0.492610902,0.3921506,9.699662777,9.800123079,9.749892928,-238.112,-183.112,-129.1462421,-103.7851018,-116.5273168,-116.5273168,0.83257758,0.83257758,0.844878755,0.820514422,0.83257758,0.83257758,#N/A,8.325775796,8.325775796
175,42466.40061,2012,189.8,184.5,167.4,24.3,22,170.8,35.7324,114.467,2.2776,-0.209521,0.747611,-11.1006,0.494317782,0.39435786,9.697955897,9.797915819,9.747935858,-238.5,-183.5,-129.5728893,-104.3476301,-117.0212804,-117.0212804,0.833052365,0.833052365,0.845301015,0.821039592,0.833052365,0.833052365,#N/A,8.330523647,8.330523647
176,42466.40073,2012.93,188.2,184,167.4,24.3,22,170.8,35.7205,114.095,2.2776,-0.210286,0.748293,-11.1006,0.496260882,0.39609014,9.696012797,9.796183539,9.746098168,-238.872,-183.872,-130.058409,-104.7889404,-117.4849422,-117.4849422,0.833498518,0.833498518,0.845782056,0.821452065,0.833498518,0.833498518,#N/A,8.334985175,8.334985175
177,42466.40086,2012.93,186.9,183.5,167.4,24.3,22,170.8,35.7205,113.63,2.2776,-0.210867,0.749069,-11.1006,0.497736622,0.39806118,9.694537057,9.794212499,9.744374778,-239.337,-184.337,-130.4270274,-105.2908974,-117.9196155,-117.9196155,0.833917211,0.833917211,0.84614764,0.821921726,0.833917211,0.833917211,#N/A,8.339172107,8.339172107
178,42466.40097,2012.93,185.8,183.7,167.4,24.3,22,170.8,35.7205,113.32,2.2776,-0.211631,0.749348,-11.1006,0.499677182,0.39876984,9.692596497,9.793503839,9.743050168,-239.647,-184.647,-130.9115901,-105.4713225,-118.2536099,-118.2536099,0.834239212,0.834239212,0.846628694,0.822090673,0.834239212,0.834239212,#N/A,8.342392122,8.342392122
179,42466.40108,2012,185.3,184.3,167.4,24.3,21.9,170.8,35.7205,112.855,2.2776,-0.212181,0.749751,-11.1006,0.501074182,0.39979346,9.691199497,9.792480219,9.741839858,-240.112,-185.112,-131.2603112,-105.7318929,-118.5587092,-118.5587092,0.834533574,0.834533574,0.846975229,0.822334791,0.834533574,0.834533574,#N/A,8.345335735,8.345335735
180,42466.40119,2012.93,184.7,184.8,167.4,24.3,21.9,170.8,35.7324,112.622,2.2776,-0.212762,0.750123,-11.1006,0.502549922,0.40073834,9.689723757,9.791535339,9.740629548,-240.345,-185.345,-131.6285845,-105.9723739,-118.8637369,-118.8637369,0.834828074,0.834828074,0.847341502,0.822560216,0.834828074,0.834828074,#N/A,8.348280735,8.348280735
181,42466.40131,2012.93,184.2,185.5,167.4,24.3,21.9,170.8,35.7324,112.235,2.2776,-0.213159,0.750712,-11.1006,0.503558302,0.4022344,9.688715377,9.790039279,9.739377328,-240.732,-185.732,-131.8801665,-106.3530458,-119.1792518,-119.1792518,0.835132917,0.835132917,0.847591899,0.822917308,0.835132917,0.835132917,#N/A,8.351329175,8.351329175
182,42466.40142,2012.93,183.8,186.4,167.3,24.3,21.9,170.7,35.7324,111.893,2.2776,-0.213618,0.751395,-11.1006,0.504724162,0.40396922,9.687549517,9.788304459,9.737926988,-241.074,-186.074,-132.1709768,-106.7943327,-119.5445901,-119.5445901,0.835486178,0.835486178,0.847881525,0.823331648,0.835486178,0.835486178,#N/A,8.354861781,8.354861781
183,42466.40154,2012,183.4,187.1,167.3,24.3,21.9,170.7,35.7205,111.614,2.2776,-0.214199,0.751674,-11.1006,0.506199902,0.40467788,9.686073777,9.787595799,9.736834788,-241.353,-186.353,-132.5389884,-106.9745523,-119.8196458,-119.8196458,0.835752338,0.835752338,0.848248321,0.823500983,0.835752338,0.835752338,#N/A,8.35752338,8.35752338
