Analysis by Brandon Lampe, performed on: 2016/07/13 09:33:48
Experimental results below begin at: 2016/06/24 10:30:5
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
6.656688e+06,7.704500e+01,0.000000e+00,0.000000e+00,8.243981e-01,8.245603e-01,1.966835e-04,9.233989e-08,2.203060e+01,-8.928276e-02,2.211989e+01,2.674227e+01,2.078389e+01
6.656698e+06,7.704512e+01,1.001325e+01,1.158940e-04,8.244052e-01,8.245611e-01,1.976081e-04,9.233985e-08,2.203442e+01,-8.928276e-02,2.212371e+01,2.674668e+01,2.079167e+01
6.656708e+06,7.704523e+01,2.002649e+01,2.317881e-04,8.244123e-01,8.245618e-01,1.985327e-04,9.233977e-08,2.203825e+01,-8.928276e-02,2.212753e+01,2.675109e+01,2.079945e+01
6.656718e+06,7.704535e+01,3.003974e+01,3.476821e-04,8.244193e-01,8.245626e-01,1.994574e-04,9.233968e-08,2.204207e+01,-8.928276e-02,2.213135e+01,2.675549e+01,2.080723e+01
6.656728e+06,7.704546e+01,4.005298e+01,4.635762e-04,8.244264e-01,8.245634e-01,2.003820e-04,9.233959e-08,2.204589e+01,-8.928276e-02,2.213517e+01,2.675990e+01,2.081501e+01
6.656738e+06,7.704558e+01,5.006623e+01,5.794702e-04,8.244335e-01,8.245641e-01,2.013066e-04,9.233951e-08,2.204971e+01,-8.928276e-02,2.213900e+01,2.676430e+01,2.082278e+01
6.656748e+06,7.704570e+01,6.007947e+01,6.953642e-04,8.244405e-01,8.245649e-01,2.022312e-04,9.233942e-08,2.205353e+01,-8.928276e-02,2.214282e+01,2.676871e+01,2.083056e+01
6.656758e+06,7.704581e+01,7.009272e+01,8.112583e-04,8.244476e-01,8.245656e-01,2.031558e-04,9.233934e-08,2.205736e+01,-8.928276e-02,2.214664e+01,2.677312e+01,2.083834e+01
6.656768e+06,7.704593e+01,8.010596e+01,9.271523e-04,8.244547e-01,8.245664e-01,2.040804e-04,9.233925e-08,2.206118e+01,-8.928276e-02,2.215046e+01,2.677752e+01,2.084612e+01
6.656778e+06,7.704604e+01,9.011921e+01,1.043046e-03,8.244617e-01,8.245672e-01,2.050051e-04,9.233917e-08,2.206500e+01,-8.928276e-02,2.215428e+01,2.678193e+01,2.085390e+01
6.656788e+06,7.704616e+01,1.001325e+02,1.158940e-03,8.244688e-01,8.245679e-01,2.059297e-04,9.233908e-08,2.206882e+01,-8.928276e-02,2.215811e+01,2.678633e+01,2.086167e+01
6.656798e+06,7.704627e+01,1.101457e+02,1.274834e-03,8.244758e-01,8.245687e-01,2.068543e-04,9.233900e-08,2.207264e+01,-8.928276e-02,2.216193e+01,2.679074e+01,2.086945e+01
6.656808e+06,7.704639e+01,1.201589e+02,1.390728e-03,8.244829e-01,8.245695e-01,2.077789e-04,9.233891e-08,2.207647e+01,-8.928276e-02,2.216575e+01,2.679514e+01,2.087723e+01
6.656818e+06,7.704651e+01,1.301722e+02,1.506623e-03,8.244900e-01,8.245702e-01,2.087035e-04,9.233883e-08,2.208029e+01,-8.928276e-02,2.216957e+01,2.679955e+01,2.088501e+01
6.656828e+06,7.704662e+01,1.401854e+02,1.622517e-03,8.244970e-01,8.245710e-01,2.096281e-04,6.189515e-08,2.208411e+01,-8.928276e-02,2.217339e+01,2.680395e+01,2.089279e+01
6.656838e+06,7.704674e+01,1.501987e+02,1.738411e-03,8.245036e-01,8.245712e-01,2.099431e-04,-4.391311e-07,2.208541e+01,-8.928276e-02,2.217470e+01,2.680532e+01,2.090000e+01
6.656848e+06,7.704685e+01,1.602119e+02,1.854305e-03,8.245010e-01,8.245637e-01,2.008339e-04,-3.023748e-06,2.204776e+01,-8.928276e-02,2.213704e+01,2.675973e+01,2.090000e+01
6.656858e+06,7.704697e+01,1.702252e+02,1.970199e-03,8.244306e-01,8.245213e-01,1.493880e-04,-5.460842e-06,2.183511e+01,-8.928276e-02,2.192439e+01,2.650409e+01,2.089983e+01
