Analysis by Brandon Lampe, performed on: 2016/06/26 17:54:58
Experimental results below begin at: 2015/08/15 14:59:09
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
1.805760e+05,2.090000e+00,0.000000e+00,0.000000e+00,8.335745e-01,8.333926e-01,-2.181820e-04,0.000000e+00,7.700552e-02,0.000000e+00,7.700552e-02,9.237989e-02,1.709462e+02
1.805860e+05,2.090116e+00,1.004651e+01,1.162791e-04,8.335404e-01,8.333926e-01,-2.181820e-04,0.000000e+00,7.700552e-02,0.000000e+00,7.700552e-02,9.238367e-02,1.709000e+02
1.805961e+05,2.090233e+00,2.009302e+01,2.325581e-04,8.335858e-01,8.333926e-01,-2.181820e-04,0.000000e+00,7.700552e-02,0.000000e+00,7.700552e-02,9.237864e-02,1.709000e+02
1.806061e+05,2.090349e+00,3.013953e+01,3.488372e-04,8.337080e-01,8.333926e-01,-2.181820e-04,1.292564e-08,7.700552e-02,0.000000e+00,7.700552e-02,9.236509e-02,1.709626e+02
1.806162e+05,2.090465e+00,4.018605e+01,4.651163e-04,8.337697e-01,8.333928e-01,-2.179223e-04,2.070174e-08,8.236597e-02,0.000000e+00,8.236597e-02,9.878743e-02,1.710000e+02
1.806262e+05,2.090581e+00,5.023256e+01,5.813953e-04,8.337505e-01,8.333930e-01,-2.177660e-04,-5.656016e-09,8.556897e-02,0.000000e+00,8.556897e-02,1.026314e-01,1.710000e+02
1.806363e+05,2.090698e+00,6.027907e+01,6.976744e-04,8.337760e-01,8.333927e-01,-2.180359e-04,-2.070174e-08,8.002596e-02,0.000000e+00,8.002596e-02,9.598016e-02,1.710000e+02
1.806463e+05,2.090814e+00,7.032558e+01,8.139535e-04,8.338281e-01,8.333926e-01,-2.181820e-04,4.031086e-09,7.700552e-02,0.000000e+00,7.700552e-02,9.235178e-02,1.710000e+02
1.806564e+05,2.090930e+00,8.037209e+01,9.302326e-04,8.338860e-01,8.333928e-01,-2.179549e-04,2.070174e-08,8.169459e-02,0.000000e+00,8.169459e-02,9.796854e-02,1.710000e+02
1.806664e+05,2.091047e+00,9.041860e+01,1.046512e-03,8.339702e-01,8.333930e-01,-2.177660e-04,9.401036e-09,8.556897e-02,0.000000e+00,8.556897e-02,1.026043e-01,1.710605e+02
1.806765e+05,2.091163e+00,1.004651e+02,1.162791e-03,8.340128e-01,8.333930e-01,-2.177660e-04,-1.367234e-08,8.556897e-02,0.000000e+00,8.556897e-02,1.025991e-01,1.711000e+02
1.806865e+05,2.091279e+00,1.105116e+02,1.279070e-03,8.340128e-01,8.333927e-01,-2.180408e-04,-2.070174e-08,7.992638e-02,0.000000e+00,7.992638e-02,9.583352e-02,1.711000e+02
1.806966e+05,2.091395e+00,1.205581e+02,1.395349e-03,8.339736e-01,8.333926e-01,-2.181820e-04,7.021919e-09,7.700552e-02,0.000000e+00,7.700552e-02,9.233568e-02,1.711000e+02
1.807066e+05,2.091512e+00,1.306047e+02,1.511628e-03,8.339367e-01,8.333929e-01,-2.178997e-04,7.229582e-09,8.283065e-02,0.000000e+00,8.283065e-02,9.932487e-02,1.711000e+02
1.807167e+05,2.091628e+00,1.406512e+02,1.627907e-03,8.338919e-01,8.333927e-01,-2.180367e-04,-1.286432e-09,8.000936e-02,0.000000e+00,8.000936e-02,9.594692e-02,1.711000e+02
1.807267e+05,2.091744e+00,1.506977e+02,1.744186e-03,8.339079e-01,8.333928e-01,-2.179255e-04,1.347216e-08,8.229959e-02,0.000000e+00,8.229959e-02,9.869146e-02,1.711000e+02
1.807367e+05,2.091860e+00,1.607442e+02,1.860465e-03,8.339134e-01,8.333930e-01,-2.177660e-04,-5.911620e-09,8.556897e-02,0.000000e+00,8.556897e-02,1.026113e-01,1.711000e+02
1.807468e+05,2.091977e+00,1.707907e+02,1.976744e-03,8.338836e-01,8.333927e-01,-2.180443e-04,-2.070174e-08,7.985336e-02,0.000000e+00,7.985336e-02,9.576080e-02,1.711000e+02
1.807568e+05,2.092093e+00,1.808372e+02,2.093023e-03,8.339190e-01,8.333926e-01,-2.181820e-04,-6.853272e-09,7.700552e-02,0.000000e+00,7.700552e-02,9.234172e-02,1.710308e+02
1.807669e+05,2.092209e+00,1.908837e+02,2.209302e-03,8.339375e-01,8.333926e-01,-2.181820e-04,0.000000e+00,7.700552e-02,0.000000e+00,7.700552e-02,9.233967e-02,1.710000e+02
1.807769e+05,2.092326e+00,2.009302e+02,2.325581e-03,8.338984e-01,8.333926e-01,-2.181820e-04,2.474439e-08,7.700552e-02,0.000000e+00,7.700552e-02,9.234401e-02,1.710000e+02
1.807870e+05,2.092442e+00,2.109767e+02,2.441860e-03,8.338805e-01,8.333930e-01,-2.176848e-04,1.574137e-07,8.722773e-02,0.000000e+00,8.722773e-02,1.046046e-01,1.710000e+02
1.807970e+05,2.092558e+00,2.210233e+02,2.558140e-03,8.338129e-01,8.333953e-01,-2.150191e-04,9.698990e-07,1.393824e-01,0.000000e+00,1.393824e-01,1.671627e-01,1.710000e+02
1.808071e+05,2.092674e+00,2.310698e+02,2.674419e-03,8.339068e-01,8.334093e-01,-1.981966e-04,1.389993e-05,3.970850e-01,0.000000e+00,3.970850e-01,4.761743e-01,1.709380e+02
1.808171e+05,2.092791e+00,2.411163e+02,2.790698e-03,8.343946e-01,8.336281e-01,6.427258e-05,4.771986e-05,1.684993e+00,0.000000e+00,1.684993e+00,2.019420e+00,1.709707e+02
1.808272e+05,2.092907e+00,2.511628e+02,2.906977e-03,8.348967e-01,8.342088e-01,7.606396e-04,5.505986e-05,2.726129e+00,0.000000e+00,2.726129e+00,3.265229e+00,1.710725e+02
1.808372e+05,2.093023e+00,2.612093e+02,3.023256e-03,8.350803e-01,8.345508e-01,1.170592e-03,7.375621e-05,3.079263e+00,0.000000e+00,3.079263e+00,3.687386e+00,1.711000e+02
1.808473e+05,2.093140e+00,2.712558e+02,3.139535e-03,8.356342e-01,8.354460e-01,2.242625e-03,1.413374e-04,3.729916e+00,0.000000e+00,3.729916e+00,4.463575e+00,1.711000e+02
1.808573e+05,2.093256e+00,2.813023e+02,3.255814e-03,8.365049e-01,8.369242e-01,4.010488e-03,1.948971e-04,4.451768e+00,0.000000e+00,4.451768e+00,5.321867e+00,1.712430e+02
1.808673e+05,2.093372e+00,2.913488e+02,3.372093e-03,8.376149e-01,8.387240e-01,6.158696e-03,2.415004e-04,5.091607e+00,0.000000e+00,5.091607e+00,6.078697e+00,1.713684e+02
1.808774e+05,2.093488e+00,3.013953e+02,3.488372e-03,8.396800e-01,8.409952e-01,8.862961e-03,3.066354e-04,5.727809e+00,0.000000e+00,5.727809e+00,6.821418e+00,1.714653e+02
1.808874e+05,2.093605e+00,3.114419e+02,3.604651e-03,8.428319e-01,8.439076e-01,1.231993e-02,3.785916e-04,6.400707e+00,0.000000e+00,6.400707e+00,7.594287e+00,1.715622e+02
1.808975e+05,2.093721e+00,3.214884e+02,3.720930e-03,8.461248e-01,8.474171e-01,1.647001e-02,4.204342e-04,7.096733e+00,0.000000e+00,7.096733e+00,8.387336e+00,1.716709e+02
1.809075e+05,2.093837e+00,3.315349e+02,3.837209e-03,8.495777e-01,8.510669e-01,2.076772e-02,4.519166e-04,7.746075e+00,0.000000e+00,7.746075e+00,9.117560e+00,1.717727e+02
1.809176e+05,2.093953e+00,3.415814e+02,3.953488e-03,8.533450e-01,8.551470e-01,2.555038e-02,4.891838e-04,8.421644e+00,0.000000e+00,8.421644e+00,9.868980e+00,1.718000e+02
1.809276e+05,2.094070e+00,3.516279e+02,4.069767e-03,8.587491e-01,8.594735e-01,3.059690e-02,4.867743e-04,9.107959e+00,0.000000e+00,9.107959e+00,1.060608e+01,1.718000e+02
1.809377e+05,2.094186e+00,3.616744e+02,4.186047e-03,8.679469e-01,8.635521e-01,3.533115e-02,4.648225e-04,9.744846e+00,0.000000e+00,9.744846e+00,1.122747e+01,1.718717e+02
1.809477e+05,2.094302e+00,3.717209e+02,4.302326e-03,8.733005e-01,8.675383e-01,3.993659e-02,4.539976e-04,1.037091e+01,0.000000e+00,1.037091e+01,1.187554e+01,1.719000e+02
1.809578e+05,2.094419e+00,3.817674e+02,4.418605e-03,8.730739e-01,8.714656e-01,4.445333e-02,4.533477e-04,1.100222e+01,0.000000e+00,1.100222e+01,1.260171e+01,1.719000e+02
1.809678e+05,2.094535e+00,3.918140e+02,4.534884e-03,8.766408e-01,8.754769e-01,4.904572e-02,4.512911e-04,1.167337e+01,0.000000e+00,1.167337e+01,1.331602e+01,1.719000e+02
