Analysis by Brandon Lampe, performed on: 2017/05/08 13:12:34
Experimental results below begin at: 2017/02/05 12:05:51
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.863651e-01,nan,nan,nan,9.101034e-02,0.000000e+00,9.101034e-02,1.157355e-01,1.726000e+02
1.000191e+02,1.157629e-03,1.000191e+02,1.157629e-03,8.225116e-01,8.691504e-01,1.000949e-01,nan,2.899669e+00,0.000000e+00,2.899669e+00,3.525384e+00,1.728022e+02
2.000382e+02,2.315257e-03,2.000382e+02,2.315257e-03,8.250711e-01,8.777886e-01,1.099846e-01,7.151351e-05,9.435124e+00,0.000000e+00,9.435124e+00,1.143553e+01,1.725000e+02
3.000573e+02,3.472886e-03,3.000573e+02,3.472886e-03,8.578511e-01,8.816733e-01,1.144003e-01,3.645951e-05,1.589339e+01,0.000000e+00,1.589339e+01,1.852698e+01,1.705285e+02
4.000764e+02,4.630514e-03,4.000764e+02,4.630514e-03,8.786405e-01,8.842140e-01,1.172779e-01,2.507138e-05,1.948847e+01,0.000000e+00,1.948847e+01,2.218026e+01,1.699000e+02
5.000955e+02,5.788143e-03,5.000955e+02,5.788143e-03,8.841972e-01,8.861062e-01,1.194156e-01,1.919063e-05,1.998097e+01,0.000000e+00,1.998097e+01,2.259786e+01,1.704892e+02
6.001146e+02,6.945771e-03,6.001146e+02,6.945771e-03,8.868926e-01,8.876149e-01,1.211167e-01,1.556641e-05,1.998656e+01,0.000000e+00,1.998656e+01,2.253549e+01,1.708000e+02
7.001338e+02,8.103400e-03,7.001338e+02,8.103400e-03,8.885694e-01,8.888697e-01,1.225294e-01,1.310053e-05,1.998731e+01,0.000000e+00,1.998731e+01,2.249381e+01,1.716849e+02
8.001529e+02,9.261028e-03,8.001529e+02,9.261028e-03,8.900840e-01,8.899440e-01,1.237373e-01,1.131136e-05,1.998731e+01,0.000000e+00,1.998731e+01,2.245553e+01,1.719000e+02
9.001720e+02,1.041866e-02,9.001720e+02,1.041866e-02,8.912356e-01,8.908833e-01,1.247921e-01,9.952820e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.242652e+01,1.724000e+02
1.000191e+03,1.157629e-02,1.000191e+03,1.157629e-02,8.920957e-01,8.917176e-01,1.257283e-01,8.885621e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.240489e+01,1.724784e+02
1.100210e+03,1.273391e-02,1.100210e+03,1.273391e-02,8.929078e-01,8.924682e-01,1.265696e-01,8.024866e-06,1.999359e+01,0.000000e+00,1.999359e+01,2.239155e+01,1.729866e+02
1.200229e+03,1.389154e-02,1.200229e+03,1.389154e-02,8.935377e-01,8.931502e-01,1.273335e-01,7.315796e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.236874e+01,1.730000e+02
1.300248e+03,1.504917e-02,1.300248e+03,1.504917e-02,8.943392e-01,8.937752e-01,1.280331e-01,6.721485e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.234869e+01,1.732000e+02
1.400268e+03,1.620680e-02,1.400268e+03,1.620680e-02,8.948769e-01,8.943519e-01,1.286781e-01,6.216110e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.233526e+01,1.730000e+02
1.500287e+03,1.736443e-02,1.500287e+03,1.736443e-02,8.952346e-01,8.948873e-01,1.292765e-01,5.781069e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.232634e+01,1.725000e+02
1.600306e+03,1.852206e-02,1.600306e+03,1.852206e-02,8.957605e-01,8.953868e-01,1.298345e-01,5.402616e-06,2.000139e+01,0.000000e+00,2.000139e+01,2.232895e+01,1.732000e+02
1.700325e+03,1.967969e-02,1.700325e+03,1.967969e-02,8.960837e-01,8.958549e-01,1.303572e-01,5.070371e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.230518e+01,1.733000e+02
1.800344e+03,2.083731e-02,1.800344e+03,2.083731e-02,8.967907e-01,8.962954e-01,1.308488e-01,4.776350e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.228760e+01,1.737811e+02
1.900363e+03,2.199494e-02,1.900363e+03,2.199494e-02,8.970905e-01,8.967113e-01,1.313127e-01,4.514309e-06,1.998731e+01,0.000000e+00,1.998731e+01,2.228015e+01,1.737000e+02
