Analysis by Brandon Lampe, performed on: 2017/02/16 09:02:03
Experimental results below begin at: 2017/02/05 12:06:52
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
6.048000e+01,7.000000e-04,0.000000e+00,0.000000e+00,7.587312e-01,7.700483e-01,1.480557e-02,1.172377e-04,1.199511e-01,-1.726828e+01,1.738823e+01,5.649229e+00,1.728000e+02
7.074000e+01,8.187500e-04,1.026000e+01,1.187500e-04,7.568726e-01,7.709751e-01,1.600843e-02,2.668422e-04,4.315865e-01,-1.726828e+01,1.769986e+01,6.117248e+00,1.728000e+02
8.100000e+01,9.375000e-04,2.052000e+01,2.375000e-04,7.591230e-01,7.742763e-01,2.028117e-02,4.310952e-04,1.523956e+00,-1.726867e+01,1.879263e+01,7.487037e+00,1.729000e+02
9.126000e+01,1.056250e-03,3.078000e+01,3.562500e-04,7.931592e-01,7.778254e-01,2.485450e-02,2.850176e-04,2.668838e+00,-1.727462e+01,1.994346e+01,7.869712e+00,1.728943e+02
1.015200e+02,1.175000e-03,4.104000e+01,4.750000e-04,7.931012e-01,7.788180e-01,2.612973e-02,1.876741e-04,2.983755e+00,-1.727462e+01,2.025838e+01,8.268621e+00,1.727885e+02
1.117800e+02,1.293750e-03,5.130000e+01,5.937500e-04,7.931442e-01,7.808267e-01,2.870557e-02,2.937333e-04,3.614280e+00,-1.727462e+01,2.088890e+01,9.062206e+00,1.727000e+02
1.220400e+02,1.412500e-03,6.156000e+01,7.125000e-04,7.931266e-01,7.835264e-01,3.215714e-02,2.876861e-04,4.447771e+00,-1.727462e+01,2.172239e+01,1.011368e+01,1.727000e+02
1.323000e+02,1.531250e-03,7.182000e+01,8.312500e-04,7.932638e-01,7.854498e-01,3.460889e-02,2.544623e-04,5.032128e+00,-1.727462e+01,2.230675e+01,1.084559e+01,1.727000e+02
1.425600e+02,1.650000e-03,8.208000e+01,9.500000e-04,7.932306e-01,7.876283e-01,3.737871e-02,3.009885e-04,5.684827e+00,-1.727462e+01,2.295945e+01,1.166961e+01,1.727000e+02
1.528200e+02,1.768750e-03,9.234000e+01,1.068750e-03,7.934058e-01,7.903159e-01,4.078518e-02,3.010370e-04,6.477006e+00,-1.727462e+01,2.375163e+01,1.266167e+01,1.726760e+02
1.630800e+02,1.887500e-03,1.026000e+02,1.187500e-03,7.935812e-01,7.925088e-01,4.355599e-02,2.718917e-04,7.113034e+00,-1.727462e+01,2.438766e+01,1.345652e+01,1.726000e+02
1.733400e+02,2.006250e-03,1.128600e+02,1.306250e-03,7.937957e-01,7.947376e-01,4.636439e-02,2.770716e-04,7.750294e+00,-1.727462e+01,2.502491e+01,1.425102e+01,1.726000e+02
1.836000e+02,2.125000e-03,1.231200e+02,1.425000e-03,7.941753e-01,7.970274e-01,4.924149e-02,2.868390e-04,8.395624e+00,-1.727462e+01,2.567024e+01,1.504853e+01,1.725773e+02
1.938600e+02,2.243750e-03,1.333800e+02,1.543750e-03,7.949044e-01,7.994292e-01,5.225033e-02,2.840794e-04,9.062588e+00,-1.727462e+01,2.633721e+01,1.585793e+01,1.725000e+02
2.041200e+02,2.362500e-03,1.436400e+02,1.662500e-03,7.961160e-01,8.016871e-01,5.507080e-02,2.789950e-04,9.680651e+00,-1.727462e+01,2.695527e+01,1.658385e+01,1.724729e+02
2.143800e+02,2.481250e-03,1.539000e+02,1.781250e-03,7.981648e-01,8.040190e-01,5.797531e-02,2.950896e-04,1.031009e+01,-1.727462e+01,2.758471e+01,1.728555e+01,1.723432e+02
2.246400e+02,2.600000e-03,1.641600e+02,1.900000e-03,8.013559e-01,8.065563e-01,6.112604e-02,3.139836e-04,1.098504e+01,-1.727693e+01,2.826197e+01,1.799076e+01,1.721273e+02
2.349000e+02,2.718750e-03,1.744200e+02,2.018750e-03,8.049162e-01,8.092160e-01,6.441825e-02,3.109664e-04,1.168181e+01,-1.727815e+01,2.895996e+01,1.870070e+01,1.719114e+02
2.451600e+02,2.837500e-03,1.846800e+02,2.137500e-03,8.086782e-01,8.117194e-01,6.750707e-02,3.051770e-04,1.232786e+01,-1.727462e+01,2.960248e+01,1.933139e+01,1.717115e+02
2.554200e+02,2.956250e-03,1.949400e+02,2.256250e-03,8.122269e-01,8.142994e-01,7.068048e-02,3.163674e-04,1.298409e+01,-1.727462e+01,3.025872e+01,1.997940e+01,1.715159e+02
2.656800e+02,3.075000e-03,2.052000e+02,2.375000e-03,8.156375e-01,8.170061e-01,7.399893e-02,3.087713e-04,1.366240e+01,-1.727462e+01,3.093702e+01,2.065524e+01,1.712625e+02
2.759400e+02,3.193750e-03,2.154600e+02,2.493750e-03,8.189163e-01,8.194752e-01,7.701647e-02,3.170134e-04,1.427235e+01,-1.727462e+01,3.154697e+01,2.124821e+01,1.710104e+02
2.862000e+02,3.312500e-03,2.257200e+02,2.612500e-03,8.222898e-01,8.223381e-01,8.050405e-02,3.422762e-04,1.496942e+01,-1.727462e+01,3.224404e+01,2.193787e+01,1.708045e+02
2.964600e+02,3.431250e-03,2.359800e+02,2.731250e-03,8.255987e-01,8.252510e-01,8.403998e-02,3.480123e-04,1.566774e+01,-1.727462e+01,3.294236e+01,2.262656e+01,1.705979e+02
3.067200e+02,3.550000e-03,2.462400e+02,2.850000e-03,8.288128e-01,8.282316e-01,8.764526e-02,3.484312e-04,1.637130e+01,-1.727462e+01,3.364592e+01,2.332069e+01,1.703800e+02
3.169800e+02,3.668750e-03,2.565000e+02,2.968750e-03,8.315775e-01,8.311725e-01,9.118979e-02,3.276060e-04,1.705490e+01,-1.727462e+01,3.432952e+01,2.400779e+01,1.702344e+02
3.272400e+02,3.787500e-03,2.667600e+02,3.087500e-03,8.342293e-01,8.338182e-01,9.436774e-02,3.219335e-04,1.766117e+01,-1.727462e+01,3.493579e+01,2.460331e+01,1.701404e+02
3.375000e+02,3.906250e-03,2.770200e+02,3.206250e-03,8.367699e-01,8.366815e-01,9.779586e-02,3.396662e-04,1.830832e+01,-1.727462e+01,3.558294e+01,2.524954e+01,1.700398e+02
3.477600e+02,4.025000e-03,2.872800e+02,3.325000e-03,8.390747e-01,8.396501e-01,1.013377e-01,2.994857e-04,1.896966e+01,-1.727462e+01,3.624428e+01,2.592091e+01,1.699375e+02
3.580200e+02,4.143750e-03,2.975400e+02,3.443750e-03,8.415690e-01,8.418391e-01,1.039413e-01,1.517859e-04,1.945121e+01,-1.727462e+01,3.672583e+01,2.636509e+01,1.698330e+02
3.682800e+02,4.262500e-03,3.078000e+02,3.562500e-03,8.434089e-01,8.422694e-01,1.044523e-01,2.705706e-05,1.954528e+01,-1.727462e+01,3.681990e+01,2.638143e+01,1.698000e+02
3.785400e+02,4.381250e-03,3.180600e+02,3.681250e-03,8.446616e-01,8.423067e-01,1.044965e-01,3.901655e-06,1.955340e+01,-1.727462e+01,3.682802e+01,2.632630e+01,1.698000e+02
3.888000e+02,4.500000e-03,3.283200e+02,3.800000e-03,8.457163e-01,8.423369e-01,1.045324e-01,3.496523e-06,1.956000e+01,-1.727462e+01,3.683462e+01,2.627973e+01,1.698818e+02
