Analysis by Brandon Lampe, performed on: 2016/07/06 16:28:57
Experimental results below begin at: 2016/04/27 12:21:42
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
1.652141e+06,1.912200e+01,0.000000e+00,0.000000e+00,9.475344e-01,9.478639e-01,3.477048e-04,1.700921e-08,3.800055e+01,7.957103e+00,3.004345e+01,3.966408e+01,1.706385e+02
1.652151e+06,1.912212e+01,1.000013e+01,1.157423e-04,9.475494e-01,9.478641e-01,3.478749e-04,1.700920e-08,3.799672e+01,7.960937e+00,3.003578e+01,3.965932e+01,1.706598e+02
1.652161e+06,1.912223e+01,2.000027e+01,2.314846e-04,9.475473e-01,9.478642e-01,3.480450e-04,1.700920e-08,3.799414e+01,7.959349e+00,3.003479e+01,3.965675e+01,1.707000e+02
1.652171e+06,1.912235e+01,3.000040e+01,3.472269e-04,9.475297e-01,9.478644e-01,3.482151e-04,1.700920e-08,3.799202e+01,7.957103e+00,3.003492e+01,3.965523e+01,1.706938e+02
1.652181e+06,1.912246e+01,4.000054e+01,4.629692e-04,9.475166e-01,9.478646e-01,3.483852e-04,1.700920e-08,3.798886e+01,7.957103e+00,3.003175e+01,3.965233e+01,1.706846e+02
1.652191e+06,1.912258e+01,5.000067e+01,5.787115e-04,9.475035e-01,9.478647e-01,3.485553e-04,1.700919e-08,3.798569e+01,7.957103e+00,3.002859e+01,3.964943e+01,1.706753e+02
1.652201e+06,1.912269e+01,6.000081e+01,6.944538e-04,9.474903e-01,9.478649e-01,3.487254e-04,1.700919e-08,3.798252e+01,7.957103e+00,3.002542e+01,3.964652e+01,1.706660e+02
1.652211e+06,1.912281e+01,7.000094e+01,8.101961e-04,9.474772e-01,9.478650e-01,3.488955e-04,1.700919e-08,3.797936e+01,7.957103e+00,3.002225e+01,3.964362e+01,1.706568e+02
1.652221e+06,1.912293e+01,8.000108e+01,9.259384e-04,9.474640e-01,9.478652e-01,3.490656e-04,1.700918e-08,3.797619e+01,7.957103e+00,3.001908e+01,3.964072e+01,1.706475e+02
1.652231e+06,1.912304e+01,9.000121e+01,1.041681e-03,9.474509e-01,9.478654e-01,3.492357e-04,1.700918e-08,3.797302e+01,7.957103e+00,3.001592e+01,3.963781e+01,1.706383e+02
1.652241e+06,1.912316e+01,1.000013e+02,1.157423e-03,9.474377e-01,9.478655e-01,3.494058e-04,1.700918e-08,3.796985e+01,7.957103e+00,3.001275e+01,3.963491e+01,1.706290e+02
1.652251e+06,1.912327e+01,1.100015e+02,1.273165e-03,9.474246e-01,9.478657e-01,3.495758e-04,1.700918e-08,3.796669e+01,7.957103e+00,3.000958e+01,3.963201e+01,1.706197e+02
1.652261e+06,1.912339e+01,1.200016e+02,1.388908e-03,9.474114e-01,9.478659e-01,3.497459e-04,1.700917e-08,3.796352e+01,7.957103e+00,3.000641e+01,3.962910e+01,1.706105e+02
1.652271e+06,1.912350e+01,1.300017e+02,1.504650e-03,9.473908e-01,9.478660e-01,3.499160e-04,1.700917e-08,3.796035e+01,7.957103e+00,3.000325e+01,3.962645e+01,1.706012e+02
1.652281e+06,1.912362e+01,1.400019e+02,1.620392e-03,9.474032e-01,9.478662e-01,3.500861e-04,1.700917e-08,3.796124e+01,7.957103e+00,3.000413e+01,3.962697e+01,1.705825e+02
1.652291e+06,1.912374e+01,1.500020e+02,1.736134e-03,9.474210e-01,9.478663e-01,3.502562e-04,1.700916e-08,3.796274e+01,7.957103e+00,3.000564e+01,3.962797e+01,1.705624e+02
1.652301e+06,1.912385e+01,1.600022e+02,1.851877e-03,9.474387e-01,9.478665e-01,3.504263e-04,1.700916e-08,3.796425e+01,7.957103e+00,3.000715e+01,3.962896e+01,1.705423e+02
1.652311e+06,1.912397e+01,1.700023e+02,1.967619e-03,9.474565e-01,9.478667e-01,3.505964e-04,1.700916e-08,3.796576e+01,7.957103e+00,3.000865e+01,3.962996e+01,1.705222e+02
1.652321e+06,1.912408e+01,1.800024e+02,2.083361e-03,9.474742e-01,9.478668e-01,3.507665e-04,1.700916e-08,3.796726e+01,7.957103e+00,3.001016e+01,3.963096e+01,1.705020e+02
1.652331e+06,1.912420e+01,1.900026e+02,2.199104e-03,9.474919e-01,9.478670e-01,3.509366e-04,1.700915e-08,3.796877e+01,7.957103e+00,3.001167e+01,3.963195e+01,1.704819e+02
1.652341e+06,1.912431e+01,2.000027e+02,2.314846e-03,9.475097e-01,9.478671e-01,3.511067e-04,1.700915e-08,3.797027e+01,7.957103e+00,3.001317e+01,3.963295e+01,1.704618e+02
1.652351e+06,1.912443e+01,2.100028e+02,2.430588e-03,9.475274e-01,9.478673e-01,3.512768e-04,1.700915e-08,3.797178e+01,7.957103e+00,3.001468e+01,3.963395e+01,1.704416e+02
1.652361e+06,1.912455e+01,2.200030e+02,2.546331e-03,9.475451e-01,9.478675e-01,3.514469e-04,1.700914e-08,3.797329e+01,7.957103e+00,3.001618e+01,3.963494e+01,1.704215e+02
1.652371e+06,1.912466e+01,2.300031e+02,2.662073e-03,9.475854e-01,9.478676e-01,3.516170e-04,1.700914e-08,3.797479e+01,7.957103e+00,3.001769e+01,3.963519e+01,1.704014e+02
1.652381e+06,1.912478e+01,2.400032e+02,2.777815e-03,9.475858e-01,9.478678e-01,3.517871e-04,1.700914e-08,3.797550e+01,7.957103e+00,3.001839e+01,3.963592e+01,1.704094e+02
1.652391e+06,1.912489e+01,2.500034e+02,2.893557e-03,9.475832e-01,9.478679e-01,3.519572e-04,1.700914e-08,3.797614e+01,7.957103e+00,3.001904e+01,3.963669e+01,1.704194e+02
1.652401e+06,1.912501e+01,2.600035e+02,3.009300e-03,9.475805e-01,9.478681e-01,3.521273e-04,1.700913e-08,3.797679e+01,7.957103e+00,3.001969e+01,3.963746e+01,1.704295e+02
