Analysis by Brandon Lampe, performed on: 2016/11/04 15:53:24
Experimental results below begin at: 2016/10/24 15:21:36
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
1.909440e+06,2.210000e+01,0.000000e+00,0.000000e+00,9.282434e-01,9.282299e-01,-1.452976e-05,5.071517e-10,2.990408e+01,1.965324e+01,1.025084e+01,3.069650e+01,1.712803e+02
1.909540e+06,2.210116e+01,1.000129e+02,1.157556e-03,9.282779e-01,9.282300e-01,-1.447904e-05,5.071517e-10,2.990703e+01,1.965324e+01,1.025379e+01,3.069927e+01,1.711004e+02
1.909640e+06,2.210232e+01,2.000257e+02,2.315113e-03,9.282363e-01,9.282300e-01,-1.442832e-05,5.071517e-10,2.990577e+01,1.965451e+01,1.025126e+01,3.069831e+01,1.711600e+02
1.909740e+06,2.210347e+01,3.000386e+02,3.472669e-03,9.281946e-01,9.282300e-01,-1.437760e-05,5.071517e-10,2.990450e+01,1.965578e+01,1.024872e+01,3.069734e+01,1.712200e+02
1.909840e+06,2.210463e+01,4.000514e+02,4.630225e-03,9.281528e-01,9.282301e-01,-1.432687e-05,5.071516e-10,2.990323e+01,1.965705e+01,1.024617e+01,3.069637e+01,1.712801e+02
1.909940e+06,2.210579e+01,5.000643e+02,5.787781e-03,9.281111e-01,9.282301e-01,-1.427615e-05,5.071516e-10,2.990195e+01,1.965832e+01,1.024363e+01,3.069540e+01,1.713402e+02
1.910040e+06,2.210695e+01,6.000772e+02,6.945338e-03,9.280699e-01,9.282302e-01,-1.422543e-05,5.071516e-10,2.990071e+01,1.965959e+01,1.024112e+01,3.069445e+01,1.714004e+02
1.910140e+06,2.210810e+01,7.000900e+02,8.102894e-03,9.281518e-01,9.282302e-01,-1.417471e-05,5.071516e-10,2.990450e+01,1.965959e+01,1.024491e+01,3.069756e+01,1.714803e+02
1.910240e+06,2.210926e+01,8.001029e+02,9.260450e-03,9.282337e-01,9.282303e-01,-1.412399e-05,5.071515e-10,2.990829e+01,1.965959e+01,1.024870e+01,3.070067e+01,1.715603e+02
1.910340e+06,2.211042e+01,9.001158e+02,1.041801e-02,9.283156e-01,9.282303e-01,-1.407327e-05,5.071515e-10,2.991208e+01,1.965959e+01,1.025250e+01,3.070378e+01,1.716403e+02
