212,42200.67006,1.17005787,26.0369,26.0369,1297.58,-0.153076,-29008.1,0.0508453,-0.614581,208.2,175.3,22.1,163.4,21.7,169.8,9.85073,273.751,453.445,0.523247,0.0263032,-0.03064002,-0.02702052,9.80935998,9.81297948,9.81116973,1,Isco,-127.734,-7.717469989,-6.808191409,-7.262910486,-7.262910486,0.956635588,0.823294329,0.822425827,0.822859925,0.822859925
213,42200.67016,1.170162037,26.0397,26.0397,1380.05,-0.153076,-29008.1,0.0508453,-0.615525,196.7,175.9,22.1,166.1,21.8,169.9,9.85073,265.641,457.233,0.527511,0.0309243,-0.04147058,-0.038758114,9.79852942,9.801241886,9.799885653,1,Isco,-135.844,-10.43447572,-9.754549629,-10.09455744,-10.09455744,0.967221177,0.825900453,0.825246729,0.825573505,0.825573505
214,42200.67028,1.170277778,26.0426,26.0426,1480.06,-1.07642,-29008.1,0.0508453,-0.614581,181.2,176.5,22.1,167.1,21.6,169.9,9.85073,256.988,459.083,0.533604,0.0377165,-0.0569468,-0.056010302,9.7830532,9.783989698,9.783521449,1,Isco,-144.497,-14.30700929,-14.07300528,-14.19001261,-14.19001261,0.978776925,0.829643595,0.829416447,0.829530011,0.829530011
215,42200.67039,1.170393519,26.0452,26.0452,1575.77,-1.07642,-29008.1,0.0508453,-0.615525,173,176.7,22.1,165.3,21.8,169.9,9.85073,248.118,459.083,0.540701,0.0446638,-0.07497318,-0.073656444,9.76502682,9.766343556,9.765685188,1,Isco,-153.367,-18.80298486,-18.47511049,-18.63905819,-18.63905819,0.990912616,0.834032136,0.833710528,0.833871311,0.833871311
216,42200.67051,1.170509259,26.048,26.048,1671.78,-0.153076,-29008.1,0.0508453,-0.614581,166.9,176.6,22.1,165.4,21.8,169.9,9.85073,237.154,444.077,0.549657,0.0539372,-0.09772142,-0.09721088,9.74227858,9.74278912,9.74253385,1,Isco,-164.331,-24.45415189,-24.32759738,-24.39087621,-24.39087621,1.006335624,0.839614559,0.839488726,0.839551639,0.839551639
217,42200.67063,1.170625,26.0508,26.0508,1765.63,-0.153076,-29008.1,0.0508453,-0.615525,163,176.2,22.1,164.4,21.6,169.9,9.85073,227.276,436.559,0.558004,0.0623732,-0.1189228,-0.11863832,9.7210772,9.72136168,9.72121944,1,Isco,-174.209,-29.69849523,-29.62827046,-29.66338334,-29.66338334,1.020647931,0.844862378,0.844791673,0.844827025,0.844827025
218,42200.67075,1.170752315,26.0534,26.0534,1859.8,-0.153076,-29008.1,0.0508453,-0.614959,160.2,176.3,22.1,162.2,21.6,169.8,9.86243,217.661,423.403,0.565315,0.0691344,-0.13749274,-0.135811768,9.70250726,9.704188232,9.703347746,1,Isco,-183.824,-34.27409265,-33.86058918,-34.06735794,-34.06735794,1.034975655,0.849494888,0.849074154,0.849284487,0.849284487
219,42200.67087,1.170868056,26.0563,26.0563,1955.5,-0.153076,-29008.1,0.0508453,-0.615148,158.4,176.6,22.1,159.8,21.6,169.8,9.85073,208.311,412.215,0.573783,0.0770742,-0.15900146,-0.15597886,9.68099854,9.68402114,9.68250984,1,Isco,-193.174,-39.55302223,-38.81252441,-39.18282827,-39.18282827,1.049299615,0.854902996,0.854140229,0.854521499,0.854521499
220,42200.67098,1.170983796,26.0591,26.0591,2050.59,-0.153076,-29008.1,0.0508453,-0.615148,156.9,176.5,22.1,159.1,21.6,169.8,9.86243,198.401,399.059,0.581185,0.085076,-0.17780254,-0.176303432,9.66219746,9.663696568,9.662947014,1,Isco,-203.084,-44.14917847,-43.78332618,-43.96626582,-43.96626582,1.064920739,0.85966801,0.859286772,0.859477363,0.859477363
221,42200.67109,1.171087963,26.0619,26.0619,2154.29,-0.153076,-29008.1,0.0508453,-0.615148,155.9,175.9,22.1,158.5,21.6,169.7,9.86243,190.4,389.544,0.588009,0.0920542,-0.1951355,-0.19402806,9.6448645,9.64597194,9.64541822,1,Isco,-211.085,-48.37139618,-48.10206059,-48.23673573,-48.23673573,1.077876182,0.8640924,0.863808808,0.863950589,0.863950589
222,42200.6712,1.171203704,26.0646,26.0646,2239.53,-0.153076,-29008.1,0.0508453,-0.615148,155,175,22.1,158.1,21.8,169.7,9.86243,181.871,375.419,0.594771,0.0981331,-0.21231098,-0.209468466,9.62768902,9.630531534,9.629110277,1,Isco,-219.614,-52.54104596,-51.85195124,-52.19654694,-52.19654694,1.09203825,0.868506628,0.867774005,0.868140213,0.868140213
223,42200.67132,1.171319444,26.0673,26.0673,2343.24,-0.153076,-29008.1,0.0508453,-0.614581,154.2,174.2,22.1,157.3,21.8,169.7,9.86243,172.923,355.89,0.601047,0.105204,-0.22825202,-0.227428552,9.61174798,9.612571448,9.612159714,1,Isco,-228.562,-56.39838093,-56.19941974,-56.29890439,-56.29890439,1.107301661,0.872630572,0.872416901,0.872523728,0.872523728
224,42200.67144,1.171435185,26.07,26.07,2437.09,-0.153076,-29008.1,0.0508453,-0.615525,153.5,173.3,22.1,155.3,21.8,169.7,9.86243,164.937,347.492,0.607108,0.111097,-0.24364696,-0.242396772,9.59635304,9.597603228,9.596978134,1,Isco,-236.548,-60.11204758,-59.81089125,-59.96147874,-59.96147874,1.121288985,0.87663809,0.876311733,0.876474891,0.876474891
