Analysis by Brandon Lampe, performed on: 2016/07/06 16:59:21
Experimental results below begin at: 2016/05/01 15:26:02
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
2.008800e+06,2.325000e+01,0.000000e+00,0.000000e+00,9.542974e-01,9.542926e-01,-4.967854e-06,1.484855e-08,3.796957e+01,7.984690e+00,2.998488e+01,3.940559e+01,1.701000e+02
2.008810e+06,2.325012e+01,1.000000e+01,1.157407e-04,9.543007e-01,9.542928e-01,-4.819369e-06,1.484855e-08,3.796983e+01,7.984690e+00,2.998514e+01,3.940575e+01,1.701000e+02
2.008820e+06,2.325023e+01,2.000000e+01,2.314815e-04,9.543041e-01,9.542929e-01,-4.670883e-06,1.484855e-08,3.797009e+01,7.984690e+00,2.998540e+01,3.940591e+01,1.701000e+02
2.008830e+06,2.325035e+01,3.000000e+01,3.472222e-04,9.543075e-01,9.542931e-01,-4.522398e-06,1.484855e-08,3.797035e+01,7.984690e+00,2.998566e+01,3.940607e+01,1.701000e+02
2.008840e+06,2.325046e+01,4.000000e+01,4.629630e-04,9.543108e-01,9.542932e-01,-4.373912e-06,1.484854e-08,3.797061e+01,7.984690e+00,2.998592e+01,3.940623e+01,1.701000e+02
2.008850e+06,2.325058e+01,5.000000e+01,5.787037e-04,9.543142e-01,9.542933e-01,-4.225427e-06,1.484854e-08,3.797086e+01,7.984690e+00,2.998617e+01,3.940639e+01,1.701000e+02
2.008860e+06,2.325069e+01,6.000000e+01,6.944444e-04,9.543176e-01,9.542935e-01,-4.076941e-06,1.484854e-08,3.797112e+01,7.984690e+00,2.998643e+01,3.940655e+01,1.701000e+02
2.008870e+06,2.325081e+01,7.000000e+01,8.101852e-04,9.543209e-01,9.542936e-01,-3.928456e-06,1.484854e-08,3.797138e+01,7.984690e+00,2.998669e+01,3.940671e+01,1.701000e+02
2.008880e+06,2.325093e+01,8.000000e+01,9.259259e-04,9.543243e-01,9.542938e-01,-3.779971e-06,1.484854e-08,3.797164e+01,7.984690e+00,2.998695e+01,3.940687e+01,1.701000e+02
2.008890e+06,2.325104e+01,9.000000e+01,1.041667e-03,9.543277e-01,9.542939e-01,-3.631485e-06,1.484853e-08,3.797189e+01,7.984690e+00,2.998720e+01,3.940702e+01,1.701000e+02
