Analysis by Brandon Lampe, performed on: 2017/07/20 11:10:29
Experimental results below begin at: 2016/08/17 12:40:41
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
5.992704e+05,6.936000e+00,0.000000e+00,0.000000e+00,9.098912e-01,9.099244e-01,3.640907e-05,-2.528681e-09,2.999239e+01,2.895082e-02,2.996344e+01,3.295975e+01,1.726104e+02
5.992804e+05,6.936116e+00,1.000094e+01,1.157516e-04,9.098944e-01,9.099243e-01,3.638378e-05,-2.528681e-09,2.999126e+01,2.916267e-02,2.996210e+01,3.295837e+01,1.725770e+02
5.992904e+05,6.936232e+00,2.000188e+01,2.315033e-04,9.098975e-01,9.099243e-01,3.635849e-05,-2.528681e-09,2.999014e+01,2.937452e-02,2.996076e+01,3.295700e+01,1.725435e+02
5.993004e+05,6.936347e+00,3.000283e+01,3.472549e-04,9.099006e-01,9.099243e-01,3.633320e-05,-2.528681e-09,2.998901e+01,2.958637e-02,2.995942e+01,3.295562e+01,1.725100e+02
5.993104e+05,6.936463e+00,4.000377e+01,4.630066e-04,9.099038e-01,9.099243e-01,3.630792e-05,-2.528681e-09,2.998788e+01,2.979822e-02,2.995808e+01,3.295425e+01,1.724766e+02
5.993204e+05,6.936579e+00,5.000471e+01,5.787582e-04,9.099069e-01,9.099243e-01,3.628263e-05,-2.528681e-09,2.998675e+01,3.001007e-02,2.995674e+01,3.295287e+01,1.724431e+02
5.993304e+05,6.936695e+00,6.000565e+01,6.945099e-04,9.099100e-01,9.099242e-01,3.625734e-05,-2.528681e-09,2.998562e+01,3.022192e-02,2.995540e+01,3.295150e+01,1.724097e+02
5.993404e+05,6.936810e+00,7.000659e+01,8.102615e-04,9.099132e-01,9.099242e-01,3.623205e-05,-2.528681e-09,2.998449e+01,3.043377e-02,2.995406e+01,3.295013e+01,1.723762e+02
5.993504e+05,6.936926e+00,8.000754e+01,9.260131e-04,9.099163e-01,9.099242e-01,3.620676e-05,-2.528681e-09,2.998337e+01,3.064562e-02,2.995272e+01,3.294875e+01,1.723428e+02
5.993604e+05,6.937042e+00,9.000848e+01,1.041765e-03,9.099194e-01,9.099242e-01,3.618147e-05,-2.528681e-09,2.998224e+01,3.085747e-02,2.995138e+01,3.294738e+01,1.723093e+02
5.993704e+05,6.937158e+00,1.000094e+02,1.157516e-03,9.099226e-01,9.099241e-01,3.615618e-05,-2.528681e-09,2.998111e+01,3.106932e-02,2.995004e+01,3.294600e+01,1.722759e+02
5.993804e+05,6.937273e+00,1.100104e+02,1.273268e-03,9.099257e-01,9.099241e-01,3.613089e-05,-2.528681e-09,2.997998e+01,3.128117e-02,2.994870e+01,3.294463e+01,1.722424e+02
5.993904e+05,6.937389e+00,1.200113e+02,1.389020e-03,9.099289e-01,9.099241e-01,3.610560e-05,-2.528681e-09,2.997885e+01,3.149302e-02,2.994736e+01,3.294325e+01,1.722090e+02
5.994004e+05,6.937505e+00,1.300122e+02,1.504771e-03,9.099768e-01,9.099241e-01,3.608031e-05,-2.528681e-09,2.998393e+01,3.154972e-02,2.995238e+01,3.294709e+01,1.722848e+02
