Analysis by Brandon Lampe, performed on: 2016/09/08 08:25:54
Experimental results below begin at: 2015/08/06 15:18:57
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.682859e-01,8.711177e-01,3.256071e-03,0.000000e+00,7.700552e-02,0.000000e+00,7.700552e-02,8.868682e-02,8.820000e+01
1.003817e+01,1.161826e-04,1.003817e+01,1.161826e-04,8.683163e-01,8.711177e-01,3.256071e-03,0.000000e+00,8.529655e-02,0.000000e+00,8.529655e-02,9.823211e-02,8.820000e+01
2.007635e+01,2.323651e-04,2.007635e+01,2.323651e-04,8.685232e-01,8.711177e-01,3.256071e-03,0.000000e+00,9.759526e-02,0.000000e+00,9.759526e-02,1.123692e-01,8.829364e+01
3.011452e+01,3.485477e-04,3.011452e+01,3.485477e-04,8.689544e-01,8.711177e-01,3.256071e-03,0.000000e+00,1.526295e-01,0.000000e+00,1.526295e-01,1.756473e-01,8.830000e+01
4.015270e+01,4.647303e-04,4.015270e+01,4.647303e-04,8.697297e-01,8.711177e-01,3.256071e-03,0.000000e+00,3.507765e-01,0.000000e+00,3.507765e-01,4.033167e-01,8.830000e+01
5.019087e+01,5.809129e-04,5.019087e+01,5.809129e-04,8.699034e-01,8.711177e-01,3.256071e-03,0.000000e+00,6.419777e-01,0.000000e+00,6.419777e-01,7.379873e-01,8.830000e+01
6.022905e+01,6.970954e-04,6.022905e+01,6.970954e-04,8.702929e-01,8.711177e-01,3.256071e-03,0.000000e+00,1.594138e+00,0.000000e+00,1.594138e+00,1.831725e+00,8.838925e+01
7.026722e+01,8.132780e-04,7.026722e+01,8.132780e-04,8.705959e-01,8.711177e-01,3.256071e-03,0.000000e+00,3.152247e+00,0.000000e+00,3.152247e+00,3.620792e+00,8.860273e+01
8.030539e+01,9.294606e-04,8.030539e+01,9.294606e-04,8.707286e-01,8.711177e-01,3.256071e-03,0.000000e+00,4.489021e+00,0.000000e+00,4.489021e+00,5.155477e+00,8.869955e+01
9.034357e+01,1.045643e-03,9.034357e+01,1.045643e-03,8.707900e-01,8.711177e-01,3.256071e-03,0.000000e+00,5.446220e+00,0.000000e+00,5.446220e+00,6.254343e+00,8.898911e+01
1.003817e+02,1.161826e-03,1.003817e+02,1.161826e-03,8.709203e-01,8.711177e-01,3.256071e-03,0.000000e+00,6.260021e+00,0.000000e+00,6.260021e+00,7.187823e+00,8.918638e+01
1.104199e+02,1.278008e-03,1.104199e+02,1.278008e-03,8.710149e-01,8.711177e-01,3.256071e-03,0.000000e+00,6.995113e+00,0.000000e+00,6.995113e+00,8.030991e+00,8.929001e+01
1.204581e+02,1.394191e-03,1.204581e+02,1.394191e-03,8.712144e-01,8.711177e-01,3.256071e-03,0.000000e+00,7.759772e+00,0.000000e+00,7.759772e+00,8.906845e+00,8.939472e+01
1.304963e+02,1.510373e-03,1.304963e+02,1.510373e-03,8.712250e-01,8.711177e-01,3.256071e-03,0.000000e+00,8.516839e+00,0.000000e+00,8.516839e+00,9.775706e+00,8.949198e+01
1.405344e+02,1.626556e-03,1.405344e+02,1.626556e-03,8.712250e-01,8.711177e-01,3.256071e-03,0.000000e+00,9.211972e+00,0.000000e+00,9.211972e+00,1.057359e+01,8.959687e+01
1.505726e+02,1.742739e-03,1.505726e+02,1.742739e-03,8.713210e-01,8.711177e-01,3.256071e-03,0.000000e+00,9.965286e+00,0.000000e+00,9.965286e+00,1.143699e+01,8.960498e+01
