Analysis by Brandon Lampe, performed on: 2016/09/08 17:47:43
Experimental results below begin at: 2016/09/10 13:46:42
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
8.756640e+05,1.013500e+01,0.000000e+00,0.000000e+00,8.993003e-01,8.999548e-01,7.275204e-04,1.200277e-07,1.971159e+01,-8.555034e-03,1.972014e+01,2.191976e+01,1.661000e+02
8.756740e+05,1.013512e+01,1.000772e+01,1.158301e-04,8.992917e-01,8.999559e-01,7.287216e-04,9.047489e-08,1.972554e+01,-8.555034e-03,1.973409e+01,2.193549e+01,1.660842e+02
8.756840e+05,1.013523e+01,2.001544e+01,2.316602e-04,8.993552e-01,8.999564e-01,7.293313e-04,3.046103e-08,1.973262e+01,-8.555034e-03,1.974118e+01,2.194181e+01,1.660000e+02
8.756940e+05,1.013535e+01,3.002317e+01,3.474903e-04,8.993731e-01,8.999564e-01,7.293313e-04,-2.291564e-08,1.973262e+01,-8.555034e-03,1.974118e+01,2.194137e+01,1.660000e+02
8.757040e+05,1.013546e+01,4.003089e+01,4.633205e-04,8.993972e-01,8.999560e-01,7.288727e-04,-3.618994e-08,1.972729e+01,-8.555034e-03,1.973585e+01,2.193486e+01,1.660000e+02
8.757140e+05,1.013558e+01,5.003861e+01,5.791506e-04,8.994404e-01,8.999558e-01,7.286070e-04,-2.623479e-08,1.972421e+01,-8.555034e-03,1.973276e+01,2.193038e+01,1.660000e+02
8.757240e+05,1.013569e+01,6.004633e+01,6.949807e-04,8.994235e-01,8.999555e-01,7.283476e-04,-3.020908e-08,1.972119e+01,-8.555034e-03,1.972975e+01,2.192744e+01,1.659525e+02
8.757341e+05,1.013581e+01,7.005405e+01,8.108108e-04,8.993918e-01,8.999552e-01,7.280023e-04,-5.578650e-08,1.971718e+01,-8.555034e-03,1.972574e+01,2.192375e+01,1.659000e+02
8.757441e+05,1.013593e+01,8.006178e+01,9.266409e-04,8.993990e-01,8.999545e-01,7.272310e-04,-8.995160e-08,1.970822e+01,-8.555034e-03,1.971678e+01,2.191362e+01,1.658734e+02
8.757541e+05,1.013604e+01,9.006950e+01,1.042471e-03,8.995055e-01,8.999536e-01,7.262019e-04,-1.198619e-07,1.969627e+01,-8.555034e-03,1.970483e+01,2.189773e+01,1.658000e+02
8.757641e+05,1.013616e+01,1.000772e+02,1.158301e-03,8.996043e-01,8.999524e-01,7.248319e-04,-1.464177e-07,1.968036e+01,-8.555034e-03,1.968891e+01,2.187764e+01,1.658000e+02
8.757741e+05,1.013627e+01,1.100849e+02,1.274131e-03,8.996158e-01,8.999510e-01,7.232713e-04,-1.653994e-07,1.966223e+01,-8.555034e-03,1.967079e+01,2.185721e+01,1.657259e+02
8.757841e+05,1.013639e+01,1.200927e+02,1.389961e-03,8.996312e-01,8.999494e-01,7.215213e-04,-1.243338e-07,1.964190e+01,-8.555034e-03,1.965046e+01,2.183424e+01,1.657000e+02
8.757941e+05,1.013651e+01,1.301004e+02,1.505792e-03,8.995604e-01,8.999487e-01,7.207827e-04,-8.203678e-08,1.963332e+01,-8.555034e-03,1.964188e+01,2.182642e+01,1.656471e+02
8.758041e+05,1.013662e+01,1.401081e+02,1.621622e-03,8.994958e-01,8.999479e-01,7.198793e-04,-1.568193e-07,1.962283e+01,-8.555034e-03,1.963139e+01,2.181632e+01,1.655784e+02
8.758141e+05,1.013674e+01,1.501158e+02,1.737452e-03,8.995266e-01,8.999459e-01,7.176439e-04,-2.279884e-07,1.959687e+01,-8.555034e-03,1.960542e+01,2.178671e+01,1.654625e+02
8.758241e+05,1.013685e+01,1.601236e+02,1.853282e-03,8.995653e-01,8.999438e-01,7.153160e-04,-2.147454e-07,1.956983e+01,-8.555034e-03,1.957838e+01,2.175572e+01,1.654000e+02
8.758341e+05,1.013697e+01,1.701313e+02,1.969112e-03,8.995967e-01,8.999420e-01,7.133457e-04,-1.928423e-07,1.954694e+01,-8.555034e-03,1.955550e+01,2.172951e+01,1.652618e+02
8.758441e+05,1.013708e+01,1.801390e+02,2.084942e-03,8.996478e-01,8.999403e-01,7.114562e-04,-1.660216e-07,1.952499e+01,-8.555034e-03,1.953355e+01,2.170388e+01,1.652000e+02
8.758541e+05,1.013720e+01,1.901467e+02,2.200772e-03,8.996570e-01,8.999391e-01,7.100227e-04,-1.526081e-07,1.950834e+01,-8.555034e-03,1.951690e+01,2.168516e+01,1.651496e+02
8.758642e+05,1.013732e+01,2.001544e+02,2.316602e-03,8.996666e-01,8.999376e-01,7.084017e-04,-2.323917e-07,1.948951e+01,-8.555034e-03,1.949807e+01,2.166399e+01,1.650834e+02
8.758742e+05,1.013743e+01,2.101622e+02,2.432432e-03,8.996659e-01,8.999349e-01,7.053712e-04,-2.833219e-07,1.945432e+01,-8.555034e-03,1.946287e+01,2.162489e+01,1.649676e+02
8.758842e+05,1.013755e+01,2.201699e+02,2.548263e-03,8.996682e-01,8.999325e-01,7.027309e-04,-2.810252e-07,1.942365e+01,-8.555034e-03,1.943220e+01,2.159074e+01,1.649000e+02
8.758942e+05,1.013766e+01,2.301776e+02,2.664093e-03,8.996724e-01,8.999298e-01,6.997464e-04,-2.878649e-07,1.938898e+01,-8.555034e-03,1.939754e+01,2.155211e+01,1.647718e+02
8.759042e+05,1.013778e+01,2.401853e+02,2.779923e-03,8.996549e-01,8.999273e-01,6.969691e-04,-2.169380e-07,1.935672e+01,-8.555034e-03,1.936528e+01,2.151667e+01,1.647000e+02
8.759142e+05,1.013790e+01,2.501931e+02,2.895753e-03,8.996998e-01,8.999259e-01,6.954043e-04,-1.553054e-07,1.933855e+01,-8.555034e-03,1.934710e+01,2.149540e+01,1.646521e+02
8.759242e+05,1.013801e+01,2.602008e+02,3.011583e-03,8.997324e-01,8.999245e-01,6.938606e-04,-2.369359e-07,1.932062e+01,-8.555034e-03,1.932917e+01,2.147469e+01,1.645768e+02
8.759342e+05,1.013813e+01,2.702085e+02,3.127413e-03,8.996610e-01,8.999216e-01,6.906619e-04,-3.118446e-07,1.928346e+01,-8.555034e-03,1.929202e+01,2.143510e+01,1.644000e+02
8.759442e+05,1.013824e+01,2.802162e+02,3.243243e-03,8.996973e-01,8.999189e-01,6.876189e-04,-2.991732e-07,1.924812e+01,-8.555034e-03,1.925667e+01,2.139495e+01,1.643568e+02
8.759542e+05,1.013836e+01,2.902239e+02,3.359073e-03,8.997309e-01,8.999162e-01,6.846738e-04,-3.150468e-07,1.921391e+01,-8.555034e-03,1.922247e+01,2.135613e+01,1.642409e+02
8.759642e+05,1.013847e+01,3.002317e+02,3.474903e-03,8.998010e-01,8.999132e-01,6.813131e-04,-2.535682e-07,1.917488e+01,-8.555034e-03,1.918343e+01,2.131108e+01,1.641251e+02
8.759742e+05,1.013859e+01,3.102394e+02,3.590734e-03,8.997656e-01,8.999117e-01,6.795985e-04,-1.521076e-07,1.915496e+01,-8.555034e-03,1.916352e+01,2.128979e+01,1.641000e+02
8.759842e+05,1.013871e+01,3.202471e+02,3.706564e-03,8.996981e-01,8.999105e-01,6.782686e-04,-1.881554e-07,1.913952e+01,-8.555034e-03,1.914807e+01,2.127422e+01,1.640934e+02
8.759943e+05,1.013882e+01,3.302548e+02,3.822394e-03,8.996897e-01,8.999083e-01,6.758325e-04,-2.231117e-07,1.911122e+01,-8.555034e-03,1.911978e+01,2.124297e+01,1.640000e+02
8.760043e+05,1.013894e+01,3.402625e+02,3.938224e-03,8.996210e-01,8.999065e-01,6.738029e-04,-1.811429e-07,1.908765e+01,-8.555034e-03,1.909620e+01,2.121839e+01,1.640000e+02
8.760143e+05,1.013905e+01,3.502703e+02,4.054054e-03,8.995890e-01,8.999050e-01,6.722069e-04,-1.299775e-07,1.906911e+01,-8.555034e-03,1.907766e+01,2.119853e+01,1.640000e+02
