Analysis by Brandon Lampe, performed on: 2016/09/01 09:13:15
Experimental results below begin at: 2016/08/11 14:12:33
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
8.638272e+04,9.998000e-01,0.000000e+00,0.000000e+00,7.934545e-01,7.904131e-01,-3.840487e-03,2.102929e-05,9.847188e-02,3.788055e-02,6.059133e-02,1.142445e-01,1.713273e+02
8.639275e+04,9.999161e-01,1.003034e+01,1.160920e-04,7.932313e-01,7.905799e-01,-3.629555e-03,4.696372e-05,3.654208e-01,4.242368e-02,3.229971e-01,4.496153e-01,1.711565e+02
8.640278e+04,1.000032e+00,2.006069e+01,2.321839e-04,7.926986e-01,7.911581e-01,-2.898362e-03,9.939099e-05,1.218888e+00,4.421303e-02,1.174675e+00,1.526082e+00,1.710315e+02
8.641281e+04,1.000148e+00,3.009103e+01,3.482759e-04,7.924290e-01,7.921577e-01,-1.635704e-03,9.649767e-05,2.504157e+00,4.421303e-02,2.459944e+00,3.148522e+00,1.708043e+02
8.642284e+04,1.000264e+00,4.012138e+01,4.643678e-04,7.923528e-01,7.926912e-01,-9.625521e-04,5.803274e-05,3.121387e+00,4.421303e-02,3.077174e+00,3.927804e+00,1.705141e+02
8.643287e+04,1.000380e+00,5.015172e+01,5.804598e-04,7.922666e-01,7.930805e-01,-4.715270e-04,6.581857e-05,3.549345e+00,3.975118e-02,3.509593e+00,4.469565e+00,1.704000e+02
8.644290e+04,1.000497e+00,6.018207e+01,6.965517e-04,7.921204e-01,7.937385e-01,3.578138e-04,8.498018e-05,4.237484e+00,4.244795e-02,4.195036e+00,5.338406e+00,1.704000e+02
8.645293e+04,1.000613e+00,7.021241e+01,8.126437e-04,7.920083e-01,7.944336e-01,1.233234e-03,8.859827e-05,4.925551e+00,4.421303e-02,4.881337e+00,6.207454e+00,1.703311e+02
8.646296e+04,1.000729e+00,8.024276e+01,9.287356e-04,7.919333e-01,7.951505e-01,2.135156e-03,8.904843e-05,5.601923e+00,4.421303e-02,5.557710e+00,7.062115e+00,1.703000e+02
8.647299e+04,1.000845e+00,9.027310e+01,1.044828e-03,7.918521e-01,7.958541e-01,3.019607e-03,8.848301e-05,6.239660e+00,3.973662e-02,6.199923e+00,7.869385e+00,1.703000e+02
8.648302e+04,1.000961e+00,1.003034e+02,1.160920e-03,7.917715e-01,7.965632e-01,3.910187e-03,8.966542e-05,6.861340e+00,4.215073e-02,6.819189e+00,8.654723e+00,1.703000e+02
8.649305e+04,1.001077e+00,1.103338e+02,1.277011e-03,7.916879e-01,7.972869e-01,4.818357e-03,9.123177e-05,7.478309e+00,4.421303e-02,7.434096e+00,9.434399e+00,1.703642e+02
8.650308e+04,1.001193e+00,1.203641e+02,1.393103e-03,7.916261e-01,7.980223e-01,5.740359e-03,9.816362e-05,8.090675e+00,4.421303e-02,8.046462e+00,1.020869e+01,1.704000e+02
8.651311e+04,1.001309e+00,1.303945e+02,1.509195e-03,7.915332e-01,7.988585e-01,6.787587e-03,1.045963e-04,8.772902e+00,3.983125e-02,8.733071e+00,1.107294e+01,1.704000e+02
8.652314e+04,1.001425e+00,1.404248e+02,1.625287e-03,7.919202e-01,7.996986e-01,7.838632e-03,8.030044e-05,9.446966e+00,4.238122e-02,9.404584e+00,1.191805e+01,1.704000e+02
8.653318e+04,1.001541e+00,1.504552e+02,1.741379e-03,7.935075e-01,8.001464e-01,8.398469e-03,3.041344e-05,9.802774e+00,4.421303e-02,9.758561e+00,1.234222e+01,1.704000e+02
8.654321e+04,1.001657e+00,1.604855e+02,1.857471e-03,7.951203e-01,8.001866e-01,8.448746e-03,3.424833e-06,9.834640e+00,4.421303e-02,9.790427e+00,1.235735e+01,1.703271e+02
8.655324e+04,1.001774e+00,1.705159e+02,1.973563e-03,7.963352e-01,8.002014e-01,8.467174e-03,9.797648e-07,9.846316e+00,4.421303e-02,9.802103e+00,1.235323e+01,1.703000e+02
