Analysis by Brandon Lampe, performed on: 2016/07/06 13:19:08
Experimental results below begin at: 2016/04/14 09:54:5
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
5.201280e+05,6.020000e+00,0.000000e+00,0.000000e+00,9.272402e-01,9.270936e-01,-1.580812e-04,1.102251e-07,2.997469e+01,-2.352000e-02,2.999821e+01,3.232863e+01,1.700000e+02
5.201380e+05,6.020116e+00,1.000078e+01,1.157498e-04,9.272135e-01,9.270946e-01,-1.569789e-04,1.102102e-07,2.997438e+01,-2.988448e-02,3.000427e+01,3.232972e+01,1.700000e+02
5.201480e+05,6.020231e+00,2.000156e+01,2.314995e-04,9.271163e-01,9.270956e-01,-1.558769e-04,1.101805e-07,2.996804e+01,-2.996401e-02,2.999800e+01,3.232628e+01,1.699988e+02
5.201580e+05,6.020347e+00,3.000234e+01,3.472493e-04,9.271006e-01,9.270967e-01,-1.547751e-04,1.101508e-07,2.994948e+01,-3.610308e-02,2.998558e+01,3.230729e+01,1.699023e+02
5.201680e+05,6.020463e+00,4.000312e+01,4.629991e-04,9.271783e-01,9.270977e-01,-1.536737e-04,1.101211e-07,2.993391e+01,-3.624897e-02,2.997016e+01,3.228780e+01,1.700000e+02
5.201780e+05,6.020579e+00,5.000390e+01,5.787489e-04,9.270983e-01,9.270987e-01,-1.525725e-04,1.100914e-07,2.992772e+01,-3.624897e-02,2.996397e+01,3.228392e+01,1.700000e+02
5.201880e+05,6.020694e+00,6.000468e+01,6.944986e-04,9.270403e-01,9.270997e-01,-1.514717e-04,1.100618e-07,2.994104e+01,-3.624897e-02,2.997729e+01,3.230031e+01,1.699000e+02
5.201980e+05,6.020810e+00,7.000546e+01,8.102484e-04,9.272306e-01,9.271007e-01,-1.503711e-04,1.100321e-07,2.995545e+01,-3.624897e-02,2.999170e+01,3.230921e+01,1.699002e+02
5.202080e+05,6.020926e+00,8.000624e+01,9.259982e-04,9.272353e-01,9.271018e-01,-1.492709e-04,1.100025e-07,2.995577e+01,-3.624897e-02,2.999202e+01,3.230939e+01,1.699950e+02
5.202180e+05,6.021042e+00,9.000702e+01,1.041748e-03,9.272141e-01,9.271028e-01,-1.481709e-04,1.099729e-07,2.996196e+01,-3.624897e-02,2.999820e+01,3.231680e+01,1.699015e+02
5.202280e+05,6.021157e+00,1.000078e+02,1.157498e-03,9.272151e-01,9.271038e-01,-1.470712e-04,1.099433e-07,2.996814e+01,-3.624897e-02,3.000439e+01,3.232344e+01,1.699979e+02
5.202380e+05,6.021273e+00,1.100086e+02,1.273247e-03,9.272156e-01,9.271048e-01,-1.459719e-04,1.099137e-07,2.996845e+01,-3.624897e-02,3.000470e+01,3.232375e+01,1.699027e+02
5.202480e+05,6.021389e+00,1.200094e+02,1.388997e-03,9.272768e-01,9.271058e-01,-1.448728e-04,1.098841e-07,2.997464e+01,-3.624897e-02,3.001089e+01,3.232829e+01,1.699992e+02
5.202580e+05,6.021505e+00,1.300101e+02,1.504747e-03,9.272569e-01,9.271069e-01,-1.437740e-04,1.098545e-07,2.996828e+01,-3.624897e-02,3.000452e+01,3.232213e+01,1.700000e+02
5.202680e+05,6.021620e+00,1.400109e+02,1.620497e-03,9.272401e-01,9.271079e-01,-1.426755e-04,1.098250e-07,2.996828e+01,-3.627329e-02,3.000455e+01,3.232271e+01,1.700000e+02
5.202780e+05,6.021736e+00,1.500117e+02,1.736247e-03,9.271381e-01,9.271089e-01,-1.415773e-04,1.097955e-07,2.996828e+01,-4.194018e-02,3.001022e+01,3.232672e+01,1.700000e+02
5.202880e+05,6.021852e+00,1.600125e+02,1.851996e-03,9.270357e-01,9.271099e-01,-1.404795e-04,1.097659e-07,2.996151e+01,-4.250763e-02,3.000401e+01,3.232303e+01,1.699000e+02
5.202980e+05,6.021968e+00,1.700133e+02,1.967746e-03,9.271134e-01,9.271109e-01,-1.393819e-04,1.097364e-07,2.994088e+01,-3.636851e-02,2.997725e+01,3.229760e+01,1.699000e+02
