Analysis by Brandon Lampe, performed on: 2016/10/11 07:07:49
Experimental results below begin at: 2016/10/02 12:57:36
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.923937e-01,8.251314e-01,4.048423e-02,4.628026e-11,7.838069e-02,-8.555034e-03,8.693572e-02,1.011578e-01,1.706000e+02
1.000601e+01,1.158103e-04,1.000601e+01,1.158103e-04,7.923600e-01,8.251314e-01,4.048423e-02,2.179897e-10,1.535376e-01,-8.555034e-03,1.620926e-01,1.960144e-01,1.707930e+02
2.001202e+01,2.316206e-04,2.001202e+01,2.316206e-04,7.923304e-01,8.251314e-01,4.048423e-02,8.619951e-09,4.804079e-01,-8.555034e-03,4.889629e-01,6.085649e-01,1.706986e+02
3.001802e+01,3.474308e-04,3.001802e+01,3.474308e-04,7.919684e-01,8.251315e-01,4.048440e-02,1.499169e-07,1.684954e+00,-8.555034e-03,1.693509e+00,2.129799e+00,1.706021e+02
4.002403e+01,4.632411e-04,4.002403e+01,4.632411e-04,7.917766e-01,8.251338e-01,4.048723e-02,1.761511e-07,2.973330e+00,-8.555034e-03,2.981885e+00,3.757514e+00,1.704946e+02
5.003004e+01,5.790514e-04,5.003004e+01,5.790514e-04,7.918608e-01,8.251344e-01,4.048793e-02,5.373624e-07,3.080987e+00,-8.555034e-03,3.089542e+00,3.893068e+00,1.703016e+02
6.003605e+01,6.948617e-04,6.003605e+01,6.948617e-04,7.915168e-01,8.251427e-01,4.049799e-02,1.731061e-06,3.818801e+00,-8.555034e-03,3.827356e+00,4.826915e+00,1.702959e+02
7.004206e+01,8.106719e-04,7.004206e+01,8.106719e-04,7.914052e-01,8.251630e-01,4.052257e-02,3.743087e-06,4.476641e+00,-8.555034e-03,4.485196e+00,5.658828e+00,1.702000e+02
8.004806e+01,9.264822e-04,8.004806e+01,9.264822e-04,7.913940e-01,8.252045e-01,4.057289e-02,8.112128e-06,5.083993e+00,-8.555034e-03,5.092548e+00,6.426353e+00,1.702000e+02
9.005407e+01,1.042292e-03,9.005407e+01,1.042292e-03,7.912768e-01,8.252970e-01,4.068491e-02,1.633873e-05,5.752395e+00,-8.555034e-03,5.760951e+00,7.272021e+00,1.700128e+02
1.000601e+02,1.158103e-03,1.000601e+02,1.158103e-03,7.913373e-01,8.254744e-01,4.089987e-02,2.898793e-05,6.429954e+00,-8.555034e-03,6.438509e+00,8.127683e+00,1.700983e+02
1.100661e+02,1.273913e-03,1.100661e+02,1.273913e-03,7.916577e-01,8.257759e-01,4.126502e-02,4.406896e-05,7.097211e+00,-2.429019e-03,7.099640e+00,8.965638e+00,1.700000e+02
1.200721e+02,1.389723e-03,1.200721e+02,1.389723e-03,7.919915e-01,8.262027e-01,4.178177e-02,6.273332e-05,7.704549e+00,-8.540434e-03,7.713089e+00,9.730313e+00,1.700000e+02
1.300781e+02,1.505534e-03,1.300781e+02,1.505534e-03,7.926084e-01,8.268132e-01,4.252044e-02,9.157626e-05,8.309705e+00,-8.555034e-03,8.318260e+00,1.048624e+01,1.697954e+02
1.400841e+02,1.621344e-03,1.400841e+02,1.621344e-03,7.937592e-01,8.277182e-01,4.361440e-02,1.198946e-04,8.961044e+00,-8.555034e-03,8.969599e+00,1.129160e+01,1.697000e+02
1.500901e+02,1.737154e-03,1.500901e+02,1.737154e-03,7.954587e-01,8.287994e-01,4.491977e-02,9.466659e-05,9.556203e+00,-8.555034e-03,9.564758e+00,1.201565e+01,1.697000e+02
1.600961e+02,1.852964e-03,1.600961e+02,1.852964e-03,7.976163e-01,8.292878e-01,4.550887e-02,2.869250e-05,9.786823e+00,-8.555034e-03,9.795378e+00,1.227226e+01,1.696059e+02
1.701021e+02,1.968775e-03,1.701021e+02,1.968775e-03,7.990003e-01,8.292754e-01,4.549396e-02,3.444697e-06,9.781209e+00,-2.814893e-03,9.784024e+00,1.224252e+01,1.694187e+02
1.801081e+02,2.084585e-03,1.801081e+02,2.084585e-03,8.004102e-01,8.293450e-01,4.557780e-02,3.376022e-06,9.812654e+00,-8.555034e-03,9.821209e+00,1.226167e+01,1.692924e+02
1.901142e+02,2.200395e-03,1.901142e+02,2.200395e-03,8.014324e-01,8.293315e-01,4.556153e-02,3.247011e-08,9.806575e+00,-8.555034e-03,9.815130e+00,1.223843e+01,1.690996e+02
2.001202e+02,2.316206e-03,2.001202e+02,2.316206e-03,8.023489e-01,8.293455e-01,4.557845e-02,7.944969e-08,9.812897e+00,-8.555034e-03,9.821452e+00,1.223232e+01,1.689948e+02
2.101262e+02,2.432016e-03,2.101262e+02,2.432016e-03,8.030736e-01,8.293328e-01,4.556312e-02,-4.234865e-05,9.807169e+00,-8.555034e-03,9.815724e+00,1.221414e+01,1.688983e+02
2.201322e+02,2.547826e-03,2.201322e+02,2.547826e-03,8.039090e-01,8.286429e-01,4.473097e-02,-1.227847e-04,9.478108e+00,-8.555034e-03,9.486663e+00,1.179211e+01,1.688018e+02
