Analysis by Brandon Lampe, performed on: 2016/11/18 13:59:17
Experimental results below begin at: 2016/04/15 14:14:02
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
6.220800e+05,7.200000e+00,0.000000e+00,0.000000e+00,9.325573e-01,9.322849e-01,-2.921534e-04,2.959994e-08,3.800697e+01,7.984690e+00,3.002228e+01,4.017818e+01,1.700090e+02
6.221800e+05,7.201158e+00,1.000289e+02,1.157742e-03,9.325706e-01,9.322876e-01,-2.891925e-04,2.959990e-08,3.800697e+01,7.984690e+00,3.002228e+01,4.017772e+01,1.700310e+02
6.222801e+05,7.202315e+00,2.000579e+02,2.315485e-03,9.325839e-01,9.322904e-01,-2.862317e-04,2.959981e-08,3.800697e+01,7.984690e+00,3.002228e+01,4.017726e+01,1.700709e+02
6.223801e+05,7.203473e+00,3.000868e+02,3.473227e-03,9.326019e-01,9.322932e-01,-2.832709e-04,2.959972e-08,3.800697e+01,7.984690e+00,3.002228e+01,4.017664e+01,1.701108e+02
6.224801e+05,7.204631e+00,4.001158e+02,4.630970e-03,9.326326e-01,9.322959e-01,-2.803100e-04,2.959964e-08,3.800697e+01,7.984690e+00,3.002228e+01,4.017558e+01,1.701509e+02
6.225801e+05,7.205789e+00,5.001447e+02,5.788712e-03,9.326634e-01,9.322987e-01,-2.773492e-04,2.959955e-08,3.800697e+01,7.984690e+00,3.002228e+01,4.017452e+01,1.701910e+02
6.226802e+05,7.206946e+00,6.001737e+02,6.946454e-03,9.326710e-01,9.323014e-01,-2.743884e-04,2.959946e-08,3.800300e+01,7.984690e+00,3.001831e+01,4.017001e+01,1.702000e+02
6.227802e+05,7.208104e+00,7.002026e+02,8.104197e-03,9.326718e-01,9.323042e-01,-2.714276e-04,2.959937e-08,3.799788e+01,7.984690e+00,3.001319e+01,4.016449e+01,1.702000e+02
6.228802e+05,7.209262e+00,8.002315e+02,9.261939e-03,9.326532e-01,9.323070e-01,-2.684668e-04,2.959929e-08,3.799275e+01,7.983774e+00,3.000898e+01,4.015970e+01,1.702000e+02
6.229803e+05,7.210420e+00,9.002605e+02,1.041968e-02,9.325815e-01,9.323097e-01,-2.655060e-04,2.959920e-08,3.798761e+01,7.980376e+00,3.000724e+01,4.015691e+01,1.702000e+02
6.230803e+05,7.211577e+00,1.000289e+03,1.157742e-02,9.325099e-01,9.323125e-01,-2.625453e-04,2.959911e-08,3.798248e+01,7.976978e+00,3.000550e+01,4.015411e+01,1.702000e+02
6.231803e+05,7.212735e+00,1.100318e+03,1.273517e-02,9.325787e-01,9.323152e-01,-2.595845e-04,2.959902e-08,3.799588e+01,7.978834e+00,3.001704e+01,4.016598e+01,1.702310e+02
6.232803e+05,7.213893e+00,1.200347e+03,1.389291e-02,9.326886e-01,9.323180e-01,-2.566238e-04,2.959894e-08,3.801472e+01,7.982233e+00,3.003249e+01,4.018214e+01,1.702710e+02
6.233804e+05,7.215051e+00,1.300376e+03,1.505065e-02,9.327538e-01,9.323208e-01,-2.536630e-04,2.959885e-08,3.802598e+01,7.983752e+00,3.004223e+01,4.019185e+01,1.702889e+02
