Analysis by Brandon Lampe, performed on: 2017/07/20 12:14:06
Experimental results below begin at: 2016/10/02 13:31:26
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
2.030400e+03,2.350000e-02,0.000000e+00,0.000000e+00,8.576704e-01,8.573899e-01,-3.271991e-04,1.290800e-05,1.811089e+01,-8.555034e-03,1.811944e+01,2.111779e+01,1.670833e+02
2.040632e+03,2.361842e-02,1.023158e+01,1.184211e-04,8.576737e-01,8.575031e-01,-1.951299e-04,1.862303e-05,1.831723e+01,-8.555034e-03,1.832578e+01,2.135829e+01,1.671000e+02
2.050863e+03,2.373684e-02,2.046316e+01,2.368421e-04,8.577370e-01,8.577167e-01,5.388683e-05,3.224588e-05,1.903659e+01,-8.555034e-03,1.904514e+01,2.219539e+01,1.671890e+02
2.061095e+03,2.385526e-02,3.069474e+01,3.552632e-04,8.579775e-01,8.580691e-01,4.647226e-04,4.969313e-05,1.971489e+01,-8.555034e-03,1.972344e+01,2.297974e+01,1.673754e+02
2.071326e+03,2.397368e-02,4.092632e+01,4.736842e-04,8.584371e-01,8.585893e-01,1.070765e-03,6.939473e-05,2.049622e+01,-8.555034e-03,2.050477e+01,2.387761e+01,1.674000e+02
2.081558e+03,2.409211e-02,5.115789e+01,5.921053e-04,8.591259e-01,8.592885e-01,1.884758e-03,8.917270e-05,2.125643e+01,-8.555034e-03,2.126498e+01,2.474333e+01,1.674934e+02
2.091789e+03,2.421053e-02,6.138947e+01,7.105263e-04,8.599164e-01,8.601574e-01,2.895520e-03,1.068303e-04,2.193296e+01,-8.555034e-03,2.194152e+01,2.550732e+01,1.676004e+02
2.102021e+03,2.432895e-02,7.162105e+01,8.289474e-04,8.609323e-01,8.611690e-01,4.070844e-03,1.206552e-04,2.259966e+01,-8.555034e-03,2.260822e+01,2.625160e+01,1.676991e+02
2.112253e+03,2.444737e-02,8.185263e+01,9.473684e-04,8.622904e-01,8.622838e-01,5.364507e-03,1.296839e-04,2.335465e+01,-8.555034e-03,2.336320e+01,2.708580e+01,1.677061e+02
2.122484e+03,2.456579e-02,9.208421e+01,1.065789e-03,8.634752e-01,8.634573e-01,6.724585e-03,1.337159e-04,2.393114e+01,-8.555034e-03,2.393969e+01,2.771626e+01,1.678000e+02
2.132716e+03,2.468421e-02,1.023158e+02,1.184211e-03,8.646153e-01,8.646464e-01,8.100758e-03,1.331577e-04,2.461030e+01,-8.555034e-03,2.461885e+01,2.846521e+01,1.678000e+02
2.142947e+03,2.480263e-02,1.125474e+02,1.302632e-03,8.656653e-01,8.658133e-01,9.449412e-03,1.287957e-04,2.528265e+01,-8.555034e-03,2.529120e+01,2.920736e+01,1.678000e+02
2.153179e+03,2.492105e-02,1.227789e+02,1.421053e-03,8.668745e-01,8.669283e-01,1.073633e-02,1.215800e-04,2.591774e+01,-8.555034e-03,2.592630e+01,2.989923e+01,1.678000e+02
2.163411e+03,2.503947e-02,1.330105e+02,1.539474e-03,8.683644e-01,8.679701e-01,1.193732e-02,1.124571e-04,2.656315e+01,-8.555034e-03,2.657171e+01,3.059116e+01,1.678000e+02
2.173642e+03,2.515789e-02,1.432421e+02,1.657895e-03,8.695031e-01,8.689256e-01,1.303755e-02,1.022662e-04,2.689283e+01,-8.555034e-03,2.690139e+01,3.093025e+01,1.677837e+02
2.183874e+03,2.527632e-02,1.534737e+02,1.776316e-03,8.704026e-01,8.697884e-01,1.403001e-02,9.168892e-05,2.676094e+01,-8.555034e-03,2.676950e+01,3.074675e+01,1.677000e+02
2.194105e+03,2.539474e-02,1.637053e+02,1.894737e-03,8.708528e-01,8.705574e-01,1.491380e-02,8.123806e-05,2.665959e+01,-8.555034e-03,2.666815e+01,3.061447e+01,1.677000e+02
2.204337e+03,2.551316e-02,1.739368e+02,2.013158e-03,8.712916e-01,8.712355e-01,1.569240e-02,7.127071e-05,2.656431e+01,-8.555034e-03,2.657286e+01,3.048969e+01,1.677000e+02
2.214568e+03,2.563158e-02,1.841684e+02,2.131579e-03,8.719106e-01,8.718280e-01,1.637222e-02,6.201286e-05,2.649229e+01,-8.555034e-03,2.650085e+01,3.038544e+01,1.677000e+02
2.224800e+03,2.575000e-02,1.944000e+02,2.250000e-03,8.723470e-01,8.723418e-01,1.696138e-02,5.358763e-05,2.643110e+01,-8.555034e-03,2.643966e+01,3.030009e+01,1.676727e+02
2.235032e+03,2.586842e-02,2.046316e+02,2.368421e-03,8.726051e-01,8.727845e-01,1.746879e-02,4.604201e-05,2.636681e+01,-8.555034e-03,2.637536e+01,3.021745e+01,1.676000e+02
