102,42212.66488,1.164884259,0,0,1068.32,-0.153076,-29008.1,0.0508453,-0.615148,108.8,90.1,22.1,-270,21.8,88.7,50.6854,507.213,-0.062378,0.349583,0.113702,-0.01493266,-0.01102868,9.298299477,9.302203457,9.300251467,0,165,-3.49187837,-2.579977981,-3.036017772,-3.036017772,0.861424983,0.709947794,0.865332302,0.864308494,0.864820398,0.864820196
103,42212.665,1.165,0,0,1154.79,-0.153076,-29008.1,0.0508453,-0.61477,110,89.9,22.1,30.7,21.9,88.8,50.6854,507.213,-0.062378,0.350436,0.114385,-0.01709928,-0.0127635,9.296132857,9.300468637,9.298300747,0,165,-3.997653085,-2.985289609,-3.491581837,-3.491581837,0.861424983,0.709947794,0.865901191,0.864763246,0.865332219,0.865331969
104,42212.66512,1.165115741,0,0,1249.88,-0.153076,-28997.5,0.0508453,-0.615525,110.7,89.8,22.1,-60.2,21.8,88.9,50.6971,507.213,-0.062378,0.351685,0.114974,-0.02027174,-0.01425956,9.292960397,9.298972577,9.295966487,0,165,-4.737832488,-3.3347053,-4.036481293,-4.036481293,0.861424983,0.709947794,0.866735086,0.865155668,0.865945377,0.865944896
105,42212.66523,1.165231481,0,0,1353.28,-0.153076,-28997.5,0.0508453,-0.615148,110.9,89.6,22.1,-48.9,21.8,89,50.6854,507.213,-0.062378,0.35263,0.115842,-0.02267204,-0.01646428,9.290560097,9.296767857,9.293663977,0,165,-5.297541821,-3.849441857,-4.573718229,-4.573718229,0.861424983,0.709947794,0.867366728,0.865734408,0.866550568,0.866550054
106,42212.66535,1.165347222,0,0,1439.75,-0.153076,-28997.5,0.0508453,-0.614581,110.9,89.5,22.1,-270,21.8,89.2,50.6854,507.213,-0.062378,0.353879,0.116525,-0.0258445,-0.0181991,9.287387637,9.295033037,9.291210337,0,165,-6.03689049,-4.254310085,-5.145943594,-5.145943594,0.861424983,0.709947794,0.868202509,0.866190162,0.867196336,0.867195556
107,42212.66546,1.165462963,0,0,1543.15,0.770264,-29008.1,0.0508453,-0.615525,110.7,89.3,22.1,-270,21.8,89.2,50.6971,507.213,-0.0606051,0.355097,0.117486,-0.02893822,-0.02064004,9.284293917,9.292592097,9.288443007,0,165,-6.757433373,-4.823731397,-5.790986706,-5.790986706,0.861424983,0.709947794,0.869018583,0.866831965,0.867925274,0.867924354
108,42212.66559,1.165590278,0,0,1638.23,-0.153076,-28997.5,0.0508453,-0.614959,110.2,89.2,22.1,-270,21.8,89.3,50.6971,507.213,-0.062378,0.356437,0.118355,-0.03234182,-0.0228473,9.280890317,9.290384837,9.285637577,0,165,-7.549629691,-5.338398882,-6.444543443,-6.444543443,0.861424983,0.709947794,0.869917582,0.867412872,0.868665227,0.868664021
109,42212.66571,1.165706019,0,0,1732.09,-0.153076,-29008.1,0.0508453,-0.615776,109.8,89.3,22.1,-270,21.8,89.4,50.6971,507.213,-0.0606051,0.35796,0.119316,-0.03621024,-0.02528824,9.277021897,9.287943897,9.282482897,0,165,-8.449353817,-5.907287074,-7.179020457,-7.179020457,0.861424983,0.709947794,0.870940865,0.868055885,0.869498375,0.869496776
110,42212.66581,1.165810185,0,0,1828.1,-0.153076,-29008.1,0.0508453,-0.615776,109,89.5,22.1,-270,21.8,89.5,50.6971,507.213,-0.062378,0.359179,0.120185,-0.0393065,-0.0274955,9.273925637,9.285736637,9.279831137,0,165,-9.168981663,-6.421472588,-7.796045512,-7.796045512,0.861424983,0.709947794,0.871761053,0.868637889,0.870199471,0.870197599
111,42212.66593,1.165925926,0,0,1921.96,0.770264,-29008.1,0.0508453,-0.615525,108.3,89.6,22.1,-107.4,21.8,89.5,50.6971,507.213,-0.0606051,0.360702,0.121642,-0.04317492,-0.03119628,9.270057217,9.282035857,9.276046537,0,165,-10.06744187,-7.283063138,-8.676093967,-8.676093967,0.861424983,0.709947794,0.872787234,0.86961487,0.871201052,0.871199123
112,42212.66604,1.166041667,0,0,2017.05,-0.153076,-29008.1,0.0508453,-0.615336,107.3,89.9,22.1,-270,21.8,89.6,50.6971,507.213,-0.062378,0.362225,0.122821,-0.04704334,-0.03419094,9.266188797,9.279041197,9.272614997,0,165,-10.96520043,-7.979788982,-9.473463071,-9.473463071,0.861424983,0.709947794,0.87381503,0.870406515,0.872110773,0.872108548
113,42212.66616,1.166157407,0,0,2110.9,-0.153076,-28997.5,0.0508453,-0.615525,106.6,90.1,22.1,-270,21.8,89.6,50.6971,507.213,-0.0606051,0.364144,0.124247,-0.0519176,-0.03781298,9.261314537,9.275419157,9.268366847,0,165,-12.09538942,-8.821916257,-10.45981859,-10.45981859,0.861424983,0.709947794,0.87511237,0.871365296,0.873238833,0.873236148
114,42212.66627,1.166273148,0,0,2205.07,-0.153076,-28997.5,0.0508453,-0.615776,105.8,90.3,22.1,9,21.8,89.7,50.6971,507.213,-0.062378,0.366124,0.125891,-0.0569468,-0.04198874,9.256285337,9.271243397,9.263764367,0,165,-13.26033756,-9.792020135,-11.52748934,-11.52748934,0.861424983,0.709947794,0.876453648,0.872472403,0.874463026,0.874459999
115,42212.6664,1.166400463,0,0,2299.85,-0.153076,-29008.1,0.0508453,-0.61477,104.9,90.6,22.1,-270,21.8,89.8,50.6971,507.213,-0.062378,0.367465,0.127256,-0.06035294,-0.04545584,9.252879197,9.267776297,9.260327747,0,165,-14.04865249,-10.59686829,-12.32405978,-12.32405978,0.861424983,0.709947794,0.87736362,0.873393054,0.875378337,0.875375329
116,42212.66652,1.166516204,0,0,2402.63,-0.153076,-28997.5,0.0508453,-0.615148,104.2,90.9,22.1,-270,21.8,89.8,50.6971,507.213,-0.0606051,0.370023,0.129489,-0.06685026,-0.05112766,9.246381877,9.262104477,9.254243177,0,165,-15.55088249,-11.91230253,-13.733039,-13.733039,0.861424983,0.709947794,0.879102922,0.874901944,0.877002433,0.876999072
117,42212.66663,1.166631944,0,0,2487.87,-0.153076,-29008.1,0.0508453,-0.615965,103.4,91.6,22.1,-41.1,21.8,89.8,50.6971,507.213,-0.0606051,0.372217,0.131226,-0.07242302,-0.05553964,9.240809117,9.257692497,9.249250807,0,165,-16.83777397,-12.93450677,-14.8878075,-14.8878075,0.861424983,0.709947794,0.880598397,0.876078085,0.878338241,0.878334355
118,42212.66674,1.166736111,0,0,2582.96,-0.153076,-29008.1,0.0508453,-0.615148,102.5,92.4,22.1,-270,21.8,89.8,50.6971,507.213,-0.0606051,0.374593,0.133149,-0.07845806,-0.06042406,9.234774077,9.252808077,9.243791077,0,165,-18.22978019,-14.06510667,-16.14934449,-16.14934449,0.861424983,0.709947794,0.882221762,0.877382633,0.879802198,0.879797752
119,42212.66685,1.166851852,0,0,2685.43,-0.153076,-29008.1,0.0508453,-0.614959,101.7,93.2,22.1,-270,21.8,89.8,50.6971,507.213,-0.062378,0.37706,0.135103,-0.08472424,-0.06538722,9.228507897,9.247844917,9.238176407,0,165,-19.67329915,-15.21278877,-17.44522842,-17.44522842,0.861424983,0.709947794,0.883911535,0.878710872,0.881311204,0.881306078
120,42212.66697,1.166967593,0,0,2771.9,-0.153076,-28997.5,0.0508453,-0.615776,101,94.2,22.1,-116.6,21.8,89.8,50.6971,507.213,-0.0606051,0.378949,0.137305,-0.0895223,-0.0709803,9.223709837,9.242251837,9.232980837,0,165,-20.77737281,-16.50475268,-18.64307022,-18.64307022,0.861424983,0.709947794,0.885208332,0.880210911,0.882709621,0.882704896
121,42212.66708,1.167083333,0,0,2865.76,0.770264,-29008.1,0.0508453,-0.614581,100.2,95,22.1,-52.6,21.8,89.8,50.6971,507.213,-0.0606051,0.381904,0.139631,-0.097028,-0.07688834,9.216204137,9.236343797,9.226273967,0,165,-22.50234237,-17.86788175,-20.18747878,-20.18747878,0.861424983,0.709947794,0.887242039,0.881799139,0.884520589,0.884514995
122,42212.6672,1.167199074,0,0,2874.37,-0.153076,-28997.5,0.0508453,-0.615525,99.6,95.8,22.1,-79.7,21.8,89.7,50.6971,507.213,-0.0606051,0.384066,0.141554,-0.10251948,-0.08177276,9.210712657,9.231459377,9.221086017,0,165,-23.76273703,-18.99360502,-21.38068126,-21.38068126,0.861424983,0.709947794,0.888733939,0.883115084,0.885924512,0.88591856
123,42212.66733,1.167326389,0,0,2880.22,0.770264,-28997.5,0.0508453,-0.614959,98.9,96.4,22.1,-270,21.7,89.6,50.6971,507.213,-0.0606051,0.385681,0.143321,-0.10662158,-0.08626094,9.206610557,9.226971197,9.216790877,0,165,-24.70332655,-20.02702362,-22.36759172,-22.36759172,0.861424983,0.709947794,0.889850567,0.884326591,0.887088579,0.887082834
124,42212.66744,1.16744213,0,0,2860.22,0.770264,-28997.5,0.0508453,-0.614581,98.2,97,22.1,-270,21.8,89.6,50.6971,507.213,-0.062378,0.386747,0.144469,-0.10932922,-0.08917686,9.203902917,9.224055277,9.213979097,0,165,-25.32374436,-20.69792008,-23.01319899,-23.01319899,0.861424983,0.709947794,0.890588638,0.885114883,0.88785176,0.887846124
125,42212.66756,1.16755787,0,0,2834.37,0.770264,-28997.5,0.0508453,-0.61477,97.6,97.5,22.1,-63,21.8,89.5,50.6971,507.213,-0.0606051,0.388057,0.145523,-0.11265662,-0.09185402,9.200575517,9.221378117,9.210976817,0,165,-26.08570387,-21.31353309,-23.70213968,-23.70213968,0.861424983,0.709947794,0.891496768,0.885839455,0.888668112,0.888662097
126,42212.66766,1.167662037,0,0,2814.06,-0.153076,-28997.5,0.0508453,-0.615336,97.1,97.7,22.1,-270,21.8,89.3,50.6971,507.213,-0.062378,0.388818,0.146485,-0.11458956,-0.0942975,9.198642577,9.218934637,9.208788607,0,165,-26.52810164,-21.87511949,-24.20400901,-24.20400901,0.861424983,0.709947794,0.892024884,0.886501475,0.889263179,0.88925745
127,42212.66778,1.167777778,0,0,2795.9,0.770264,-28997.5,0.0508453,-0.615525,96.5,97.9,22.1,-270,21.8,89.2,50.6971,507.213,-0.062378,0.389671,0.147167,-0.11675618,-0.09602978,9.196475957,9.217202357,9.206839157,0,165,-27.02377573,-22.27308168,-24.65093043,-24.65093043,0.861424983,0.709947794,0.892617342,0.886971207,0.889794275,0.889788291
128,42212.66789,1.167893519,0,0,2893.76,-0.153076,-28997.5,0.0508453,-0.614581,95.9,97.9,22.1,-62.6,21.8,89.3,50.6971,507.213,-0.062378,0.390829,0.148346,-0.1196975,-0.09902444,9.193534637,9.214207697,9.203871167,0,165,-27.69633422,-22.96072436,-25.3310174,-25.3310174,0.861424983,0.709947794,0.893422483,0.887784035,0.890603259,0.890597297
129,42212.66801,1.168009259,0,0,2878.37,-0.153076,-29008.1,0.0508453,-0.615776,95.5,97.8,22.1,-270,21.8,89.2,50.6971,507.213,-0.062378,0.39159,0.149307,-0.12163044,-0.10146538,9.191601697,9.211766757,9.201684227,0,165,-28.13809863,-23.52091091,-25.83187158,-25.83187158,0.861424983,0.709947794,0.893952124,0.888447307,0.891199715,0.891194036
130,42212.66814,1.168136574,0,0,2882.99,-0.153076,-28997.5,0.0508453,-0.61477,95,97.7,22.1,-270,21.8,89.1,50.6971,507.213,-0.062378,0.392809,0.14999,-0.1247267,-0.1032002,9.188505437,9.210031937,9.199268687,0,165,-28.84537224,-23.91887674,-26.38482102,-26.38482102,0.861424983,0.709947794,0.894801397,0.888919108,0.891860253,0.891853773
131,42212.66825,1.168252315,0,0,2882.07,-0.153076,-28997.5,0.0508453,-0.615148,94.5,97.5,22.1,-270,21.8,89.1,50.6971,507.213,-0.062378,0.39357,0.150951,-0.12665964,-0.10564114,9.186572497,9.207590997,9.197081747,0,165,-29.28668453,-24.47858822,-26.88520657,-26.88520657,0.861424983,0.709947794,0.895332131,0.889583512,0.892457822,0.892451637
132,42212.66837,1.168368056,0,0,2882.07,-0.153076,-28997.5,0.0508453,-0.615776,94.1,97.3,22.1,-5.2,21.8,89,50.6971,507.213,-0.062378,0.394332,0.151819,-0.12859512,-0.10784586,9.184637017,9.205386277,9.195011647,0,165,-29.72840268,-24.98389547,-27.35865331,-27.35865331,0.861424983,0.709947794,0.895863983,0.89018419,0.893024086,0.893018053
133,42212.66847,1.168472222,0,0,2882.99,-0.153076,-28997.5,0.0508453,-0.61477,93.8,97,22.1,93.4,21.8,88.9,50.6971,507.213,-0.062378,0.394819,0.152409,-0.1298321,-0.10934446,9.183400037,9.203887677,9.193643857,0,165,-30.01061689,-25.32723542,-27.67136731,-27.67136731,0.861424983,0.709947794,0.896204115,0.890592794,0.893398454,0.893392568
134,42212.66859,1.168587963,0,0,2882.07,-0.153076,-28997.5,0.0508453,-0.614959,93.3,96.7,22.1,-270,21.8,88.8,50.6971,507.213,-0.0606051,0.395368,0.15306,-0.13122656,-0.110998,9.182005577,9.202234137,9.192119857,0,165,-30.32867455,-25.70595185,-28.01969263,-28.01969263,0.861424983,0.709947794,0.896587756,0.891043935,0.893815845,0.893810103
135,42212.6687,1.168703704,0,0,2882.99,-0.153076,-28997.5,0.0508453,-0.614581,93,96.4,22.1,-270,21.8,88.7,50.6971,507.213,-0.062378,0.395946,0.153463,-0.13269468,-0.11202162,9.180537457,9.201210517,9.190873987,0,165,-30.66343541,-25.94033155,-28.30436832,-28.30436832,0.861424983,0.709947794,0.896991899,0.891323365,0.894157632,0.89415163
136,42212.66882,1.168819444,0,0,2882.99,-0.153076,-29008.1,0.0508453,-0.614959,92.6,96,22.1,-270,21.8,88.7,50.6971,507.213,-0.0606051,0.396251,0.154239,-0.13346938,-0.11399266,9.179762757,9.199239477,9.189501117,0,165,-30.84004221,-26.39150591,-28.61797932,-28.61797932,0.861424983,0.709947794,0.897205256,0.891861755,0.894533506,0.894528175
137,42212.66895,1.168946759,0,0,2882.07,-0.153076,-28997.5,0.0508453,-0.615776,92.3,95.7,22.1,-270,21.8,88.6,50.6971,507.213,-0.062378,0.396891,0.155014,-0.13509498,-0.11596116,9.178137157,9.197270977,9.187704067,0,165,-31.21053633,-26.84191836,-29.02835525,-29.02835525,0.861424983,0.709947794,0.897653177,0.892399885,0.895026531,0.895021381
138,42212.66906,1.1690625,0,0,2884.22,-0.153076,-28997.5,0.0508453,-0.614959,92,95.4,22.1,-270,21.8,88.6,50.6971,507.213,-0.0606051,0.397561,0.155386,-0.13679678,-0.11690604,9.176435357,9.196326097,9.186380727,0,165,-31.59826584,-27.05805226,-29.33045834,-29.33045834,0.861424983,0.709947794,0.898122414,0.892658341,0.895390377,0.895384808
139,42212.66918,1.169178241,0,0,2882.99,-0.153076,-28997.5,0.0508453,-0.615525,91.6,95.1,22.1,-160.5,21.8,88.5,50.6971,507.213,-0.062378,0.39814,0.156068,-0.13826744,-0.11863832,9.174964697,9.194593817,9.184779257,0,165,-31.93322524,-27.45418985,-29.69594638,-29.69594638,0.861424983,0.709947794,0.898528183,0.893132437,0.89583031,0.895824882
140,42212.66929,1.169293981,0,0,2882.99,-0.153076,-29008.1,0.0508453,-0.615965,91.5,94.8,22.1,-270,21.8,88.5,50.6971,507.213,-0.062378,0.398718,0.156472,-0.13973556,-0.11966448,9.173496577,9.193567657,9.183532117,0,165,-32.26750594,-27.68878614,-29.98048653,-29.98048653,0.861424983,0.709947794,0.898933495,0.893413439,0.896173467,0.896167788
141,42212.6694,1.169398148,0,0,2882.99,-0.153076,-29008.1,0.0508453,-0.615148,91.2,94.4,22.1,-270,21.8,88.5,50.6971,507.213,-0.062378,0.399267,0.15703,-0.14113002,-0.1210818,9.172102117,9.192150337,9.182126227,0,165,-32.58492209,-28.01272719,-30.30115947,-30.30115947,0.861424983,0.709947794,0.899318698,0.893801749,0.896560224,0.896554554
142,42212.66951,1.169513889,0,0,2882.99,-0.153076,-29008.1,0.0508453,-0.615965,90.9,94.2,22.1,-270,21.8,88.4,50.6971,507.213,-0.062378,0.399846,0.157526,-0.14260068,-0.12234164,9.170631457,9.190890497,9.180760977,0,165,-32.91958559,-28.30059633,-30.61247482,-30.61247482,0.861424983,0.709947794,0.89972519,0.894147103,0.896936147,0.896930353
143,42212.66963,1.16962963,0,0,2882.99,0.770264,-28997.5,0.0508453,-0.615525,90.7,93.8,22.1,-179.9,21.8,88.3,50.6971,507.213,-0.062378,0.400028,0.158115,-0.14306296,-0.1238377,9.170169177,9.189394437,9.179781807,0,165,-33.02476132,-28.64234506,-30.83569976,-30.83569976,0.861424983,0.709947794,0.899853015,0.894557443,0.897205229,0.897200009
144,42212.66976,1.169756944,0,0,2884.22,-0.153076,-28997.5,0.0508453,-0.615525,90.4,93.6,22.1,-204.1,21.8,88.3,50.6971,507.213,-0.0606051,0.400607,0.158488,-0.14453362,-0.12478512,9.168698517,9.188447017,9.178572767,0,165,-33.35929287,-28.85871274,-31.11126753,-31.11126753,0.861424983,0.709947794,0.900259829,0.894817432,0.89753863,0.897533119
145,42212.66987,1.169872685,0,0,2882.99,-0.153076,-28997.5,0.0508453,-0.61477,90.2,93.2,22.1,-270,21.6,88.3,50.6971,507.213,-0.062378,0.401186,0.158891,-0.14600428,-0.12580874,9.167227857,9.187423397,9.177325627,0,165,-33.69372404,-29.09243574,-31.39544801,-31.39544801,0.861424983,0.709947794,0.900666889,0.895098445,0.897882667,0.897876899
146,42212.66999,1.169988426,0,0,2882.99,-0.153076,-28997.5,0.0508453,-0.615525,90,92.9,22.1,-270,21.8,88.2,50.6971,507.213,-0.062378,0.401551,0.159449,-0.14693138,-0.12722606,9.166300757,9.186006077,9.176153417,0,165,-33.90449695,-29.41597178,-31.66248864,-31.66248864,0.861424983,0.709947794,0.900923624,0.895487734,0.898205679,0.898200185
147,42212.6701,1.170104167,0,0,2882.99,0.770264,-29008.1,0.0508453,-0.615776,89.8,92.8,22.1,-78.3,21.8,88.2,50.6971,507.213,-0.0606051,0.401947,0.160224,-0.14793722,-0.12919456,9.165294917,9.184037577,9.174666247,0,165,-34.13312602,-29.86517245,-32.00118833,-32.00118833,0.861424983,0.709947794,0.901202276,0.896028789,0.898615532,0.898610558
148,42212.67022,1.170219907,0,0,2882.99,-0.153076,-28997.5,0.0508453,-0.615148,89.6,92.4,22.1,-61.2,21.6,88.1,50.6971,507.213,-0.062378,0.402222,0.160317,-0.14863572,-0.12943078,9.164596417,9.183801357,9.174198887,0,165,-34.29186859,-29.91906443,-32.10760733,-32.10760733,0.861424983,0.709947794,0.901395851,0.896093745,0.898744798,0.898739574
149,42212.67032,1.170324074,0,0,2882.99,-0.153076,-28997.5,0.0508453,-0.615776,89.4,92.2,22.1,-270,21.8,88,50.6971,507.213,-0.0606051,0.402709,0.160814,-0.1498727,-0.13069316,9.163359437,9.182538977,9.172949207,0,165,-34.57293172,-30.20702382,-32.39211266,-32.39211266,0.861424983,0.709947794,0.901738793,0.896440982,0.899089887,0.899084674
150,42212.67044,1.170439815,0,0,2882.99,-0.153076,-29008.1,0.0508453,-0.61477,89.3,91.9,22.1,-270,21.8,88,50.6971,507.213,-0.062378,0.403166,0.161186,-0.15103348,-0.13163804,9.162198657,9.181594097,9.171896377,0,165,-34.83661635,-30.42251036,-32.63174634,-32.63174634,0.861424983,0.709947794,0.902060767,0.896701003,0.899380885,0.89937555
151,42212.67057,1.17056713,0,0,2882.99,0.770264,-28997.5,0.0508453,-0.615336,89.1,91.7,22.1,-270,21.8,88,50.6971,507.213,-0.062378,0.403349,0.161496,-0.1514983,-0.13242544,9.161733837,9.180806697,9.171270267,0,165,-34.94218807,-30.60205078,-32.77423027,-32.77423027,0.861424983,0.709947794,0.90218974,0.896917765,0.899553752,0.899548592
152,42212.67068,1.17068287,0,0,2884.22,0.770264,-29008.1,0.0508453,-0.614581,88.9,91.4,22.1,-270,21.8,87.9,50.6971,507.213,-0.062378,0.403653,0.162178,-0.15227046,-0.13415772,9.160961677,9.179074417,9.170018047,0,165,-35.11754191,-30.9969383,-33.05914354,-33.05914354,0.861424983,0.709947794,0.902404046,0.897394886,0.899899466,0.899894809
153,42212.6708,1.170798611,0,0,2884.22,-0.153076,-28997.5,0.0508453,-0.61477,88.9,91.2,22.1,-270,21.8,87.9,50.6971,507.213,-0.0606051,0.403927,0.162364,-0.15296642,-0.13463016,9.160265717,9.178601977,9.169433847,0,165,-35.2755674,-31.1046107,-33.19203964,-33.19203964,0.861424983,0.709947794,0.902597261,0.897525069,0.900061165,0.900056391
154,42212.67091,1.170914352,0,0,2882.99,0.770264,-28997.5,0.0508453,-0.614959,88.6,91.1,22.1,-270,21.8,87.9,50.6971,507.213,-0.0606051,0.404323,0.162737,-0.15397226,-0.13557758,9.159259877,9.177654557,9.168457217,0,165,-35.50391492,-31.32050314,-33.41417188,-33.41417188,0.861424983,0.709947794,0.902876604,0.897786211,0.900331408,0.900326601
155,42212.67103,1.171030093,0,0,2884.22,-0.153076,-28997.5,0.0508453,-0.615776,88.6,90.8,22.1,-270,21.8,87.8,50.6971,507.213,-0.0606051,0.404689,0.16314,-0.1549019,-0.1366012,9.158330237,9.176630937,9.167480587,0,165,-35.71492168,-31.55371273,-33.63625985,-33.63625985,0.861424983,0.709947794,0.903134888,0.89806847,0.900601679,0.900596919
156,42212.67115,1.171145833,0,0,2882.99,0.770264,-28997.5,0.0508453,-0.615336,88.8,90.6,22.1,-18.2,21.8,87.8,50.6971,507.213,-0.062378,0.405085,0.163419,-0.15590774,-0.13730986,9.157324397,9.175922277,9.166623337,0,165,-35.94317894,-31.71513701,-33.83116405,-33.83116405,0.861424983,0.709947794,0.903414453,0.89826395,0.900839202,0.900834283
157,42212.67125,1.17125,0,0,2884.22,-0.153076,-28997.5,0.0508453,-0.614581,89.6,90.4,22.1,-270,21.8,87.7,50.6971,507.213,-0.0606051,0.405268,0.163822,-0.15637256,-0.13833348,9.156859577,9.174898657,9.165879117,0,165,-36.04864562,-31.94826423,-34.00034212,-34.00034212,0.861424983,0.709947794,0.903543686,0.89854641,0.901045048,0.901040419
158,42212.67137,1.171365741,0,0,2884.22,-0.153076,-28997.5,0.0508453,-0.615148,90.6,90.3,22.1,-270,21.8,87.7,50.6971,507.213,-0.062378,0.405542,0.164194,-0.15706852,-0.13927836,9.156163617,9.173953777,9.165058697,0,165,-36.20653875,-32.16341541,-34.1868124,-34.1868124,0.861424983,0.709947794,0.903737227,0.898807247,0.901272237,0.901267733
159,42212.67149,1.171493056,0,0,2882.99,-0.153076,-29008.1,0.0508453,-0.614581,92.2,90,22.1,-270,21.8,87.7,50.6971,507.213,-0.062378,0.405633,0.164287,-0.15729966,-0.13951458,9.155932477,9.173717557,9.164825017,0,165,-36.25897275,-32.21719673,-34.23991896,-34.23991896,0.861424983,0.709947794,0.903801518,0.898872473,0.901336995,0.901332493
160,42212.67161,1.171608796,0,0,2884.22,-0.153076,-29008.1,0.0508453,-0.615148,94.2,89.9,22.1,-270,21.8,87.7,50.6971,507.213,-0.062378,0.405938,0.16469,-0.15807436,-0.1405382,9.155157777,9.172693937,9.163925857,0,165,-36.434695,-32.45021916,-34.44424016,-34.44424016,0.861424983,0.709947794,0.904017042,0.899155188,0.901586115,0.901581736
161,42212.67172,1.171724537,0,0,2884.22,-0.153076,-29008.1,0.0508453,-0.61477,95.6,89.8,22.1,-270,21.8,87.7,50.6971,507.213,-0.062378,0.406395,0.16497,-0.15923514,-0.1412494,9.153996997,9.171982737,9.162989867,0,165,-36.69793825,-32.61209196,-34.65689061,-34.65689061,0.861424983,0.709947794,0.904340103,0.899351686,0.901845895,0.901841286
162,42212.67184,1.171840278,0,0,2884.22,0.770264,-28997.5,0.0508453,-0.61477,97.4,89.6,22.1,-270,21.7,87.7,50.6971,507.213,-0.0606051,0.406699,0.165342,-0.1600073,-0.14219428,9.153224837,9.171037857,9.162131347,0,165,-36.87301516,-32.82711522,-34.85190467,-34.85190467,0.861424983,0.709947794,0.904555092,0.899612836,0.902083964,0.902079442
163,42212.67196,1.171956019,0,0,2884.22,-0.153076,-28997.5,0.0508453,-0.615336,99.1,89.4,22.1,-270,21.7,87.7,50.6971,507.213,-0.062378,0.406882,0.165652,-0.16047212,-0.14298168,9.152760017,9.170250457,9.161505237,0,165,-36.97839352,-33.0062696,-34.99410492,-34.99410492,0.861424983,0.709947794,0.904684542,0.899830538,0.90225754,0.902253179
