Analysis by Brandon Lampe, performed on: 2016/07/10 14:20:24
Experimental results below begin at: 2016/04/23 09:43:18
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
1.297037e+06,1.501200e+01,0.000000e+00,0.000000e+00,9.423857e-01,9.422550e-01,-1.387354e-04,-4.187566e-06,2.892124e+01,8.056828e+00,2.086441e+01,3.019682e+01,1.694000e+02
1.297047e+06,1.501212e+01,1.018286e+01,1.178571e-04,9.423225e-01,9.422148e-01,-1.813768e-04,-5.680279e-06,2.869874e+01,8.050596e+00,2.064814e+01,2.996256e+01,1.694000e+02
1.297057e+06,1.501224e+01,2.036571e+01,2.357143e-04,9.420711e-01,9.421460e-01,-2.544183e-04,-6.743858e-06,2.831762e+01,8.050483e+00,2.026714e+01,2.956387e+01,1.693036e+02
1.297067e+06,1.501235e+01,3.054857e+01,3.535714e-04,9.420003e-01,9.420854e-01,-3.187203e-04,-4.229627e-06,2.798213e+01,8.056488e+00,1.992564e+01,2.920897e+01,1.693000e+02
1.297078e+06,1.501247e+01,4.073143e+01,4.714286e-04,9.419236e-01,9.420648e-01,-3.405577e-04,-1.937400e-06,2.786820e+01,8.051087e+00,1.981711e+01,2.909007e+01,1.693000e+02
1.297088e+06,1.501259e+01,5.091429e+01,5.892857e-04,9.418406e-01,9.420482e-01,-3.581768e-04,-2.672681e-06,2.777628e+01,8.056828e+00,1.971945e+01,2.899397e+01,1.693000e+02
1.297098e+06,1.501271e+01,6.109714e+01,7.071429e-04,9.417806e-01,9.420135e-01,-3.949888e-04,-4.679744e-06,2.758423e+01,8.056828e+00,1.952741e+01,2.879139e+01,1.692935e+02
1.297108e+06,1.501282e+01,7.128000e+01,8.250000e-04,9.417726e-01,9.419584e-01,-4.534831e-04,-5.467944e-06,2.727909e+01,8.056828e+00,1.922226e+01,2.846755e+01,1.692000e+02
1.297118e+06,1.501294e+01,8.146286e+01,9.428571e-04,9.417238e-01,9.419086e-01,-5.063474e-04,-3.821237e-06,2.700332e+01,8.056086e+00,1.894724e+01,2.817583e+01,1.692000e+02
1.297128e+06,1.501306e+01,9.164571e+01,1.060714e-03,9.417909e-01,9.418851e-01,-5.313054e-04,-2.595388e-06,2.687314e+01,8.050483e+00,1.882266e+01,2.803651e+01,1.691841e+02
1.297139e+06,1.501318e+01,1.018286e+02,1.178571e-03,9.418564e-01,9.418588e-01,-5.592043e-04,-3.506177e-06,2.672762e+01,8.050936e+00,1.867668e+01,2.788058e+01,1.691000e+02
1.297149e+06,1.501330e+01,1.120114e+02,1.296429e-03,9.419968e-01,9.418179e-01,-6.027112e-04,-4.743728e-06,2.650069e+01,8.056828e+00,1.844386e+01,2.763636e+01,1.691000e+02
1.297159e+06,1.501341e+01,1.221943e+02,1.414286e-03,9.419968e-01,9.417679e-01,-6.558137e-04,-4.223268e-06,2.622373e+01,8.055544e+00,1.816818e+01,2.734243e+01,1.691000e+02
1.297169e+06,1.501353e+01,1.323771e+02,1.532143e-03,9.419968e-01,9.417369e-01,-6.887210e-04,-3.357109e-06,2.605210e+01,8.050483e+00,1.800162e+01,2.716054e+01,1.691000e+02
1.297179e+06,1.501365e+01,1.425600e+02,1.650000e-03,9.419806e-01,9.417035e-01,-7.241836e-04,-3.826353e-06,2.586716e+01,8.052069e+00,1.781509e+01,2.696444e+01,1.691000e+02
1.297190e+06,1.501377e+01,1.527429e+02,1.767857e-03,9.419318e-01,9.416635e-01,-7.666474e-04,-4.399037e-06,2.564571e+01,8.055221e+00,1.759048e+01,2.673012e+01,1.691000e+02
1.297200e+06,1.501389e+01,1.629257e+02,1.885714e-03,9.418903e-01,9.416191e-01,-8.137732e-04,-3.852542e-06,2.539995e+01,8.052226e+00,1.734773e+01,2.647022e+01,1.691275e+02
1.297210e+06,1.501400e+01,1.731086e+02,2.003571e-03,9.417552e-01,9.415896e-01,-8.451072e-04,-3.056299e-06,2.523656e+01,8.055581e+00,1.718098e+01,2.629915e+01,1.691804e+02
1.297220e+06,1.501412e+01,1.832914e+02,2.121429e-03,9.416234e-01,9.415605e-01,-8.760169e-04,-3.749348e-06,2.507538e+01,8.050483e+00,1.702490e+01,2.613085e+01,1.691000e+02
1.297230e+06,1.501424e+01,1.934743e+02,2.239286e-03,9.415003e-01,9.415177e-01,-9.214654e-04,-4.386639e-06,2.483841e+01,8.052560e+00,1.678585e+01,2.588139e+01,1.691000e+02
