7758,42173.57734,0.577337963,2.97217,-0.153076,-224.988,-0.0996548,-0.615776,177.7,174.6,144.9,24.4,0,163.7,68.9668,485.829,479.698,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,0,242.1940557,0,0,0,0.436380151,0.753274061,0.753021779,0.753274061,0.753274061,0.753274061,0.858801779
7759,42173.57744,0.57744213,3.89551,-0.153076,-224.988,-0.0996548,-0.615525,177.6,174,144.9,24.5,0,163.3,68.9668,467.608,479.757,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-18.221,223.9730557,0,0,0,-17.64922247,0.76396111,0.763621142,0.753274061,0.753274061,0.753274061,0.869401142
7760,42173.57756,0.57755787,5.7417,-0.153076,-224.988,-0.0996548,-0.615776,177.3,173.3,144.9,24.4,0,163.5,68.9668,450.922,70.5975,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-34.907,207.2870557,0,0,0,-34.06474003,0.774017347,0.773503397,0.753274061,0.753274061,0.753274061,0.879283397
7761,42173.57769,0.577685185,10.6655,-0.153076,-224.988,-0.0996548,-0.615776,177.1,172.9,144.9,24.3,0,163.6,68.9785,434.22,74.327,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-51.609,190.5850557,0,0,0,-50.0469274,0.784351893,0.78337366,0.753274061,0.753274061,0.753274061,0.88915366
7762,42173.5778,0.577800926,22.0513,1.69336,-189.758,-0.0996117,-0.61477,176.8,172.3,144.9,24.3,0,163.7,69.0019,417.535,75.208,-0.47808,-0.483209,0,0,0,2.53073916,0,5.663326125,8.194065285,6.928695705,-68.294,173.9000557,-616.5738298,0,-418.9334644,-65.07612878,0.794955195,0.792887986,1.430362886,0.753274061,1.110421137,0.898667986
7763,42173.57792,0.577916667,52.824,1.69336,-200.326,-0.0996117,-0.615148,176.6,171.8,144.9,24.5,0,163.7,69.0019,400.818,76.2946,-0.47808,-0.483209,0,0,0,2.53073916,0,5.663326125,8.194065285,6.928695705,-85.011,157.1830557,-616.5738298,0,-418.9334644,-77.37825507,0.805870288,0.800849659,1.430362886,0.753274061,1.110421137,0.906629659
7764,42173.57803,0.578032407,276.234,-0.153076,-224.988,-0.0996548,-0.61477,176.5,171.3,144.9,24.4,0,163.8,68.9785,384.147,76.2946,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-101.682,140.5120557,0,0,0,-64.52264569,0.817057993,0.792533503,0.753274061,0.753274061,0.753274061,0.898313503
7765,42173.57815,0.578148148,537.186,-0.153076,-224.988,-0.0996548,-0.615776,176.3,171,144.9,24.6,0,164,68.9902,367.431,74.327,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-118.398,123.7960557,0,0,0,-51.87954747,0.828592191,0.784521569,0.753274061,0.753274061,0.753274061,0.890301569
7766,42173.57826,0.578263889,789.215,-0.153076,-224.988,-0.0996548,-0.614393,176,170.8,144.8,24.4,0,164.1,69.0019,350.76,74.327,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-135.069,107.1250557,0,0,0,-44.72273987,0.840424306,0.780057692,0.753274061,0.753274061,0.753274061,0.885837692
7767,42173.57837,0.578368056,1028.32,-0.153076,-224.988,-0.0996548,-0.615776,175.8,170.7,144.8,24.4,0,164.3,68.9902,338.556,72.477,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-147.273,94.92105574,0,0,0,-37.7660082,0.849302498,0.775767027,0.753274061,0.753274061,0.753274061,0.881547027
7768,42173.5785,0.57849537,1109.56,-0.153076,-224.988,-0.0996548,-0.615776,175.7,170.8,144.8,24.3,0,164.3,69.0019,334.198,70.5975,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-151.631,90.56305574,0,0,0,-36.2648152,0.852518489,0.774847329,0.753274061,0.753274061,0.753274061,0.880627329
7769,42173.57861,0.578611111,1195.11,-0.153076,-224.988,-0.0996732,-0.615336,175.5,170.8,144.7,24.3,0,164.3,69.0019,329.143,479.552,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-156.686,85.50805574,0,0,0,-35.46295577,0.856279475,0.774356967,0.753274061,0.753274061,0.753274061,0.880136967
7770,42173.57873,0.578726852,1297.58,-1.07642,-224.988,-0.0996548,-0.614393,175.3,170.9,144.7,24.1,0,164.3,69.0019,323.778,479.698,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-162.051,80.14305574,0,0,0,-34.19641523,0.860307576,0.773583701,0.753274061,0.753274061,0.753274061,0.879363701
7771,42173.57884,0.578842593,1389.9,-0.153076,-224.988,-0.0996548,-0.615525,175.2,171,144.7,24.3,0,164.4,69.0019,318.335,70.5975,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-167.494,74.70005574,0,0,0,-33.98479699,0.864433154,0.773454651,0.753274061,0.753274061,0.753274061,0.879234651
7772,42173.57896,0.578958333,1480.06,-0.153076,-224.988,-0.0996548,-0.615776,175,171.1,144.7,24.3,0,164.4,69.0019,311.884,70.5975,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-173.945,68.24905574,0,0,0,-35.17087364,0.869374287,0.774178503,0.753274061,0.753274061,0.753274061,0.879958503
7773,42173.57907,0.579074074,1570.23,-0.153076,-224.988,-0.0996548,-0.61477,174.8,171.3,144.7,24.3,0,164.4,69.0019,306.022,70.5975,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-179.807,62.38705574,0,0,0,-35.98826956,0.873913519,0.774678142,0.753274061,0.753274061,0.753274061,0.880458142
7774,42173.57919,0.579189815,1662.24,1.69336,-189.758,-0.0996117,-0.614959,174.6,171.6,144.6,24.2,0,164.4,69.0409,299.075,68.7475,-0.47808,-0.483209,0,0,0,2.53073916,0,5.663326125,8.194065285,6.928695705,-186.754,55.44005574,-616.5738298,0,-418.9334644,-37.98096784,0.879354675,0.7758989,1.430362886,0.753274061,1.110421137,0.8816789
7775,42173.57931,0.579305556,1752.4,1.69336,-189.758,-0.0996117,-0.615776,174.5,171.9,144.6,24.4,0,164.4,69.0409,290.732,68.7475,-0.47808,-0.483209,0,0,0,2.53073916,0,5.663326125,8.194065285,6.928695705,-195.097,47.09705574,-616.5738298,0,-418.9334644,-41.62483981,0.885979452,0.77814117,1.430362886,0.753274061,1.110421137,0.88392117
7776,42173.57942,0.579421296,1844.41,1.69336,-189.758,-0.0996117,-0.616154,174.3,172.4,144.6,24.3,0,164.4,69.0292,282.668,65.0473,-0.47808,-0.483209,0,0,0,2.53073916,0,5.663326125,8.194065285,6.928695705,-203.161,39.03305574,-616.5738298,0,-418.9334644,-45.01732946,0.892478252,0.780240432,1.430362886,0.753274061,1.110421137,0.886020432
7777,42173.57954,0.579537037,1944.11,-0.153076,-224.988,-0.0996548,-0.615776,174.2,173,144.6,24.1,0,164.4,69.0019,274.325,61.3178,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-211.504,30.69005574,0,0,0,-48.39913567,0.899303009,0.782344387,0.753274061,0.753274061,0.753274061,0.888124387
7778,42173.57965,0.579652778,2029.35,-0.153076,-224.988,-0.0996548,-0.615336,174,173.3,144.5,24.3,0,164.3,69.0019,265.904,59.3209,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-219.925,22.26905574,0,0,0,-52.62860902,0.906298242,0.784991733,0.753274061,0.753274061,0.753274061,0.890771733
7779,42173.57977,0.579768519,2131.21,-0.153076,-224.988,-0.0996548,-0.615525,173.9,173.8,144.5,24.5,0,164.2,69.0019,257.531,42.9639,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-228.298,13.89605574,0,0,0,-56.01212969,0.913362339,0.787122508,0.753274061,0.753274061,0.753274061,0.892902508
7780,42173.57988,0.579884259,2225.99,-0.153076,-224.988,-0.0996548,-0.615525,173.7,174.4,144.5,24.3,0,164.1,69.0136,249.234,479.757,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-236.595,5.599055744,0,0,0,-59.64565376,0.920471789,0.789423641,0.753274061,0.753274061,0.753274061,0.895203641
7781,42173.58,0.58,2321.08,-0.153076,-224.988,-0.0996548,-0.615776,174,175,144.4,24.3,0,164,69.0136,241.046,456.088,0.518274,-0.483209,0,0,0,0,0,8.194065285,8.194065285,8.194065285,-244.783,-2.588944256,0,0,0,-63.09498998,0.927597185,0.791620611,0.753274061,0.753274061,0.753274061,0.897400611
