Analysis by Brandon Lampe, performed on: 2016/07/06 15:11:46
Experimental results below begin at: 2016/04/17 10:45:14
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
7.823520e+05,9.055000e+00,0.000000e+00,0.000000e+00,9.404719e-01,9.403903e-01,-8.676040e-05,7.001769e-08,3.799297e+01,6.044097e-01,3.738856e+01,4.035952e+01,1.700000e+02
7.823620e+05,9.055116e+00,1.000024e+01,1.157435e-04,9.404719e-01,9.403910e-01,-8.606020e-05,6.997369e-08,3.798497e+01,6.030444e-01,3.738193e+01,4.035110e+01,1.700000e+02
7.823720e+05,9.055231e+00,2.000048e+01,2.314870e-04,9.404719e-01,9.403916e-01,-8.536089e-05,6.988582e-08,3.797490e+01,5.968025e-01,3.737809e+01,4.034078e+01,1.700000e+02
7.823820e+05,9.055347e+00,3.000072e+01,3.472305e-04,9.404719e-01,9.403923e-01,-8.466245e-05,6.979821e-08,3.797781e+01,5.916821e-01,3.738613e+01,4.034420e+01,1.700000e+02
7.823920e+05,9.055463e+00,4.000096e+01,4.629740e-04,9.404719e-01,9.403930e-01,-8.396489e-05,6.971086e-08,3.798886e+01,5.905574e-01,3.739830e+01,4.035602e+01,1.700000e+02
7.824020e+05,9.055579e+00,5.000120e+01,5.787175e-04,9.404719e-01,9.403936e-01,-8.326820e-05,6.962377e-08,3.799465e+01,5.848135e-01,3.740983e+01,4.036254e+01,1.700000e+02
7.824120e+05,9.055694e+00,6.000144e+01,6.944611e-04,9.404719e-01,9.403943e-01,-8.257238e-05,6.953694e-08,3.800055e+01,5.789531e-01,3.742160e+01,4.036919e+01,1.700000e+02
7.824220e+05,9.055810e+00,7.000167e+01,8.102046e-04,9.404698e-01,9.403949e-01,-8.187743e-05,6.945036e-08,3.800055e+01,5.783037e-01,3.742225e+01,4.036932e+01,1.700000e+02
7.824320e+05,9.055926e+00,8.000191e+01,9.259481e-04,9.404358e-01,9.403956e-01,-8.118334e-05,6.936405e-08,3.800055e+01,5.712127e-01,3.742934e+01,4.037121e+01,1.700000e+02
7.824420e+05,9.056042e+00,9.000215e+01,1.041692e-03,9.403706e-01,9.403962e-01,-8.049012e-05,6.927799e-08,3.800055e+01,5.662241e-01,3.743433e+01,4.037428e+01,1.699803e+02
7.824520e+05,9.056157e+00,1.000024e+02,1.157435e-03,9.403720e-01,9.403969e-01,-7.979775e-05,6.919218e-08,3.799909e+01,5.642844e-01,3.743480e+01,4.037279e+01,1.699229e+02
